seed,run_type,duration_ticks,completion_s,mean_k
37,dur100_adaptDef,100,0.022050000000000118,1
37,dur2_k2,2,0.02810000000000029,2.0
37,dur2_k4,2,0.02810000000000029,4.0
37,dur2_adaptCD5,2,0.028200000000000294,1.3125
37,dur2_adaptCD2,2,0.027150000000000264,1.4375
37,dur2_adaptCD1,2,0.027150000000000264,1.4375
37,dur2_adaptAggr,2,0.027150000000000264,1.4375
38,dur2_k1,2,0.021500000000000102,1.0
38,dur2_k8,2,0.03505000000000049,8.0
38,dur2_adaptDef,2,0.021500000000000102,1
38,dur20_k1,20,0.021500000000000102,1.0
38,dur20_k8,20,0.03680000000000054,8.0
38,dur20_adaptDef,20,0.021500000000000102,1
38,dur100_k1,100,0.021500000000000102,1.0
38,dur100_k8,100,0.03715000000000055,8.0
38,dur100_adaptDef,100,0.021500000000000102,1
38,dur2_k2,2,0.03145000000000039,2.0
38,dur2_k4,2,0.03145000000000039,4.0
38,dur2_adaptCD5,2,0.021500000000000102,1
38,dur2_adaptCD2,2,0.021500000000000102,1
38,dur2_adaptCD1,2,0.021500000000000102,1
38,dur2_adaptAggr,2,0.021500000000000102,1
34,dur2_k1,2,0.030250000000000353,1.0
34,dur2_k8,2,0.03500000000000049,8.0
34,dur2_adaptDef,2,0.03145000000000039,1.25
34,dur20_k1,20,0.03360000000000045,1.0
34,dur20_k8,20,0.02700000000000026,8.0
34,dur20_adaptDef,20,0.03050000000000036,1.25
34,dur100_k1,100,0.039750000000000625,1.0
34,dur100_k8,100,0.039750000000000625,8.0
34,dur100_adaptDef,100,0.0424500000000007,1.3125
34,dur2_k2,2,0.03370000000000045,2.0
34,dur2_k4,2,0.03370000000000045,4.0
34,dur2_adaptCD5,2,0.03145000000000039,1.625
34,dur2_adaptCD2,2,0.033850000000000456,1.875
34,dur2_adaptCD1,2,0.034500000000000475,1.875
34,dur2_adaptAggr,2,0.034500000000000475,1.875
39,dur2_k1,2,0.03115000000000038,1.0
39,dur2_k8,2,0.023100000000000148,8.0
39,dur2_adaptDef,2,0.02735000000000027,1.25
39,dur20_k1,20,0.02910000000000032,1.0
39,dur20_k8,20,0.023750000000000167,8.0
39,dur20_adaptDef,20,0.02735000000000027,1.25
39,dur100_k1,100,0.0354000000000005,1.0
39,dur100_k8,100,0.024700000000000194,8.0
39,dur100_adaptDef,100,0.03055000000000036,1.125
39,dur2_k2,2,0.025450000000000216,2.0
39,dur2_k4,2,0.0249000000000002,4.0
39,dur2_adaptCD5,2,0.02560000000000022,1.4375
39,dur2_adaptCD2,2,0.0249000000000002,1.625
39,dur2_adaptCD1,2,0.024800000000000197,1.6875
39,dur2_adaptAggr,2,0.023600000000000163,1.875
40,dur2_k1,2,0.021500000000000102,1.0
40,dur2_k8,2,0.027450000000000273,8.0
40,dur2_adaptDef,2,0.021500000000000102,1
40,dur20_k1,20,0.021500000000000102,1.0
40,dur20_k8,20,0.028900000000000314,8.0
40,dur20_adaptDef,20,0.021500000000000102,1
40,dur100_k1,100,0.021500000000000102,1.0
40,dur100_k8,100,0.02770000000000028,8.0
40,dur100_adaptDef,100,0.021500000000000102,1
40,dur2_k2,2,0.021500000000000102,2.0
40,dur2_k4,2,0.025000000000000203,4.0
40,dur2_adaptCD5,2,0.021500000000000102,1
40,dur2_adaptCD2,2,0.021500000000000102,1
40,dur2_adaptCD1,2,0.021500000000000102,1
40,dur2_adaptAggr,2,0.021500000000000102,1
41,dur2_k1,2,0.0318000000000004,1.0
41,dur2_k8,2,0.025350000000000213,8.0
41,dur2_adaptDef,2,0.030000000000000346,1.25
41,dur20_k1,20,0.030050000000000347,1.0
41,dur20_k8,20,0.025850000000000227,8.0
41,dur20_adaptDef,20,0.02805000000000029,1.25
41,dur100_k1,100,0.026500000000000246,1.0
41,dur100_k8,100,0.02805000000000029,8.0
41,dur100_adaptDef,100,0.02420000000000018,1.125
41,dur2_k2,2,0.028900000000000314,2.0
41,dur2_k4,2,0.025450000000000216,4.0
41,dur2_adaptCD5,2,0.028250000000000296,1.5
41,dur2_adaptCD2,2,0.026500000000000246,1.8125
41,dur2_adaptCD1,2,0.025800000000000226,1.875
41,dur2_adaptAggr,2,0.02590000000000023,1.875
44,dur2_k1,2,0.03260000000000042,1.0
44,dur2_k8,2,0.02555000000000022,8.0
44,dur2_adaptDef,2,0.027550000000000276,1.125
44,dur20_k1,20,0.02915000000000032,1.0
44,dur20_k8,20,0.02805000000000029,8.0
44,dur20_adaptDef,20,0.02590000000000023,1.0625
44,dur100_k1,100,0.026500000000000246,1.0
44,dur100_k8,100,0.02420000000000018,8.0
44,dur100_adaptDef,100,0.026500000000000246,1
44,dur2_k2,2,0.026150000000000236,2.0
44,dur2_k4,2,0.02455000000000019,4.0
44,dur2_adaptCD5,2,0.025750000000000224,1.1875
44,dur2_adaptCD2,2,0.024000000000000174,1.1875
44,dur2_adaptCD1,2,0.024000000000000174,1.25
44,dur2_adaptAggr,2,0.023000000000000145,1.375
42,dur2_k1,2,0.03145000000000039,1.0
42,dur2_k8,2,0.027850000000000284,8.0
42,dur2_adaptDef,2,0.029650000000000336,1.125
42,dur20_k1,20,0.03085000000000037,1.0
42,dur20_k8,20,0.02590000000000023,8.0
42,dur20_adaptDef,20,0.02800000000000029,1.125
42,dur100_k1,100,0.03090000000000037,1.0
42,dur100_k8,100,0.031350000000000385,8.0
42,dur100_adaptDef,100,0.03165000000000039,1.125
42,dur2_k2,2,0.029000000000000317,2.0
42,dur2_k4,2,0.029000000000000317,4.0
42,dur2_adaptCD5,2,0.02880000000000031,1.3125
42,dur2_adaptCD2,2,0.027950000000000287,1.4375
42,dur2_adaptCD1,2,0.027800000000000283,1.4375
42,dur2_adaptAggr,2,0.027950000000000287,1.4375
43,dur2_k1,2,0.04350000000000073,1.0
43,dur2_k8,2,0.026800000000000254,8.0
43,dur2_adaptDef,2,0.03225000000000041,1.3125
43,dur20_k1,20,0.043200000000000724,1.0
43,dur20_k8,20,0.02765000000000028,8.0
43,dur20_adaptDef,20,0.032800000000000426,1.3125
43,dur100_k1,100,0.02665000000000025,1.0
43,dur100_k8,100,0.029600000000000334,8.0
43,dur100_adaptDef,100,0.02530000000000021,1.0625
43,dur2_k2,2,0.02950000000000033,2.0
43,dur2_k4,2,0.028900000000000314,4.0
43,dur2_adaptCD5,2,0.028650000000000307,1.625
43,dur2_adaptCD2,2,0.02695000000000026,1.875
43,dur2_adaptCD1,2,0.026550000000000247,1.875
43,dur2_adaptAggr,2,0.026900000000000257,1.875
46,dur2_k1,2,0.029000000000000317,1.0
46,dur2_k8,2,0.022900000000000142,8.0
46,dur2_adaptDef,2,0.026750000000000253,1.125
46,dur20_k1,20,0.03265000000000042,1.0
46,dur20_k8,20,0.024300000000000183,8.0
46,dur20_adaptDef,20,0.029300000000000326,1.125
46,dur100_k1,100,0.030950000000000373,1.0
46,dur100_k8,100,0.026450000000000244,8.0
46,dur100_adaptDef,100,0.02740000000000027,1.125
46,dur2_k2,2,0.02525000000000021,2.0
46,dur2_k4,2,0.024650000000000193,4.0
46,dur2_adaptCD5,2,0.025500000000000217,1.125
46,dur2_adaptCD2,2,0.0248500000000002,1.3125
46,dur2_adaptCD1,2,0.024800000000000197,1.375
46,dur2_adaptAggr,2,0.023450000000000158,1.4375
48,dur2_k1,2,0.02870000000000031,1.0
48,dur2_k8,2,0.021900000000000114,8.0
48,dur2_adaptDef,2,0.025750000000000224,1.125
48,dur20_k1,20,0.03360000000000045,1.0
48,dur20_k8,20,0.022250000000000124,8.0
48,dur20_adaptDef,20,0.028650000000000307,1.125
48,dur100_k1,100,0.03090000000000037,1.0
48,dur100_k8,100,0.021700000000000108,8.0
48,dur100_adaptDef,100,0.028200000000000294,1.125
48,dur2_k2,2,0.02450000000000019,2.0
48,dur2_k4,2,0.022700000000000137,4.0
48,dur2_adaptCD5,2,0.024750000000000195,1.125
48,dur2_adaptCD2,2,0.024400000000000185,1.1875
48,dur2_adaptCD1,2,0.02415000000000018,1.25
48,dur2_adaptAggr,2,0.022700000000000137,1.25
45,dur2_k1,2,0.04100000000000066,1.0
45,dur2_k8,2,0.02450000000000019,8.0
45,dur2_adaptDef,2,0.03220000000000041,1.3125
45,dur20_k1,20,0.04795000000000086,1.0
45,dur20_k8,20,0.027250000000000267,8.0
45,dur20_adaptDef,20,0.037300000000000555,1.3125
45,dur100_k1,100,0.035250000000000496,1.0
45,dur100_k8,100,0.02670000000000025,8.0
45,dur100_adaptDef,100,0.03085000000000037,1.125
45,dur2_k2,2,0.02975000000000034,2.0
45,dur2_k4,2,0.02975000000000034,4.0
45,dur2_adaptCD5,2,0.028850000000000313,1.5
45,dur2_adaptCD2,2,0.026800000000000254,1.6875
45,dur2_adaptCD1,2,0.02555000000000022,1.8125
45,dur2_adaptAggr,2,0.0249000000000002,1.875
49,dur2_k1,2,0.03150000000000039,1.0
49,dur2_k8,2,0.026850000000000256,8.0
49,dur2_adaptDef,2,0.027550000000000276,1.125
49,dur20_k1,20,0.026500000000000246,1.0
49,dur20_k8,20,0.02670000000000025,8.0
49,dur20_adaptDef,20,0.025450000000000216,1.125
49,dur100_k1,100,0.026450000000000244,1.0
49,dur100_k8,100,0.02740000000000027,8.0
49,dur100_adaptDef,100,0.026450000000000244,1
49,dur2_k2,2,0.025800000000000226,2.0
49,dur2_k4,2,0.025100000000000205,4.0
49,dur2_adaptCD5,2,0.02625000000000024,1.125
49,dur2_adaptCD2,2,0.025750000000000224,1.1875
49,dur2_adaptCD1,2,0.025150000000000207,1.25
49,dur2_adaptAggr,2,0.023600000000000163,1.4375
50,dur2_k1,2,0.03150000000000039,1.0
50,dur2_k8,2,0.03165000000000039,8.0
50,dur2_adaptDef,2,0.028150000000000293,1.125
50,dur20_k1,20,0.026500000000000246,1.0
50,dur20_k8,20,0.03145000000000039,8.0
50,dur20_adaptDef,20,0.027450000000000273,1.125
50,dur100_k1,100,0.0353500000000005,1.0
50,dur100_k8,100,0.02940000000000033,8.0
50,dur100_adaptDef,100,0.03020000000000035,1.125
50,dur2_k2,2,0.02905000000000032,2.0
50,dur2_k4,2,0.02905000000000032,4.0
50,dur2_adaptCD5,2,0.02635000000000024,1.1875
50,dur2_adaptCD2,2,0.025150000000000207,1.25
50,dur2_adaptCD1,2,0.0248500000000002,1.375
50,dur2_adaptAggr,2,0.02385000000000017,1.4375
47,dur2_k1,2,0.042550000000000705,1.0
47,dur2_k8,2,0.030300000000000354,8.0
47,dur2_adaptDef,2,0.03685000000000054,1.1875
47,dur20_k1,20,0.036300000000000526,1.0
47,dur20_k8,20,0.028900000000000314,8.0
47,dur20_adaptDef,20,0.03405000000000046,1.1875
47,dur100_k1,100,0.06360000000000116,1.0
47,dur100_k8,100,0.03405000000000046,8.0
47,dur100_adaptDef,100,0.04650000000000082,1.1875
47,dur2_k2,2,0.034850000000000485,2.0
47,dur2_k4,2,0.034850000000000485,4.0
47,dur2_adaptCD5,2,0.03360000000000045,1.375
47,dur2_adaptCD2,2,0.03130000000000038,1.4375
47,dur2_adaptCD1,2,0.03115000000000038,1.4375
47,dur2_adaptAggr,2,0.03120000000000038,1.4375
51,dur2_k1,2,0.0319500000000004,1.0
51,dur2_k8,2,0.023600000000000163,8.0
51,dur2_adaptDef,2,0.027250000000000267,1.125
51,dur20_k1,20,0.02735000000000027,1.0
51,dur20_k8,20,0.022400000000000128,8.0
51,dur20_adaptDef,20,0.024700000000000194,1.125
51,dur100_k1,100,0.030950000000000373,1.0
51,dur100_k8,100,0.0248500000000002,8.0
51,dur100_adaptDef,100,0.026100000000000234,1.0625
51,dur2_k2,2,0.02600000000000023,2.0
51,dur2_k4,2,0.025500000000000217,4.0
51,dur2_adaptCD5,2,0.02625000000000024,1.1875
51,dur2_adaptCD2,2,0.02560000000000022,1.25
51,dur2_adaptCD1,2,0.02525000000000021,1.375
51,dur2_adaptAggr,2,0.023800000000000168,1.4375
55,dur2_k1,2,0.021500000000000102,1.0
55,dur2_k8,2,0.022950000000000144,8.0
55,dur2_adaptDef,2,0.021500000000000102,1
55,dur20_k1,20,0.021500000000000102,1.0
55,dur20_k8,20,0.02250000000000013,8.0
55,dur20_adaptDef,20,0.021500000000000102,1
55,dur100_k1,100,0.021500000000000102,1.0
55,dur100_k8,100,0.023300000000000154,8.0
55,dur100_adaptDef,100,0.021500000000000102,1
55,dur2_k2,2,0.021500000000000102,2.0
55,dur2_k4,2,0.022950000000000144,4.0
55,dur2_adaptCD5,2,0.021500000000000102,1
55,dur2_adaptCD2,2,0.021500000000000102,1
55,dur2_adaptCD1,2,0.021500000000000102,1
55,dur2_adaptAggr,2,0.021500000000000102,1
52,dur2_k1,2,0.04190000000000069,1.0
52,dur2_k8,2,0.02530000000000021,8.0
52,dur2_adaptDef,2,0.03300000000000043,1.1875
52,dur20_k1,20,0.04060000000000065,1.0
52,dur20_k8,20,0.02660000000000025,8.0
52,dur20_adaptDef,20,0.03285000000000043,1.1875
52,dur100_k1,100,0.046750000000000826,1.0
52,dur100_k8,100,0.028150000000000293,8.0
52,dur100_adaptDef,100,0.03130000000000038,1.125
52,dur2_k2,2,0.030750000000000367,2.0
52,dur2_k4,2,0.030750000000000367,4.0
52,dur2_adaptCD5,2,0.029550000000000333,1.3125
52,dur2_adaptCD2,2,0.026450000000000244,1.4375
52,dur2_adaptCD1,2,0.025800000000000226,1.4375
52,dur2_adaptAggr,2,0.025800000000000226,1.4375
53,dur2_k1,2,0.029600000000000334,1.0
53,dur2_k8,2,0.027800000000000283,8.0
53,dur2_adaptDef,2,0.0284500000000003,1.125
53,dur20_k1,20,0.03090000000000037,1.0
53,dur20_k8,20,0.02940000000000033,8.0
53,dur20_adaptDef,20,0.03090000000000037,1.125
53,dur100_k1,100,0.026500000000000246,1.0
53,dur100_k8,100,0.025400000000000214,8.0
53,dur100_adaptDef,100,0.027200000000000266,1.125
53,dur2_k2,2,0.0284000000000003,2.0
53,dur2_k4,2,0.0284000000000003,4.0
53,dur2_adaptCD5,2,0.0284500000000003,1.3125
53,dur2_adaptCD2,2,0.027600000000000277,1.4375
53,dur2_adaptCD1,2,0.027950000000000287,1.4375
53,dur2_adaptAggr,2,0.028150000000000293,1.4375
56,dur2_k1,2,0.032050000000000405,1.0
56,dur2_k8,2,0.02315000000000015,8.0
56,dur2_adaptDef,2,0.027950000000000287,1.25
56,dur20_k1,20,0.03360000000000045,1.0
56,dur20_k8,20,0.023750000000000167,8.0
56,dur20_adaptDef,20,0.02880000000000031,1.25
56,dur100_k1,100,0.030950000000000373,1.0
56,dur100_k8,100,0.02425000000000018,8.0
56,dur100_adaptDef,100,0.025800000000000226,1.1875
56,dur2_k2,2,0.02565000000000022,2.0
56,dur2_k4,2,0.024800000000000197,4.0
56,dur2_adaptCD5,2,0.026200000000000237,1.25
56,dur2_adaptCD2,2,0.025350000000000213,1.375
56,dur2_adaptCD1,2,0.025100000000000205,1.5625
56,dur2_adaptAggr,2,0.024100000000000177,1.875
54,dur2_k1,2,0.03115000000000038,1.0
54,dur2_k8,2,0.027900000000000286,8.0
54,dur2_adaptDef,2,0.029700000000000337,1.25
54,dur20_k1,20,0.03270000000000042,1.0
54,dur20_k8,20,0.02635000000000024,8.0
54,dur20_adaptDef,20,0.03010000000000035,1.25
54,dur100_k1,100,0.03980000000000063,1.0
54,dur100_k8,100,0.03565000000000051,8.0
54,dur100_adaptDef,100,0.03585000000000051,1.25
54,dur2_k2,2,0.02905000000000032,2.0
54,dur2_k4,2,0.02905000000000032,4.0
54,dur2_adaptCD5,2,0.02875000000000031,1.5625
54,dur2_adaptCD2,2,0.02810000000000029,1.875
54,dur2_adaptCD1,2,0.027900000000000286,1.875
54,dur2_adaptAggr,2,0.027850000000000284,1.875
59,dur2_k1,2,0.021500000000000102,1.0
59,dur2_k8,2,0.026100000000000234,8.0
59,dur2_adaptDef,2,0.021500000000000102,1
59,dur20_k1,20,0.021500000000000102,1.0
59,dur20_k8,20,0.026150000000000236,8.0
59,dur20_adaptDef,20,0.021500000000000102,1
59,dur100_k1,100,0.021500000000000102,1.0
59,dur100_k8,100,0.026850000000000256,8.0
59,dur100_adaptDef,100,0.021500000000000102,1
59,dur2_k2,2,0.024800000000000197,2.0
59,dur2_k4,2,0.024800000000000197,4.0
59,dur2_adaptCD5,2,0.021500000000000102,1
59,dur2_adaptCD2,2,0.021500000000000102,1
59,dur2_adaptCD1,2,0.021500000000000102,1
59,dur2_adaptAggr,2,0.021500000000000102,1
57,dur2_k1,2,0.03085000000000037,1.0
57,dur2_k8,2,0.028500000000000303,8.0
57,dur2_adaptDef,2,0.03015000000000035,1.25
57,dur20_k1,20,0.030950000000000373,1.0
57,dur20_k8,20,0.02980000000000034,8.0
57,dur20_adaptDef,20,0.03090000000000037,1.25
57,dur100_k1,100,0.030950000000000373,1.0
57,dur100_k8,100,0.026850000000000256,8.0
57,dur100_adaptDef,100,0.0284500000000003,1.125
57,dur2_k2,2,0.028650000000000307,2.0
57,dur2_k4,2,0.02910000000000032,4.0
57,dur2_adaptCD5,2,0.029000000000000317,1.625
57,dur2_adaptCD2,2,0.0284000000000003,1.875
57,dur2_adaptCD1,2,0.028300000000000297,1.875
57,dur2_adaptAggr,2,0.02870000000000031,1.875
58,dur2_k1,2,0.03055000000000036,1.0
58,dur2_k8,2,0.02695000000000026,8.0
58,dur2_adaptDef,2,0.0284500000000003,1.25
58,dur20_k1,20,0.03360000000000045,1.0
58,dur20_k8,20,0.02700000000000026,8.0
58,dur20_adaptDef,20,0.027850000000000284,1.25
58,dur100_k1,100,0.04865000000000088,1.0
58,dur100_k8,100,0.027500000000000274,8.0
58,dur100_adaptDef,100,0.038350000000000585,1.25
58,dur2_k2,2,0.02770000000000028,2.0
58,dur2_k4,2,0.02770000000000028,4.0
58,dur2_adaptCD5,2,0.02805000000000029,1.5
58,dur2_adaptCD2,2,0.02735000000000027,1.6875
58,dur2_adaptCD1,2,0.02700000000000026,1.6875
58,dur2_adaptAggr,2,0.02705000000000026,1.8125
60,dur2_k1,2,0.031700000000000395,1.0
60,dur2_k8,2,0.02740000000000027,8.0
60,dur2_adaptDef,2,0.030000000000000346,1.125
60,dur20_k1,20,0.030050000000000347,1.0
60,dur20_k8,20,0.028250000000000296,8.0
60,dur20_adaptDef,20,0.030300000000000354,1.125
60,dur100_k1,100,0.026450000000000244,1.0
60,dur100_k8,100,0.0248500000000002,8.0
60,dur100_adaptDef,100,0.024350000000000184,1.0625
60,dur2_k2,2,0.02910000000000032,2.0
60,dur2_k4,2,0.02910000000000032,4.0
60,dur2_adaptCD5,2,0.028950000000000316,1.3125
60,dur2_adaptCD2,2,0.027950000000000287,1.4375
60,dur2_adaptCD1,2,0.02740000000000027,1.4375
60,dur2_adaptAggr,2,0.027600000000000277,1.4375
62,dur2_k1,2,0.021500000000000102,1.0
62,dur2_k8,2,0.02670000000000025,8.0
62,dur2_adaptDef,2,0.021500000000000102,1
62,dur20_k1,20,0.021500000000000102,1.0
62,dur20_k8,20,0.02555000000000022,8.0
62,dur20_adaptDef,20,0.021500000000000102,1
62,dur100_k1,100,0.021500000000000102,1.0
62,dur100_k8,100,0.026800000000000254,8.0
62,dur100_adaptDef,100,0.021500000000000102,1
62,dur2_k2,2,0.02555000000000022,2.0
62,dur2_k4,2,0.02555000000000022,4.0
62,dur2_adaptCD5,2,0.021500000000000102,1
62,dur2_adaptCD2,2,0.021500000000000102,1
62,dur2_adaptCD1,2,0.021500000000000102,1
62,dur2_adaptAggr,2,0.021500000000000102,1
61,dur2_k1,2,0.028850000000000313,1.0
61,dur2_k8,2,0.03335000000000044,8.0
61,dur2_adaptDef,2,0.029950000000000344,1.125
61,dur20_k1,20,0.02735000000000027,1.0
61,dur20_k8,20,0.03635000000000053,8.0
61,dur20_adaptDef,20,0.02910000000000032,1.125
61,dur100_k1,100,0.0353000000000005,1.0
61,dur100_k8,100,0.0353000000000005,8.0
61,dur100_adaptDef,100,0.03375000000000045,1.1875
61,dur2_k2,2,0.032100000000000406,2.0
61,dur2_k4,2,0.032100000000000406,4.0
61,dur2_adaptCD5,2,0.02975000000000034,1.3125
61,dur2_adaptCD2,2,0.031750000000000396,1.4375
61,dur2_adaptCD1,2,0.03235000000000041,1.4375
61,dur2_adaptAggr,2,0.03230000000000041,1.4375
65,dur2_k1,2,0.021500000000000102,1.0
65,dur2_k8,2,0.02660000000000025,8.0
65,dur2_adaptDef,2,0.021500000000000102,1
65,dur20_k1,20,0.021500000000000102,1.0
65,dur20_k8,20,0.029000000000000317,8.0
65,dur20_adaptDef,20,0.021500000000000102,1
65,dur100_k1,100,0.021500000000000102,1.0
65,dur100_k8,100,0.03020000000000035,8.0
65,dur100_adaptDef,100,0.021500000000000102,1
65,dur2_k2,2,0.03050000000000036,2.0
65,dur2_k4,2,0.02595000000000023,4.0
65,dur2_adaptCD5,2,0.021500000000000102,1
65,dur2_adaptCD2,2,0.021500000000000102,1
65,dur2_adaptCD1,2,0.021500000000000102,1
65,dur2_adaptAggr,2,0.021500000000000102,1
66,dur2_k1,2,0.021500000000000102,1.0
66,dur2_k8,2,0.024750000000000195,8.0
66,dur2_adaptDef,2,0.021500000000000102,1
66,dur20_k1,20,0.021500000000000102,1.0
66,dur20_k8,20,0.024700000000000194,8.0
66,dur20_adaptDef,20,0.021500000000000102,1
66,dur100_k1,100,0.021500000000000102,1.0
66,dur100_k8,100,0.02665000000000025,8.0
66,dur100_adaptDef,100,0.021500000000000102,1
66,dur2_k2,2,0.025500000000000217,2.0
66,dur2_k4,2,0.02415000000000018,4.0
66,dur2_adaptCD5,2,0.021500000000000102,1
66,dur2_adaptCD2,2,0.021500000000000102,1
66,dur2_adaptCD1,2,0.021500000000000102,1
66,dur2_adaptAggr,2,0.021500000000000102,1
64,dur2_k1,2,0.03080000000000037,1.0
64,dur2_k8,2,0.026150000000000236,8.0
64,dur2_adaptDef,2,0.02730000000000027,1.125
64,dur20_k1,20,0.030050000000000347,1.0
64,dur20_k8,20,0.028150000000000293,8.0
64,dur20_adaptDef,20,0.02740000000000027,1.125
64,dur100_k1,100,0.03985000000000063,1.0
64,dur100_k8,100,0.02415000000000018,8.0
64,dur100_adaptDef,100,0.03610000000000052,1.125
64,dur2_k2,2,0.030050000000000347,2.0
64,dur2_k4,2,0.026900000000000257,4.0
64,dur2_adaptCD5,2,0.026100000000000234,1.125
64,dur2_adaptCD2,2,0.025150000000000207,1.1875
64,dur2_adaptCD1,2,0.0248500000000002,1.25
64,dur2_adaptAggr,2,0.023650000000000164,1.4375
63,dur2_k1,2,0.031100000000000377,1.0
63,dur2_k8,2,0.03325000000000044,8.0
63,dur2_adaptDef,2,0.02875000000000031,1.125
63,dur20_k1,20,0.02735000000000027,1.0
63,dur20_k8,20,0.03155000000000039,8.0
63,dur20_adaptDef,20,0.02665000000000025,1.125
63,dur100_k1,100,0.026500000000000246,1.0
63,dur100_k8,100,0.03960000000000062,8.0
63,dur100_adaptDef,100,0.026500000000000246,1
63,dur2_k2,2,0.03085000000000037,2.0
63,dur2_k4,2,0.03085000000000037,4.0
63,dur2_adaptCD5,2,0.027250000000000267,1.3125
63,dur2_adaptCD2,2,0.026100000000000234,1.375
63,dur2_adaptCD1,2,0.025850000000000227,1.4375
63,dur2_adaptAggr,2,0.0249000000000002,1.4375
67,dur2_k1,2,0.031100000000000377,1.0
67,dur2_k8,2,0.022950000000000144,8.0
67,dur2_adaptDef,2,0.027500000000000274,1.25
67,dur20_k1,20,0.03270000000000042,1.0
67,dur20_k8,20,0.023000000000000145,8.0
67,dur20_adaptDef,20,0.0284500000000003,1.25
67,dur100_k1,100,0.0353500000000005,1.0
67,dur100_k8,100,0.023100000000000148,8.0
67,dur100_adaptDef,100,0.03305000000000043,1.1875
67,dur2_k2,2,0.02530000000000021,2.0
67,dur2_k4,2,0.02530000000000021,4.0
67,dur2_adaptCD5,2,0.026050000000000233,1.25
67,dur2_adaptCD2,2,0.02565000000000022,1.375
67,dur2_adaptCD1,2,0.025050000000000204,1.5625
67,dur2_adaptAggr,2,0.023750000000000167,1.8125
70,dur2_k1,2,0.021500000000000102,1.0
70,dur2_k8,2,0.025000000000000203,8.0
70,dur2_adaptDef,2,0.021500000000000102,1
70,dur20_k1,20,0.021500000000000102,1.0
70,dur20_k8,20,0.024700000000000194,8.0
70,dur20_adaptDef,20,0.021500000000000102,1
70,dur100_k1,100,0.021500000000000102,1.0
70,dur100_k8,100,0.024300000000000183,8.0
70,dur100_adaptDef,100,0.021500000000000102,1
70,dur2_k2,2,0.024650000000000193,2.0
70,dur2_k4,2,0.023800000000000168,4.0
70,dur2_adaptCD5,2,0.021500000000000102,1
70,dur2_adaptCD2,2,0.021500000000000102,1
70,dur2_adaptCD1,2,0.021500000000000102,1
70,dur2_adaptAggr,2,0.021500000000000102,1
68,dur2_k1,2,0.03090000000000037,1.0
68,dur2_k8,2,0.028300000000000297,8.0
68,dur2_adaptDef,2,0.029650000000000336,1.25
68,dur20_k1,20,0.03710000000000055,1.0
68,dur20_k8,20,0.03235000000000041,8.0
68,dur20_adaptDef,20,0.034550000000000476,1.3125
68,dur100_k1,100,0.03090000000000037,1.0
68,dur100_k8,100,0.026450000000000244,8.0
68,dur100_adaptDef,100,0.03080000000000037,1.1875
68,dur2_k2,2,0.033500000000000446,2.0
68,dur2_k4,2,0.02870000000000031,4.0
68,dur2_adaptCD5,2,0.02915000000000032,1.5625
68,dur2_adaptCD2,2,0.028650000000000307,1.875
68,dur2_adaptCD1,2,0.0284500000000003,1.875
68,dur2_adaptAggr,2,0.0284000000000003,1.875
69,dur2_k1,2,0.03090000000000037,1.0
69,dur2_k8,2,0.02800000000000029,8.0
69,dur2_adaptDef,2,0.02975000000000034,1.125
69,dur20_k1,20,0.030000000000000346,1.0
69,dur20_k8,20,0.025050000000000204,8.0
69,dur20_adaptDef,20,0.030950000000000373,1.1875
69,dur100_k1,100,0.03090000000000037,1.0
69,dur100_k8,100,0.02565000000000022,8.0
69,dur100_adaptDef,100,0.0284500000000003,1.125
69,dur2_k2,2,0.028850000000000313,2.0
69,dur2_k4,2,0.028850000000000313,4.0
69,dur2_adaptCD5,2,0.029000000000000317,1.3125
69,dur2_adaptCD2,2,0.028550000000000304,1.4375
69,dur2_adaptCD1,2,0.028600000000000306,1.4375
69,dur2_adaptAggr,2,0.0283500000000003,1.4375
71,dur2_k1,2,0.021500000000000102,1.0
71,dur2_k8,2,0.02555000000000022,8.0
71,dur2_adaptDef,2,0.021500000000000102,1
71,dur20_k1,20,0.021500000000000102,1.0
71,dur20_k8,20,0.026800000000000254,8.0
71,dur20_adaptDef,20,0.021500000000000102,1
71,dur100_k1,100,0.021500000000000102,1.0
71,dur100_k8,100,0.026550000000000247,8.0
71,dur100_adaptDef,100,0.021500000000000102,1
71,dur2_k2,2,0.02415000000000018,2.0
71,dur2_k4,2,0.025700000000000223,4.0
71,dur2_adaptCD5,2,0.021500000000000102,1
71,dur2_adaptCD2,2,0.021500000000000102,1
71,dur2_adaptCD1,2,0.021500000000000102,1
71,dur2_adaptAggr,2,0.021500000000000102,1
73,dur2_k1,2,0.021500000000000102,1.0
73,dur2_k8,2,0.03300000000000043,8.0
73,dur2_adaptDef,2,0.021500000000000102,1
73,dur20_k1,20,0.021500000000000102,1.0
73,dur20_k8,20,0.03645000000000053,8.0
73,dur20_adaptDef,20,0.021500000000000102,1
73,dur100_k1,100,0.021500000000000102,1.0
73,dur100_k8,100,0.031750000000000396,8.0
73,dur100_adaptDef,100,0.021500000000000102,1
73,dur2_k2,2,0.03080000000000037,2.0
73,dur2_k4,2,0.03080000000000037,4.0
73,dur2_adaptCD5,2,0.021500000000000102,1
73,dur2_adaptCD2,2,0.021500000000000102,1
73,dur2_adaptCD1,2,0.021500000000000102,1
