pair_id,arm_id,sample_id,family,runner,policy,allocator,execution_position,completion_time_s,completion_time_hex,simulated_ticks,wall_time_s,cpu_time_s,simulation_wall_time_s,simulation_cpu_time_s,config_sha256,topology_sha256,ring_sha256,route_sha256,process_initial_sha256,conservation_max_error_B,conservation_remaining_B,foreground_flow_count,adaptive_event_count,final_k_mean,final_k_max,step_count,mean_step_s,p99_step_s,max_step_s,oracle_status,pilot_use,fabric,ring_size,k,campaign_use,remaining_nonzero_count,remaining_min_B,remaining_max_B,historical_completion_time_s,historical_completion_time_hex,historical_simulated_ticks,corrected_minus_historical_s,corrected_minus_historical_ticks,corrected_historical_relative_delta,historical_binary64_equal,equal_pair_id,equal_completion_time_s,equal_completion_time_hex,equal_simulated_ticks,equal_over_corrected_proportional,corrected_proportional_minus_equal_ticks,equal_claim_review_trigger
a065_proportional_3tier_os4_p16_k2__s062,proportional_3tier_os4_p16_k2,62,static_split,proportional,proportional,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.06096619999152608,0.0625,0.05031349998898804,0.046875,473baf3f7583021bf456206e1db64a8cad50a8bdaaf992955da370cbb358c854,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,bb7adc18627682a9068e203be6f6adbdfbe68e292ab8dd3a2055648459aa6ac9,280bd07948343126304be9939e439cf74776a478a70077dcda89d06d5188831d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s062,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s063,proportional_3tier_os4_p16_k2,63,static_split,proportional,proportional,link_local_equal_share,1,0.014349999999999941,3f8d63886594af2d,287,0.04481310001574457,0.046875,0.0382032000052277,0.046875,9128c5b6b40df82220441654411eafbc841a7f17f03c5f1ee8d8b2fd37092bce,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,79a82cfe787968a5d05e90e76ea579dc3d2812b673faa38f3b09ac7b895935fc,11db791923038b6e2cc1cecdb6acdc1a76bc7bc680ebbb501edc23ba11f528d0,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s063,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s063,proportional_3tier_os4_p16_k2,63,static_split,proportional,proportional,network_maxmin,0,0.014349999999999941,3f8d63886594af2d,287,0.05960949999280274,0.0625,0.053380199999082834,0.0625,9128c5b6b40df82220441654411eafbc841a7f17f03c5f1ee8d8b2fd37092bce,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,79a82cfe787968a5d05e90e76ea579dc3d2812b673faa38f3b09ac7b895935fc,11db791923038b6e2cc1cecdb6acdc1a76bc7bc680ebbb501edc23ba11f528d0,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s063,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s064,proportional_3tier_os4_p16_k2,64,static_split,proportional,proportional,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.033739800011971965,0.03125,0.027897599997231737,0.03125,7ffb365c607a13c231dc86d310331dffac28d2a38f5a25c3f4ab18418927cda5,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,b64db61a4233da6424697dfcb622fba37e8ea8af64195f8ba637954ac2624af2,87d5bf813c33e9d64b2d66b6f89bff1566a7f2ab0f408a644a887ae0df37c199,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s064,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s064,proportional_3tier_os4_p16_k2,64,static_split,proportional,proportional,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.047616600000765175,0.046875,0.04194759999518283,0.03125,7ffb365c607a13c231dc86d310331dffac28d2a38f5a25c3f4ab18418927cda5,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,b64db61a4233da6424697dfcb622fba37e8ea8af64195f8ba637954ac2624af2,87d5bf813c33e9d64b2d66b6f89bff1566a7f2ab0f408a644a887ae0df37c199,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s064,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s065,proportional_3tier_os4_p16_k2,65,static_split,proportional,proportional,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.03871829999843612,0.046875,0.02839059999678284,0.03125,82d674794d7484376c9130382b9cc7be569813b439ee61f745eeaeb5e73c8dbc,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,e68550a9bb036a3e80b6e009ed77658315833657252e0e02cfadf49bc5f5a134,fbb08feb7f3618baa3134d9b21a9d024a78b9f6feb5b6659f49585321fbc13e4,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s065,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s065,proportional_3tier_os4_p16_k2,65,static_split,proportional,proportional,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.04720719999750145,0.046875,0.04068790000746958,0.03125,82d674794d7484376c9130382b9cc7be569813b439ee61f745eeaeb5e73c8dbc,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,e68550a9bb036a3e80b6e009ed77658315833657252e0e02cfadf49bc5f5a134,fbb08feb7f3618baa3134d9b21a9d024a78b9f6feb5b6659f49585321fbc13e4,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s065,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s066,proportional_3tier_os4_p16_k2,66,static_split,proportional,proportional,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.042489999992540106,0.046875,0.0352030000067316,0.03125,19dbe99e86082003e503cc1e3556dc4ccb6b974180e1e229156cf4308f2751c8,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,13bee9470996b888a2a5185c44b09fbafe8217b438c26b01e5880bb6c33a05af,0aef8caa2c877e9ec0b199b2379afe7cd07aefc9dbf479de28898142c4a4acab,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s066,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s066,proportional_3tier_os4_p16_k2,66,static_split,proportional,proportional,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.06214110000291839,0.0625,0.05519549999735318,0.0625,19dbe99e86082003e503cc1e3556dc4ccb6b974180e1e229156cf4308f2751c8,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,13bee9470996b888a2a5185c44b09fbafe8217b438c26b01e5880bb6c33a05af,0aef8caa2c877e9ec0b199b2379afe7cd07aefc9dbf479de28898142c4a4acab,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s066,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s067,proportional_3tier_os4_p16_k2,67,static_split,proportional,proportional,link_local_equal_share,1,0.014349999999999941,3f8d63886594af2d,287,0.044945200002985075,0.046875,0.03703279999899678,0.046875,880050098dce700c628dc7dc87864a27d48d2c5ddc2cc56c8fdb5022a51d30ed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,c870c8b20dc0840389f1e4d6d7f182ba69e21774945618d7283526dbaee5ec75,8d8dd27e971032a2de4c33b75a979a15ab1e6c95da27ea73b385c21af8cd958e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s067,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s067,proportional_3tier_os4_p16_k2,67,static_split,proportional,proportional,network_maxmin,0,0.014349999999999941,3f8d63886594af2d,287,0.06244120001792908,0.0625,0.05591880000429228,0.0625,880050098dce700c628dc7dc87864a27d48d2c5ddc2cc56c8fdb5022a51d30ed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,c870c8b20dc0840389f1e4d6d7f182ba69e21774945618d7283526dbaee5ec75,8d8dd27e971032a2de4c33b75a979a15ab1e6c95da27ea73b385c21af8cd958e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s067,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s068,proportional_3tier_os4_p16_k2,68,static_split,proportional,proportional,link_local_equal_share,0,0.014349999999999941,3f8d63886594af2d,287,0.04142449999926612,0.03125,0.035495299991453066,0.03125,25611ccc65198bc5f0ec3e31a2506d676c97ab952314abca94ea77a4da936458,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,73979f8b50fb735af527e123a59eb09706769c3798e13fc518156bd29a635f2a,9b32c5e22e2a717447f0ee412c0f88552399d6cbfc4b69d2784cecf72d3a782b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s068,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s068,proportional_3tier_os4_p16_k2,68,static_split,proportional,proportional,network_maxmin,1,0.014349999999999941,3f8d63886594af2d,287,0.053539799991995096,0.0625,0.04276930002379231,0.046875,25611ccc65198bc5f0ec3e31a2506d676c97ab952314abca94ea77a4da936458,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,73979f8b50fb735af527e123a59eb09706769c3798e13fc518156bd29a635f2a,9b32c5e22e2a717447f0ee412c0f88552399d6cbfc4b69d2784cecf72d3a782b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s068,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s069,proportional_3tier_os4_p16_k2,69,static_split,proportional,proportional,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.033816999988630414,0.03125,0.028459599998313934,0.015625,271a64d699c823bddc63d4265b91be64729d8d2e1d2cfc36f2931508d80aa84a,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,59e6812f95200ab6b035e404d0b6204aef7dfa5dab995a670d317370c753fecd,4a29d685a0bee86530d77a91f7554425a8e0dc647d485b3b0791198ffc2e3e76,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s069,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s069,proportional_3tier_os4_p16_k2,69,static_split,proportional,proportional,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.049114500026917085,0.046875,0.03882960000191815,0.03125,271a64d699c823bddc63d4265b91be64729d8d2e1d2cfc36f2931508d80aa84a,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,59e6812f95200ab6b035e404d0b6204aef7dfa5dab995a670d317370c753fecd,4a29d685a0bee86530d77a91f7554425a8e0dc647d485b3b0791198ffc2e3e76,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s069,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s070,proportional_3tier_os4_p16_k2,70,static_split,proportional,proportional,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.037591799977235496,0.03125,0.029228400002466515,0.03125,4f24a0bf362007f7977db8e2a10d7b2a2ce89620a7033abb4d75080c49f214f0,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,9e18d94b31bae17db9c4d8babf624f6d8caa4c03feaaf14a3f3dd135cd5d18d0,1e14c7169e537956aa1243083e619be34372c570e25dea8274e3c399eb79645e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s070,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s070,proportional_3tier_os4_p16_k2,70,static_split,proportional,proportional,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.046754299983149394,0.046875,0.04097540001384914,0.03125,4f24a0bf362007f7977db8e2a10d7b2a2ce89620a7033abb4d75080c49f214f0,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,9e18d94b31bae17db9c4d8babf624f6d8caa4c03feaaf14a3f3dd135cd5d18d0,1e14c7169e537956aa1243083e619be34372c570e25dea8274e3c399eb79645e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s070,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s071,proportional_3tier_os4_p16_k2,71,static_split,proportional,proportional,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.03525649997754954,0.03125,0.02934310000273399,0.03125,80df7cf25d3c4141a446232bf1873d00bcd963db7787f6f32d92c8fa68d6b52e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,195933579c8e284f584872b9710e6392de21688320a1dceb28496cfab6476e36,5bd234fb6d7808a2854b00622890a87731b645a851b232a08c03c5254b63a12d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s071,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s071,proportional_3tier_os4_p16_k2,71,static_split,proportional,proportional,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.058811599999899045,0.0625,0.05140080000273883,0.046875,80df7cf25d3c4141a446232bf1873d00bcd963db7787f6f32d92c8fa68d6b52e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,195933579c8e284f584872b9710e6392de21688320a1dceb28496cfab6476e36,5bd234fb6d7808a2854b00622890a87731b645a851b232a08c03c5254b63a12d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s071,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s072,proportional_3tier_os4_p16_k2,72,static_split,proportional,proportional,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.03469770000083372,0.03125,0.028584300016518682,0.03125,252c12035d43acc603584a7818eac31a6be6cac3b3510590f6943b87e897e976,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,7f820ccfd9968cd1e753cb4752ea87bafaddd0e4c9f334e8adbfe747888a0d93,67ec8ce59a218422d9d768a875d7f0dd5964a6417cd1f44b6b20b08123683601,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s072,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s072,proportional_3tier_os4_p16_k2,72,static_split,proportional,proportional,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.05315570000675507,0.046875,0.04670640002586879,0.046875,252c12035d43acc603584a7818eac31a6be6cac3b3510590f6943b87e897e976,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,7f820ccfd9968cd1e753cb4752ea87bafaddd0e4c9f334e8adbfe747888a0d93,67ec8ce59a218422d9d768a875d7f0dd5964a6417cd1f44b6b20b08123683601,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s072,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a065_proportional_3tier_os4_p16_k2__s073,proportional_3tier_os4_p16_k2,73,static_split,proportional,proportional,link_local_equal_share,1,0.014349999999999941,3f8d63886594af2d,287,0.047213500016368926,0.046875,0.03947849999531172,0.03125,1e89f70242a291426ae8b6c556e3fc6720b9aaf773dd8c6b543e0be910987d1d,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,518c7d322ac0d01e76442f28211b65e0877c5ebab9f9b1c8f2a9aa768de469fd,5683563b9c83da8085977e4855dc12f498728e455a823852088dc62c41483039,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s073,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s073,proportional_3tier_os4_p16_k2,73,static_split,proportional,proportional,network_maxmin,0,0.014349999999999941,3f8d63886594af2d,287,0.060239599988562986,0.0625,0.05282759998226538,0.046875,1e89f70242a291426ae8b6c556e3fc6720b9aaf773dd8c6b543e0be910987d1d,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,518c7d322ac0d01e76442f28211b65e0877c5ebab9f9b1c8f2a9aa768de469fd,5683563b9c83da8085977e4855dc12f498728e455a823852088dc62c41483039,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s073,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s074,proportional_3tier_os4_p16_k2,74,static_split,proportional,proportional,link_local_equal_share,0,0.014349999999999941,3f8d63886594af2d,287,0.037212900002487004,0.03125,0.03089709999039769,0.03125,7e2d8cbcf257e3dc1e58eda14259e6856dd0d2360a097c092eb05d9e14925f3c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,c7728e434eb5a7cdadf922cebfc3ee94cdd839f197e8730369824718edb95b4e,a87733b5fa475a10a1cf870dced45f07759343113cc676e0e7e96a2c91b6ca4b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s074,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s074,proportional_3tier_os4_p16_k2,74,static_split,proportional,proportional,network_maxmin,1,0.014349999999999941,3f8d63886594af2d,287,0.05772469998919405,0.0625,0.051904199994169176,0.046875,7e2d8cbcf257e3dc1e58eda14259e6856dd0d2360a097c092eb05d9e14925f3c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,c7728e434eb5a7cdadf922cebfc3ee94cdd839f197e8730369824718edb95b4e,a87733b5fa475a10a1cf870dced45f07759343113cc676e0e7e96a2c91b6ca4b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s074,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s075,proportional_3tier_os4_p16_k2,75,static_split,proportional,proportional,link_local_equal_share,1,0.014349999999999941,3f8d63886594af2d,287,0.035947399999713525,0.046875,0.030194599996320903,0.03125,27bafcfc6434d6e5859baf036a224c33228c3ee881246d0626d18b7061a72122,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,8bfb8278f2934194cc527cbeea040ffeb0e35a1ce92a04e2c8f2d49bbaea5e54,2f82e23bd317131ac1c74870a590f9e2a4388972fbe54027980865d1c1064217,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s075,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
a065_proportional_3tier_os4_p16_k2__s075,proportional_3tier_os4_p16_k2,75,static_split,proportional,proportional,network_maxmin,0,0.014349999999999941,3f8d63886594af2d,287,0.06245119997765869,0.0625,0.0549509999982547,0.046875,27bafcfc6434d6e5859baf036a224c33228c3ee881246d0626d18b7061a72122,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,8bfb8278f2934194cc527cbeea040ffeb0e35a1ce92a04e2c8f2d49bbaea5e54,2f82e23bd317131ac1c74870a590f9e2a4388972fbe54027980865d1c1064217,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os4,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.014349999999999941,3f8d63886594af2d,287,0.0,0,0.0,True,a026_equal_3tier_os4_p16_k2__s075,0.021500000000000102,3f9604189374bc88,430,1.4982578397212676,-143,False
