pair_id,arm_id,sample_id,allocator,corrected_completion_time_s,corrected_completion_time_hex,corrected_simulated_ticks,historical_completion_time_s,historical_completion_time_hex,historical_simulated_ticks,corrected_minus_historical_s,corrected_minus_historical_ticks,relative_delta,completion_binary64_equal
a068_proportional_3tier_os4_p16_k16__s069,proportional_3tier_os4_p16_k16,69,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s069,proportional_3tier_os4_p16_k16,69,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s070,proportional_3tier_os4_p16_k16,70,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s070,proportional_3tier_os4_p16_k16,70,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s071,proportional_3tier_os4_p16_k16,71,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s071,proportional_3tier_os4_p16_k16,71,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s072,proportional_3tier_os4_p16_k16,72,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s072,proportional_3tier_os4_p16_k16,72,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s073,proportional_3tier_os4_p16_k16,73,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s073,proportional_3tier_os4_p16_k16,73,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s074,proportional_3tier_os4_p16_k16,74,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s074,proportional_3tier_os4_p16_k16,74,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s075,proportional_3tier_os4_p16_k16,75,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s075,proportional_3tier_os4_p16_k16,75,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s076,proportional_3tier_os4_p16_k16,76,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s076,proportional_3tier_os4_p16_k16,76,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s077,proportional_3tier_os4_p16_k16,77,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s077,proportional_3tier_os4_p16_k16,77,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s078,proportional_3tier_os4_p16_k16,78,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s078,proportional_3tier_os4_p16_k16,78,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s079,proportional_3tier_os4_p16_k16,79,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s079,proportional_3tier_os4_p16_k16,79,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s080,proportional_3tier_os4_p16_k16,80,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s080,proportional_3tier_os4_p16_k16,80,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s081,proportional_3tier_os4_p16_k16,81,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s081,proportional_3tier_os4_p16_k16,81,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s082,proportional_3tier_os4_p16_k16,82,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s082,proportional_3tier_os4_p16_k16,82,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s083,proportional_3tier_os4_p16_k16,83,link_local_equal_share,0.005649999999999994,3f772474538ef346,113,0.005649999999999994,3f772474538ef346,113,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s083,proportional_3tier_os4_p16_k16,83,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s084,proportional_3tier_os4_p16_k16,84,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s084,proportional_3tier_os4_p16_k16,84,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s085,proportional_3tier_os4_p16_k16,85,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s085,proportional_3tier_os4_p16_k16,85,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s086,proportional_3tier_os4_p16_k16,86,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s086,proportional_3tier_os4_p16_k16,86,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s087,proportional_3tier_os4_p16_k16,87,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s087,proportional_3tier_os4_p16_k16,87,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s088,proportional_3tier_os4_p16_k16,88,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s088,proportional_3tier_os4_p16_k16,88,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s089,proportional_3tier_os4_p16_k16,89,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s089,proportional_3tier_os4_p16_k16,89,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s090,proportional_3tier_os4_p16_k16,90,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s090,proportional_3tier_os4_p16_k16,90,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s091,proportional_3tier_os4_p16_k16,91,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s091,proportional_3tier_os4_p16_k16,91,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s092,proportional_3tier_os4_p16_k16,92,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s092,proportional_3tier_os4_p16_k16,92,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s093,proportional_3tier_os4_p16_k16,93,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s093,proportional_3tier_os4_p16_k16,93,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s094,proportional_3tier_os4_p16_k16,94,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s094,proportional_3tier_os4_p16_k16,94,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s095,proportional_3tier_os4_p16_k16,95,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s095,proportional_3tier_os4_p16_k16,95,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s096,proportional_3tier_os4_p16_k16,96,link_local_equal_share,0.005599999999999994,3f76f0068db8bac0,112,0.005599999999999994,3f76f0068db8bac0,112,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s096,proportional_3tier_os4_p16_k16,96,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s097,proportional_3tier_os4_p16_k16,97,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s097,proportional_3tier_os4_p16_k16,97,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s098,proportional_3tier_os4_p16_k16,98,link_local_equal_share,0.005599999999999994,3f76f0068db8bac0,112,0.005599999999999994,3f76f0068db8bac0,112,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s098,proportional_3tier_os4_p16_k16,98,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s099,proportional_3tier_os4_p16_k16,99,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a068_proportional_3tier_os4_p16_k16__s099,proportional_3tier_os4_p16_k16,99,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s000,proportional_3tier_os4_p64_k2,0,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s000,proportional_3tier_os4_p64_k2,0,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s001,proportional_3tier_os4_p64_k2,1,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s001,proportional_3tier_os4_p64_k2,1,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s002,proportional_3tier_os4_p64_k2,2,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s002,proportional_3tier_os4_p64_k2,2,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s003,proportional_3tier_os4_p64_k2,3,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s003,proportional_3tier_os4_p64_k2,3,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s004,proportional_3tier_os4_p64_k2,4,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s004,proportional_3tier_os4_p64_k2,4,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s005,proportional_3tier_os4_p64_k2,5,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s005,proportional_3tier_os4_p64_k2,5,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s006,proportional_3tier_os4_p64_k2,6,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s006,proportional_3tier_os4_p64_k2,6,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s007,proportional_3tier_os4_p64_k2,7,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s007,proportional_3tier_os4_p64_k2,7,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s008,proportional_3tier_os4_p64_k2,8,link_local_equal_share,0.020900000000000085,3f9566cf41f212f0,418,0.020900000000000085,3f9566cf41f212f0,418,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s008,proportional_3tier_os4_p64_k2,8,network_maxmin,0.020900000000000085,3f9566cf41f212f0,418,0.020900000000000085,3f9566cf41f212f0,418,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s009,proportional_3tier_os4_p64_k2,9,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s009,proportional_3tier_os4_p64_k2,9,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s010,proportional_3tier_os4_p64_k2,10,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s010,proportional_3tier_os4_p64_k2,10,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s011,proportional_3tier_os4_p64_k2,11,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s011,proportional_3tier_os4_p64_k2,11,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s012,proportional_3tier_os4_p64_k2,12,link_local_equal_share,0.028650000000000307,3f9d566cf41f2186,573,0.028650000000000307,3f9d566cf41f2186,573,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s012,proportional_3tier_os4_p64_k2,12,network_maxmin,0.028650000000000307,3f9d566cf41f2186,573,0.028650000000000307,3f9d566cf41f2186,573,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s013,proportional_3tier_os4_p64_k2,13,link_local_equal_share,0.02420000000000018,3f98c7e28240b7b4,484,0.02420000000000018,3f98c7e28240b7b4,484,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s013,proportional_3tier_os4_p64_k2,13,network_maxmin,0.02420000000000018,3f98c7e28240b7b4,484,0.02420000000000018,3f98c7e28240b7b4,484,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s014,proportional_3tier_os4_p64_k2,14,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s014,proportional_3tier_os4_p64_k2,14,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s015,proportional_3tier_os4_p64_k2,15,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s015,proportional_3tier_os4_p64_k2,15,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s016,proportional_3tier_os4_p64_k2,16,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s016,proportional_3tier_os4_p64_k2,16,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s017,proportional_3tier_os4_p64_k2,17,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s017,proportional_3tier_os4_p64_k2,17,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s018,proportional_3tier_os4_p64_k2,18,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s018,proportional_3tier_os4_p64_k2,18,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s019,proportional_3tier_os4_p64_k2,19,link_local_equal_share,0.019750000000000052,3f94395810624de2,395,0.019750000000000052,3f94395810624de2,395,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s019,proportional_3tier_os4_p64_k2,19,network_maxmin,0.019750000000000052,3f94395810624de2,395,0.019750000000000052,3f94395810624de2,395,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s020,proportional_3tier_os4_p64_k2,20,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s020,proportional_3tier_os4_p64_k2,20,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s021,proportional_3tier_os4_p64_k2,21,link_local_equal_share,0.026900000000000257,3f9b8bac710cb2e0,538,0.026900000000000257,3f9b8bac710cb2e0,538,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s021,proportional_3tier_os4_p64_k2,21,network_maxmin,0.026900000000000257,3f9b8bac710cb2e0,538,0.026900000000000257,3f9b8bac710cb2e0,538,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s022,proportional_3tier_os4_p64_k2,22,link_local_equal_share,0.028650000000000307,3f9d566cf41f2186,573,0.028650000000000307,3f9d566cf41f2186,573,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s022,proportional_3tier_os4_p64_k2,22,network_maxmin,0.028650000000000307,3f9d566cf41f2186,573,0.028650000000000307,3f9d566cf41f2186,573,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s023,proportional_3tier_os4_p64_k2,23,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s023,proportional_3tier_os4_p64_k2,23,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s024,proportional_3tier_os4_p64_k2,24,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s024,proportional_3tier_os4_p64_k2,24,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s025,proportional_3tier_os4_p64_k2,25,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s025,proportional_3tier_os4_p64_k2,25,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s026,proportional_3tier_os4_p64_k2,26,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s026,proportional_3tier_os4_p64_k2,26,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s027,proportional_3tier_os4_p64_k2,27,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s027,proportional_3tier_os4_p64_k2,27,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s028,proportional_3tier_os4_p64_k2,28,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s028,proportional_3tier_os4_p64_k2,28,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s029,proportional_3tier_os4_p64_k2,29,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s029,proportional_3tier_os4_p64_k2,29,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s030,proportional_3tier_os4_p64_k2,30,link_local_equal_share,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s030,proportional_3tier_os4_p64_k2,30,network_maxmin,0.021500000000000102,3f9604189374bc88,430,0.021500000000000102,3f9604189374bc88,430,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s031,proportional_3tier_os4_p64_k2,31,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s031,proportional_3tier_os4_p64_k2,31,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s032,proportional_3tier_os4_p64_k2,32,link_local_equal_share,0.02390000000000017,3f98793dd97f62e8,478,0.02390000000000017,3f98793dd97f62e8,478,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s032,proportional_3tier_os4_p64_k2,32,network_maxmin,0.02390000000000017,3f98793dd97f62e8,478,0.02390000000000017,3f98793dd97f62e8,478,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s033,proportional_3tier_os4_p64_k2,33,link_local_equal_share,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
a069_proportional_3tier_os4_p64_k2__s033,proportional_3tier_os4_p64_k2,33,network_maxmin,0.01795,3f92617c1bda511a,359,0.01795,3f92617c1bda511a,359,0.0,0,0.0,True
