pair_id,arm_id,sample_id,fabric,ring_size,k,link_local_time_s,network_maxmin_time_s,network_over_link_local,log_network_over_link_local,network_minus_link_local_s,network_minus_link_local_ms,network_minus_link_local_ticks,tick_class,historical_network_minus_link_local_ticks,historical_tick_class,material_historical_ordering_reversal,equal_over_corrected_link_local,equal_over_corrected_network_maxmin,link_local_prop_minus_equal_ticks,network_maxmin_prop_minus_equal_ticks,equal_claim_review_trigger
a067_proportional_3tier_os4_p16_k8__s010,proportional_3tier_os4_p16_k8,10,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.7479674796747933,1.9907407407407356,-92,-107,False
a067_proportional_3tier_os4_p16_k8__s011,proportional_3tier_os4_p16_k8,11,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s012,proportional_3tier_os4_p16_k8,12,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s013,proportional_3tier_os4_p16_k8,13,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s014,proportional_3tier_os4_p16_k8,14,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s015,proportional_3tier_os4_p16_k8,15,3tier_os4,16,8,0.006099999999999991,0.005399999999999995,0.8852459016393448,-0.12188981760903626,-0.0006999999999999958,-0.6999999999999957,-14,maxmin_faster_by_2plus,-14,maxmin_faster_by_2plus,False,1.327868852459015,1.4999999999999973,-40,-54,False
a067_proportional_3tier_os4_p16_k8__s016,proportional_3tier_os4_p16_k8,16,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s017,proportional_3tier_os4_p16_k8,17,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s018,proportional_3tier_os4_p16_k8,18,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s019,proportional_3tier_os4_p16_k8,19,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s020,proportional_3tier_os4_p16_k8,20,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s021,proportional_3tier_os4_p16_k8,21,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s022,proportional_3tier_os4_p16_k8,22,3tier_os4,16,8,0.006549999999999988,0.005399999999999995,0.8244274809160312,-0.19306609607693098,-0.001149999999999993,-1.149999999999993,-23,maxmin_faster_by_2plus,-23,maxmin_faster_by_2plus,False,1.6412213740457988,1.9907407407407356,-84,-107,False
a067_proportional_3tier_os4_p16_k8__s023,proportional_3tier_os4_p16_k8,23,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s024,proportional_3tier_os4_p16_k8,24,3tier_os4,16,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.4336283185840686,1.4999999999999973,-49,-54,False
a067_proportional_3tier_os4_p16_k8__s025,proportional_3tier_os4_p16_k8,25,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s026,proportional_3tier_os4_p16_k8,26,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s027,proportional_3tier_os4_p16_k8,27,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.7479674796747933,1.9907407407407356,-92,-107,False
a067_proportional_3tier_os4_p16_k8__s028,proportional_3tier_os4_p16_k8,28,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s029,proportional_3tier_os4_p16_k8,29,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s030,proportional_3tier_os4_p16_k8,30,3tier_os4,16,8,0.006099999999999991,0.005399999999999995,0.8852459016393448,-0.12188981760903626,-0.0006999999999999958,-0.6999999999999957,-14,maxmin_faster_by_2plus,-14,maxmin_faster_by_2plus,False,1.327868852459015,1.4999999999999973,-40,-54,False
a067_proportional_3tier_os4_p16_k8__s031,proportional_3tier_os4_p16_k8,31,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s032,proportional_3tier_os4_p16_k8,32,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s033,proportional_3tier_os4_p16_k8,33,3tier_os4,16,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.4336283185840686,1.4999999999999973,-49,-54,False
a067_proportional_3tier_os4_p16_k8__s034,proportional_3tier_os4_p16_k8,34,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s035,proportional_3tier_os4_p16_k8,35,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s036,proportional_3tier_os4_p16_k8,36,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s037,proportional_3tier_os4_p16_k8,37,3tier_os4,16,8,0.006449999999999989,0.005399999999999995,0.8372093023255821,-0.17768117723745158,-0.0010499999999999936,-1.0499999999999936,-21,maxmin_faster_by_2plus,-21,maxmin_faster_by_2plus,False,1.6666666666666639,1.9907407407407356,-86,-107,False
a067_proportional_3tier_os4_p16_k8__s038,proportional_3tier_os4_p16_k8,38,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s039,proportional_3tier_os4_p16_k8,39,3tier_os4,16,8,0.006099999999999991,0.005399999999999995,0.8852459016393448,-0.12188981760903626,-0.0006999999999999958,-0.6999999999999957,-14,maxmin_faster_by_2plus,-14,maxmin_faster_by_2plus,False,1.327868852459015,1.4999999999999973,-40,-54,False
a067_proportional_3tier_os4_p16_k8__s040,proportional_3tier_os4_p16_k8,40,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s041,proportional_3tier_os4_p16_k8,41,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s042,proportional_3tier_os4_p16_k8,42,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s043,proportional_3tier_os4_p16_k8,43,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s044,proportional_3tier_os4_p16_k8,44,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s045,proportional_3tier_os4_p16_k8,45,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s046,proportional_3tier_os4_p16_k8,46,3tier_os4,16,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.4336283185840686,1.4999999999999973,-49,-54,False
a067_proportional_3tier_os4_p16_k8__s047,proportional_3tier_os4_p16_k8,47,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s048,proportional_3tier_os4_p16_k8,48,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s049,proportional_3tier_os4_p16_k8,49,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s050,proportional_3tier_os4_p16_k8,50,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s051,proportional_3tier_os4_p16_k8,51,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s052,proportional_3tier_os4_p16_k8,52,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s053,proportional_3tier_os4_p16_k8,53,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s054,proportional_3tier_os4_p16_k8,54,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s055,proportional_3tier_os4_p16_k8,55,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s056,proportional_3tier_os4_p16_k8,56,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s057,proportional_3tier_os4_p16_k8,57,3tier_os4,16,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.4336283185840686,1.4999999999999973,-49,-54,False
a067_proportional_3tier_os4_p16_k8__s058,proportional_3tier_os4_p16_k8,58,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s059,proportional_3tier_os4_p16_k8,59,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s060,proportional_3tier_os4_p16_k8,60,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s061,proportional_3tier_os4_p16_k8,61,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s062,proportional_3tier_os4_p16_k8,62,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s063,proportional_3tier_os4_p16_k8,63,3tier_os4,16,8,0.005749999999999993,0.005399999999999995,0.9391304347826089,-0.06280090123903012,-0.0003499999999999979,-0.34999999999999787,-7,maxmin_faster_by_2plus,-7,maxmin_faster_by_2plus,False,1.8695652173913002,1.9907407407407356,-100,-107,False
a067_proportional_3tier_os4_p16_k8__s064,proportional_3tier_os4_p16_k8,64,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s065,proportional_3tier_os4_p16_k8,65,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s066,proportional_3tier_os4_p16_k8,66,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s067,proportional_3tier_os4_p16_k8,67,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s068,proportional_3tier_os4_p16_k8,68,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s069,proportional_3tier_os4_p16_k8,69,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s070,proportional_3tier_os4_p16_k8,70,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s071,proportional_3tier_os4_p16_k8,71,3tier_os4,16,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.4336283185840686,1.4999999999999973,-49,-54,False
a067_proportional_3tier_os4_p16_k8__s072,proportional_3tier_os4_p16_k8,72,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s073,proportional_3tier_os4_p16_k8,73,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s074,proportional_3tier_os4_p16_k8,74,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s075,proportional_3tier_os4_p16_k8,75,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s076,proportional_3tier_os4_p16_k8,76,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s077,proportional_3tier_os4_p16_k8,77,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s078,proportional_3tier_os4_p16_k8,78,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s079,proportional_3tier_os4_p16_k8,79,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s080,proportional_3tier_os4_p16_k8,80,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s081,proportional_3tier_os4_p16_k8,81,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s082,proportional_3tier_os4_p16_k8,82,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s083,proportional_3tier_os4_p16_k8,83,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s084,proportional_3tier_os4_p16_k8,84,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s085,proportional_3tier_os4_p16_k8,85,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s086,proportional_3tier_os4_p16_k8,86,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
a067_proportional_3tier_os4_p16_k8__s087,proportional_3tier_os4_p16_k8,87,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s088,proportional_3tier_os4_p16_k8,88,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s089,proportional_3tier_os4_p16_k8,89,3tier_os4,16,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a067_proportional_3tier_os4_p16_k8__s090,proportional_3tier_os4_p16_k8,90,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s091,proportional_3tier_os4_p16_k8,91,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s092,proportional_3tier_os4_p16_k8,92,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s093,proportional_3tier_os4_p16_k8,93,3tier_os4,16,8,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-0.13005312824819718,-0.0007499999999999955,-0.7499999999999954,-15,maxmin_faster_by_2plus,-15,maxmin_faster_by_2plus,False,1.3170731707317058,1.4999999999999973,-39,-54,False
a067_proportional_3tier_os4_p16_k8__s094,proportional_3tier_os4_p16_k8,94,3tier_os4,16,8,0.005849999999999992,0.005399999999999995,0.9230769230769235,-0.08004270767353601,-0.0004499999999999973,-0.4499999999999973,-9,maxmin_faster_by_2plus,-9,maxmin_faster_by_2plus,False,1.3846153846153828,1.4999999999999973,-45,-54,False
a067_proportional_3tier_os4_p16_k8__s095,proportional_3tier_os4_p16_k8,95,3tier_os4,16,8,0.005899999999999992,0.005399999999999995,0.915254237288136,-0.08855339734144457,-0.000499999999999997,-0.499999999999997,-10,maxmin_faster_by_2plus,-10,maxmin_faster_by_2plus,False,1.3728813559322017,1.4999999999999973,-44,-54,False
