case_id,source_pair_id,arm_id,sample_id,allocator,window_s,window_ticks,completion_time_s,completion_time_hex,simulated_ticks,config_sha256,topology_sha256,ring_sha256,route_sha256,delivered_vector_sha256,redistribution_boundary_count,redistribution_live_group_count,idle_qp_boundary_observation_count,reactivation_count,stale_reactivation_count,stale_positive_weight_count,positive_weight_without_measurement_count,raw_negative_rate_count,raw_nonfinite_rate_count,zero_rate_live_group_count,nonfinite_used_weight_count,stale_shadow_mismatch_count,max_used_rate_age_ticks,reactivated_bytes_B,maximum_idle_assignment_fraction,maximum_shadow_weight_abs_difference,maximum_stale_shadow_weight_abs_difference,maximum_reactivation_next_rate_relative_error,maximum_inflight_conservation_error_B,maximum_redistribution_sum_error_B,minimum_remaining_bytes_B,final_conservation_max_error_B,final_remaining_max_B,maximum_final_qp_finish_spread_ticks
a072_proportional_3tier_os4_p64_k16__s011__w0500us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.0005,10,0.0059999999999999915,3f789374bc6a7ef0,120,8bdd6d56d3bbabdf55b0c0800f2f8c2b85d2fb9b569e407f1ff5edcad5b83eed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,41ff8fc54ca58ed07854b631da74bf459c21ee251c8780890f1fa4f2f998e33d,13,718,10,10,0,0,0,0,0,0,0,0,0,43533.493589718855,0.125,0.019021739130434784,0.0,0.0,4.470348358154297e-08,7.450580596923828e-09,0.0,4.470348358154297e-08,0.0,2
a072_proportional_3tier_os4_p64_k16__s011__w0500us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,8bdd6d56d3bbabdf55b0c0800f2f8c2b85d2fb9b569e407f1ff5edcad5b83eed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,ec875b2266d3a4fd0a25033ecb85fe53884702348f7229174b3d6db030d901f3,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,5.960464477539063e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s011__w1000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.001,20,0.0059999999999999915,3f789374bc6a7ef0,120,7aa312bb0e951940868e7afbb27a5576132c1ef983c3a7697681b3f9baac3665,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,9db6c711066f140d030a236114b454152e557e19bf85e11310c7d518d8c935c4,7,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9802322387695312e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,2
a072_proportional_3tier_os4_p64_k16__s011__w1000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,7aa312bb0e951940868e7afbb27a5576132c1ef983c3a7697681b3f9baac3665,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,3349f826982679678fb2bf2f1b10e218dd1f3a7707e3815affd98097ec1631bd,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4901161193847656e-07,1.4901161193847656e-08,0.0,4.470348358154297e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s011__w2000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.002,40,0.0059999999999999915,3f789374bc6a7ef0,120,42456ae91c2623ee1dcad258b91ed70ee46420966bd5ca7e402dd7fcdd983926,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,52452008a430e4c6a3736c9d9023593d09d767acf1b801c76ea39bc08494888b,4,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2351741790771484e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,2
a072_proportional_3tier_os4_p64_k16__s011__w2000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,42456ae91c2623ee1dcad258b91ed70ee46420966bd5ca7e402dd7fcdd983926,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,5844f31b24559f1c85fe944c81dcf3a43ba98c3a82b6d8033bf1f4aa53fa8df7,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s022__w0500us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.0005,10,0.005749999999999993,3f778d4fdf3b6452,115,b4df3a2039fd85732b6e5b7e83519ee993ef5c93a3af5191e3a3d40687cb0d8f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,6970002f151a9a7b72de060ee3e5da1e5b7da754c26801804f090f029fad19f3,12,731,10,10,0,0,0,0,0,0,0,0,0,44147.52839984509,0.125,0.0,0.0,0.0,4.470348358154297e-08,7.450580596923828e-09,0.0,5.21540641784668e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s022__w0500us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,b4df3a2039fd85732b6e5b7e83519ee993ef5c93a3af5191e3a3d40687cb0d8f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,d0ba0108c36af91b259e429872a5def6204891233429a485db208062db135697,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.564621925354004e-07,1.4901161193847656e-08,0.0,4.470348358154297e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s022__w1000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.001,20,0.005749999999999993,3f778d4fdf3b6452,115,16beb282ff2d34747654a874540874d730462f282bbb577e796de56cdadf7e2f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,566093e68e9721f0cb87e4e4ca0e53d0d7465e86ca0286fe25ac27ccb0b1c8ae,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2351741790771484e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s022__w1000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,16beb282ff2d34747654a874540874d730462f282bbb577e796de56cdadf7e2f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,e933927a4223e13af1061b14c1cb6ea6d260626b06a4f2ec03b8b6778d5297bb,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.341104507446289e-07,1.4901161193847656e-08,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s022__w2000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.002,40,0.005749999999999993,3f778d4fdf3b6452,115,fe5a89e34e7962aa79f9d833836585bfd2c59ea60a3c3d752e75af261edc00e4,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,018203c994e6dd9733907c57a813d28e6f71e88e4bf3876ed3f12c0ca6814b83,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4901161193847656e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s022__w2000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,fe5a89e34e7962aa79f9d833836585bfd2c59ea60a3c3d752e75af261edc00e4,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,ca1292c5117399a161e437dfbca0c02ebcfdf40c5b09119dce2c46a7d934dcc4,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,2.2351741790771484e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s033__w0500us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.0005,10,0.00629999999999999,3f79ce075f6fd214,126,adffcb5a374aee0a7aa4e11f2271f4bb107176401e1453d533dabe8b1a5b8710,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,5d3a0e5a9694ff42da7472c1c26faaafa79e0f4bc453d6d5288ae74d8c2b5322,13,740,17,17,3,3,0,0,0,0,0,3,1,349029.6891874586,0.33333333333333337,0.009868421052631582,0.009868421052631582,0.18750000000000003,7.450580596923828e-08,1.4901161193847656e-08,0.0,6.705522537231445e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s033__w0500us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,adffcb5a374aee0a7aa4e11f2271f4bb107176401e1453d533dabe8b1a5b8710,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,c913e01afea12ef107f77666c64307a9c61477cc63c731a8c85a21317fe1f6de,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6391277313232422e-07,7.450580596923828e-09,0.0,5.960464477539063e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s033__w1000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.001,20,0.00629999999999999,3f79ce075f6fd214,126,193f858b522896efd26c4d9a765d21d7fdb14139fe46437dd1e994582ce8ab7f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,a5582fcb7614cfb1d76bed874b636700ab1b81eaadb287c87c7a804a2de9fd65,7,388,14,14,3,3,0,0,0,0,0,3,1,335662.6237054839,0.33333333333333337,0.009868421052631582,0.009868421052631582,0.18750000000000003,3.725290298461914e-08,1.4901161193847656e-08,0.0,3.725290298461914e-08,0.0,2
a072_proportional_3tier_os4_p64_k16__s033__w1000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,193f858b522896efd26c4d9a765d21d7fdb14139fe46437dd1e994582ce8ab7f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,4d85d82d96e9b455c62e13a486a779223fc5c08f09b254b4ab26a187ab715166,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4901161193847656e-07,7.450580596923828e-09,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s033__w2000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.002,40,0.00629999999999999,3f79ce075f6fd214,126,795586ac000aa321ca4c12675535f652379803357b7839d10f869e9c22c4df00,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,b9764d4e6b67a73c32f851e3bd974f29f10988ee48209c48e33accd0b639f745,4,196,14,14,3,3,0,0,0,0,0,3,1,335662.62370547827,0.33333333333333337,0.009868421052631582,0.009868421052631582,0.18750000000000003,2.9802322387695312e-08,1.4901161193847656e-08,0.0,2.2351741790771484e-08,0.0,2
a072_proportional_3tier_os4_p64_k16__s033__w2000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,795586ac000aa321ca4c12675535f652379803357b7839d10f869e9c22c4df00,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,e53374bd34eb23fa9deace229d66ea50e7ed11e31875a587519ad2b130e69941,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,7.450580596923828e-09,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s044__w0500us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.0005,10,0.005799999999999993,3f77c1bda5119cd8,116,628a224122164ba799e4975727af72cd0170dd4d8d02ec67c1057675639d841e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,3a3d7e8d11557f36a81b73db586af90464d9c7424cf123f8ae64f995bc7a7d22,12,719,4,4,0,0,0,0,0,0,0,0,0,17413.397435887542,0.125,0.018055555555555554,0.0,0.0,5.960464477539063e-08,1.4901161193847656e-08,0.0,5.21540641784668e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s044__w0500us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,628a224122164ba799e4975727af72cd0170dd4d8d02ec67c1057675639d841e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,748937f036c143b5dbece460fe2d0611539a21f6bd7cc89e2f8779ddcecfabd5,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,5.960464477539063e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s044__w1000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.001,20,0.005799999999999993,3f77c1bda5119cd8,116,4abb18f05bdd02d69fe44ef21599d0e711ae680385791a23071e88d50e764d0c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,3b97171690b77a915a81e7effbd4b2d6b6fa0a627ecb41310f2862ff7b6c6a38,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9802322387695312e-08,1.4901161193847656e-08,0.0,2.9802322387695312e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s044__w1000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,4abb18f05bdd02d69fe44ef21599d0e711ae680385791a23071e88d50e764d0c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,b3452daf21d20f64733f3adc509f4610cd77f1615330e752eb495d7f787712fb,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.341104507446289e-07,1.4901161193847656e-08,0.0,3.725290298461914e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s044__w2000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.002,40,0.005799999999999993,3f77c1bda5119cd8,116,2307e9c27cc593d89dab1348db009a90de2df1fa047c72c049884c28688de4fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,39f28a87fe9407949e1d4b8b75622c47cf6d34bf33ee944f2df3244ea5a41082,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4901161193847656e-08,1.4901161193847656e-08,0.0,2.2351741790771484e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s044__w2000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,2307e9c27cc593d89dab1348db009a90de2df1fa047c72c049884c28688de4fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,b362c7066e169babedc7f3d0f6ba973a7e150c732d6c7fb126d11d6135ebe73b,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s055__w0500us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.0005,10,0.005749999999999993,3f778d4fdf3b6452,115,34d59f0bace8cd4e273af3d7c5c00be2e70647c23e92413e6d3868291e8a75af,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,e4cb146fb4a1164871d74a08fdb7f4615ceeee30fcd18da20ab8793dfba85e7c,12,715,16,16,0,0,0,0,0,0,0,0,0,69653.58974355017,0.125,0.0,0.0,0.0,4.470348358154297e-08,7.450580596923828e-09,0.0,4.470348358154297e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s055__w0500us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,34d59f0bace8cd4e273af3d7c5c00be2e70647c23e92413e6d3868291e8a75af,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,947604abd8fe204971c3c95f0aacc2b6f1742ed189c29dd5f06aca88707fd575,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.564621925354004e-07,1.4901161193847656e-08,0.0,4.470348358154297e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s055__w1000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.001,20,0.005749999999999993,3f778d4fdf3b6452,115,c0a972ade1d2881f96d51a787d15c3a8fe99c5cff7fb3b59da7812afb74223f2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,a508f93b8923093ba9f613100f283be98f0e5d79ebcf4ca58cdaca37e07306c7,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2351741790771484e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s055__w1000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,c0a972ade1d2881f96d51a787d15c3a8fe99c5cff7fb3b59da7812afb74223f2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,7d74d86eabe835e4c5c83d2e01df9a31eaec4b9913f26db92b01d1a627a75a69,6,384,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.341104507446289e-07,1.4901161193847656e-08,0.0,2.9802322387695312e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s055__w2000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.002,40,0.005749999999999993,3f778d4fdf3b6452,115,069d5d2aac36031dcec3097e0b2a7fdf7bb89ef30b7b81f97a59a7bc6fc81ced,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,457d24d0c91fd8cda5a58f8c737c1904f267228edf8ad50eae1a400c08cfeb6d,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4901161193847656e-08,7.450580596923828e-09,0.0,2.2351741790771484e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s055__w2000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,069d5d2aac36031dcec3097e0b2a7fdf7bb89ef30b7b81f97a59a7bc6fc81ced,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,1b01de30520f97310e7ab38525e5a09863b5722275bdfd39736e3e8a8e479168,3,192,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,2.2351741790771484e-08,0.0,0
a072_proportional_3tier_os4_p64_k16__s066__w0500us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,link_local_equal_share,0.0005,10,0.005849999999999992,3f77f62b6ae7d55e,117,ff7640b5c8bc99f795d7d50bec1b8df1eadc4d7efdffc6c1a80b4cbf60b7a758,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,15ed792b0a6759883d0cb0cc61efdecb11bad3fd6bf5bc261e2ddc0d643c7b7a,12,716,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02043444183182174,0.0,0.0,4.470348358154297e-08,7.450580596923828e-09,0.0,5.21540641784668e-08,0.0,1
a072_proportional_3tier_os4_p64_k16__s066__w0500us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,ff7640b5c8bc99f795d7d50bec1b8df1eadc4d7efdffc6c1a80b4cbf60b7a758,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,03c01b4688cacf44c17a2b363859adfcab64e3c1894129c88f0bf44144a0cdc6,11,704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,5.960464477539063e-08,0.0,0
