model,seed,k,completion_time_s
microburst,11,1,0.021500000000000102
microburst,11,2,0.021550000000000104
microburst,11,4,0.021550000000000104
microburst,11,8,0.021550000000000104
microburst,12,1,0.022050000000000118
microburst,12,2,0.021500000000000102
microburst,12,4,0.021500000000000102
microburst,12,8,0.021500000000000102
microburst,13,1,0.021500000000000102
microburst,13,2,0.021550000000000104
microburst,13,4,0.021550000000000104
microburst,13,8,0.021550000000000104
microburst,14,1,0.022050000000000118
microburst,14,2,0.021500000000000102
microburst,14,4,0.021550000000000104
microburst,14,8,0.021550000000000104
microburst,15,1,0.02215000000000012
microburst,15,2,0.021550000000000104
microburst,15,4,0.021550000000000104
microburst,15,8,0.021500000000000102
microburst,16,1,0.022250000000000124
microburst,16,2,0.021500000000000102
microburst,16,4,0.021500000000000102
microburst,16,8,0.021500000000000102
microburst,17,1,0.02210000000000012
microburst,17,2,0.021500000000000102
microburst,17,4,0.021650000000000107
microburst,17,8,0.021650000000000107
microburst,18,1,0.022050000000000118
microburst,18,2,0.021500000000000102
microburst,18,4,0.021500000000000102
microburst,18,8,0.021500000000000102
microburst,19,1,0.02215000000000012
microburst,19,2,0.021550000000000104
microburst,19,4,0.021550000000000104
microburst,19,8,0.021550000000000104
microburst,20,1,0.022050000000000118
microburst,20,2,0.021500000000000102
microburst,20,4,0.021500000000000102
microburst,20,8,0.021550000000000104
microburst,21,1,0.021500000000000102
microburst,21,2,0.021500000000000102
microburst,21,4,0.021500000000000102
microburst,21,8,0.021500000000000102
microburst,22,1,0.02215000000000012
microburst,22,2,0.021550000000000104
microburst,22,4,0.021550000000000104
microburst,22,8,0.021550000000000104
microburst,23,1,0.021500000000000102
microburst,23,2,0.021600000000000105
microburst,23,4,0.021600000000000105
microburst,23,8,0.021650000000000107
microburst,24,1,0.022250000000000124
microburst,24,2,0.021600000000000105
microburst,24,4,0.021600000000000105
microburst,24,8,0.021650000000000107
microburst,25,1,0.02215000000000012
microburst,25,2,0.021550000000000104
microburst,25,4,0.021550000000000104
microburst,25,8,0.021550000000000104
microburst,26,1,0.022400000000000128
microburst,26,2,0.021600000000000105
microburst,26,4,0.021550000000000104
microburst,26,8,0.021550000000000104
microburst,27,1,0.021500000000000102
microburst,27,2,0.021550000000000104
microburst,27,4,0.021550000000000104
microburst,27,8,0.021550000000000104
microburst,28,1,0.02215000000000012
microburst,28,2,0.021600000000000105
microburst,28,4,0.021600000000000105
microburst,28,8,0.021550000000000104
microburst,29,1,0.02215000000000012
microburst,29,2,0.021550000000000104
microburst,29,4,0.021550000000000104
microburst,29,8,0.021550000000000104
microburst,30,1,0.022050000000000118
microburst,30,2,0.021500000000000102
microburst,30,4,0.021550000000000104
microburst,30,8,0.021550000000000104
microburst,31,1,0.022050000000000118
microburst,31,2,0.021500000000000102
microburst,31,4,0.021500000000000102
microburst,31,8,0.021500000000000102
microburst,32,1,0.022250000000000124
microburst,32,2,0.021500000000000102
microburst,32,4,0.021500000000000102
microburst,32,8,0.021550000000000104
microburst,33,1,0.021500000000000102
microburst,33,2,0.021600000000000105
microburst,33,4,0.021600000000000105
microburst,33,8,0.021600000000000105
microburst,34,1,0.02215000000000012
microburst,34,2,0.021550000000000104
microburst,34,4,0.021550000000000104
microburst,34,8,0.021550000000000104
microburst,35,1,0.022050000000000118
microburst,35,2,0.021600000000000105
microburst,35,4,0.021550000000000104
microburst,35,8,0.021600000000000105
microburst,36,1,0.021500000000000102
microburst,36,2,0.021500000000000102
microburst,36,4,0.021500000000000102
microburst,36,8,0.021500000000000102
microburst,37,1,0.021500000000000102
microburst,37,2,0.021500000000000102
microburst,37,4,0.021500000000000102
microburst,37,8,0.021550000000000104
microburst,38,1,0.022250000000000124
microburst,38,2,0.021500000000000102
microburst,38,4,0.021600000000000105
microburst,38,8,0.021550000000000104
microburst,39,1,0.022250000000000124
microburst,39,2,0.021600000000000105
microburst,39,4,0.021600000000000105
microburst,39,8,0.021550000000000104
microburst,40,1,0.02215000000000012
microburst,40,2,0.021600000000000105
microburst,40,4,0.021600000000000105
microburst,40,8,0.021600000000000105
microburst,41,1,0.02215000000000012
microburst,41,2,0.021600000000000105
microburst,41,4,0.021550000000000104
microburst,41,8,0.021550000000000104
microburst,42,1,0.022400000000000128
microburst,42,2,0.021650000000000107
microburst,42,4,0.021650000000000107
microburst,42,8,0.021650000000000107
microburst,43,1,0.021500000000000102
microburst,43,2,0.021500000000000102
microburst,43,4,0.021500000000000102
microburst,43,8,0.021500000000000102
microburst,44,1,0.021500000000000102
microburst,44,2,0.021550000000000104
microburst,44,4,0.021550000000000104
microburst,44,8,0.021550000000000104
microburst,45,1,0.02215000000000012
microburst,45,2,0.021550000000000104
microburst,45,4,0.021550000000000104
microburst,45,8,0.021550000000000104
microburst,46,1,0.022250000000000124
microburst,46,2,0.021700000000000108
microburst,46,4,0.021600000000000105
microburst,46,8,0.021600000000000105
microburst,47,1,0.021500000000000102
microburst,47,2,0.021500000000000102
microburst,47,4,0.021500000000000102
microburst,47,8,0.021500000000000102
microburst,48,1,0.02210000000000012
microburst,48,2,0.021500000000000102
microburst,48,4,0.021550000000000104
microburst,48,8,0.021550000000000104
microburst,49,1,0.022050000000000118
microburst,49,2,0.021500000000000102
microburst,49,4,0.021500000000000102
microburst,49,8,0.021500000000000102
microburst,50,1,0.022250000000000124
microburst,50,2,0.021600000000000105
microburst,50,4,0.021550000000000104
microburst,50,8,0.021550000000000104
microburst,51,1,0.022050000000000118
microburst,51,2,0.021500000000000102
microburst,51,4,0.021500000000000102
microburst,51,8,0.021550000000000104
microburst,52,1,0.022250000000000124
microburst,52,2,0.021700000000000108
microburst,52,4,0.021600000000000105
microburst,52,8,0.021550000000000104
microburst,53,1,0.022050000000000118
microburst,53,2,0.021550000000000104
microburst,53,4,0.021550000000000104
microburst,53,8,0.021550000000000104
microburst,54,1,0.02215000000000012
microburst,54,2,0.021550000000000104
microburst,54,4,0.021550000000000104
microburst,54,8,0.021500000000000102
microburst,55,1,0.02215000000000012
microburst,55,2,0.021550000000000104
microburst,55,4,0.021550000000000104
microburst,55,8,0.021550000000000104
microburst,56,1,0.022050000000000118
microburst,56,2,0.021550000000000104
microburst,56,4,0.021550000000000104
microburst,56,8,0.021550000000000104
microburst,57,1,0.02215000000000012
microburst,57,2,0.021550000000000104
microburst,57,4,0.021550000000000104
microburst,57,8,0.021550000000000104
microburst,58,1,0.02215000000000012
microburst,58,2,0.021550000000000104
microburst,58,4,0.021550000000000104
microburst,58,8,0.021600000000000105
microburst,59,1,0.022050000000000118
microburst,59,2,0.021550000000000104
microburst,59,4,0.021550000000000104
microburst,59,8,0.021550000000000104
microburst,60,1,0.022050000000000118
microburst,60,2,0.021500000000000102
microburst,60,4,0.021500000000000102
microburst,60,8,0.021550000000000104
microburst,61,1,0.02210000000000012
microburst,61,2,0.021600000000000105
microburst,61,4,0.021600000000000105
microburst,61,8,0.021550000000000104
microburst,62,1,0.022350000000000127
microburst,62,2,0.021600000000000105
microburst,62,4,0.021550000000000104
microburst,62,8,0.021550000000000104
microburst,63,1,0.022050000000000118
microburst,63,2,0.021600000000000105
microburst,63,4,0.021550000000000104
microburst,63,8,0.021550000000000104
microburst,64,1,0.022250000000000124
microburst,64,2,0.021650000000000107
microburst,64,4,0.021650000000000107
microburst,64,8,0.021600000000000105
microburst,65,1,0.02215000000000012
microburst,65,2,0.021550000000000104
microburst,65,4,0.021550000000000104
microburst,65,8,0.021550000000000104
microburst,66,1,0.022050000000000118
microburst,66,2,0.021500000000000102
microburst,66,4,0.021500000000000102
microburst,66,8,0.021500000000000102
microburst,67,1,0.02210000000000012
microburst,67,2,0.021500000000000102
microburst,67,4,0.021500000000000102
microburst,67,8,0.021500000000000102
microburst,68,1,0.021500000000000102
microburst,68,2,0.021500000000000102
microburst,68,4,0.021500000000000102
microburst,68,8,0.021500000000000102
microburst,69,1,0.022050000000000118
microburst,69,2,0.021500000000000102
microburst,69,4,0.021550000000000104
microburst,69,8,0.021550000000000104
microburst,70,1,0.022050000000000118
microburst,70,2,0.021550000000000104
microburst,70,4,0.021550000000000104
microburst,70,8,0.021550000000000104
microburst,71,1,0.02215000000000012
microburst,71,2,0.021550000000000104
microburst,71,4,0.021550000000000104
microburst,71,8,0.021550000000000104
microburst,72,1,0.022050000000000118
microburst,72,2,0.021500000000000102
microburst,72,4,0.021500000000000102
microburst,72,8,0.021500000000000102
microburst,73,1,0.021500000000000102
microburst,73,2,0.021500000000000102
microburst,73,4,0.021500000000000102
microburst,73,8,0.021550000000000104
microburst,74,1,0.021500000000000102
microburst,74,2,0.021500000000000102
microburst,74,4,0.021500000000000102
microburst,74,8,0.021550000000000104
microburst,75,1,0.02215000000000012
microburst,75,2,0.021600000000000105
microburst,75,4,0.021600000000000105
microburst,75,8,0.021650000000000107
microburst,76,1,0.021500000000000102
microburst,76,2,0.021500000000000102
microburst,76,4,0.021500000000000102
microburst,76,8,0.021550000000000104
microburst,77,1,0.021500000000000102
microburst,77,2,0.021500000000000102
microburst,77,4,0.021550000000000104
microburst,77,8,0.021550000000000104
microburst,78,1,0.021500000000000102
microburst,78,2,0.021600000000000105
microburst,78,4,0.021600000000000105
microburst,78,8,0.021600000000000105
microburst,79,1,0.021500000000000102
microburst,79,2,0.021500000000000102
microburst,79,4,0.021550000000000104
microburst,79,8,0.021550000000000104
microburst,80,1,0.02250000000000013
microburst,80,2,0.021650000000000107
microburst,80,4,0.021650000000000107
microburst,80,8,0.021600000000000105
microburst,81,1,0.022050000000000118
microburst,81,2,0.021500000000000102
microburst,81,4,0.021550000000000104
microburst,81,8,0.021550000000000104
microburst,82,1,0.02215000000000012
microburst,82,2,0.021550000000000104
microburst,82,4,0.021550000000000104
microburst,82,8,0.021550000000000104
microburst,83,1,0.021500000000000102
microburst,83,2,0.021500000000000102
microburst,83,4,0.021500000000000102
microburst,83,8,0.021500000000000102
microburst,84,1,0.021500000000000102
microburst,84,2,0.021500000000000102
microburst,84,4,0.021550000000000104
microburst,84,8,0.021550000000000104
microburst,85,1,0.022050000000000118
microburst,85,2,0.021550000000000104
microburst,85,4,0.021550000000000104
microburst,85,8,0.021550000000000104
microburst,86,1,0.021500000000000102
microburst,86,2,0.021600000000000105
microburst,86,4,0.021600000000000105
microburst,86,8,0.021600000000000105
microburst,87,1,0.022050000000000118
microburst,87,2,0.021500000000000102
microburst,87,4,0.021550000000000104
microburst,87,8,0.021550000000000104
microburst,88,1,0.021500000000000102
microburst,88,2,0.021500000000000102
microburst,88,4,0.021500000000000102
microburst,88,8,0.021500000000000102
microburst,89,1,0.022050000000000118
microburst,89,2,0.021500000000000102
microburst,89,4,0.021550000000000104
microburst,89,8,0.021500000000000102
microburst,90,1,0.02215000000000012
microburst,90,2,0.021550000000000104
microburst,90,4,0.021550000000000104
microburst,90,8,0.021550000000000104
microburst,91,1,0.021500000000000102
microburst,91,2,0.021500000000000102
microburst,91,4,0.021500000000000102
microburst,91,8,0.021550000000000104
microburst,92,1,0.022050000000000118
microburst,92,2,0.021500000000000102
microburst,92,4,0.021550000000000104
microburst,92,8,0.021500000000000102
microburst,93,1,0.021500000000000102
microburst,93,2,0.021500000000000102
microburst,93,4,0.021550000000000104
microburst,93,8,0.021550000000000104
microburst,94,1,0.022200000000000122
microburst,94,2,0.021500000000000102
microburst,94,4,0.021550000000000104
microburst,94,8,0.021550000000000104
microburst,95,1,0.022050000000000118
microburst,95,2,0.021550000000000104
microburst,95,4,0.021550000000000104
microburst,95,8,0.021550000000000104
microburst,96,1,0.022250000000000124
microburst,96,2,0.021500000000000102
microburst,96,4,0.021500000000000102
microburst,96,8,0.021500000000000102
microburst,97,1,0.021500000000000102
microburst,97,2,0.021500000000000102
microburst,97,4,0.021500000000000102
microburst,97,8,0.021500000000000102
microburst,98,1,0.02250000000000013
microburst,98,2,0.021600000000000105
microburst,98,4,0.021550000000000104
microburst,98,8,0.021550000000000104
microburst,99,1,0.022050000000000118
microburst,99,2,0.021600000000000105
microburst,99,4,0.021550000000000104
microburst,99,8,0.021550000000000104
