run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
5,40048883,1,8,0.1,0.05465000000000105
5,40048883,1,8,0.3,0.057900000000001145
5,40048883,1,8,0.5,0.09374999999999784
5,40048883,4,4,0.0,0.021500000000000102
5,40048883,4,4,0.1,0.0248500000000002
5,40048883,4,4,0.3,0.035550000000000505
5,40048883,4,4,0.5,0.04685000000000083
5,40048883,4,8,0.0,0.021500000000000102
5,40048883,4,8,0.1,0.02520000000000021
5,40048883,4,8,0.3,0.035550000000000505
5,40048883,4,8,0.5,0.05365000000000102
5,40048883,2,8,0.0,0.021500000000000102
5,40048883,2,8,0.1,0.038050000000000576
5,40048883,2,8,0.3,0.04520000000000078
5,40048883,2,8,0.5,0.04830000000000087
5,40048883,2,16,0.0,0.021500000000000102
5,40048883,2,16,0.1,0.038050000000000576
5,40048883,2,16,0.3,0.05185000000000097
5,40048883,2,16,0.5,0.057150000000001124
5,40048883,1,16,0.0,0.021500000000000102
5,40048883,1,16,0.1,0.058250000000001155
5,40048883,1,16,0.3,0.09824999999999734
5,40048883,1,16,0.5,0.09374999999999784
5,40048883,1,32,0.0,0.021500000000000102
5,40048883,1,32,0.1,0.11304999999999571
5,40048883,1,32,0.3,0.1031499999999968
5,40048883,1,32,0.5,0.09889999999999727
5,40048883,1,64,0.0,0.04295000000000072
5,40048883,1,64,0.1,0.11304999999999571
5,40048883,1,64,0.3,0.1031499999999968
5,40048883,1,64,0.5,0.1548999999999911
5,40048883,2,4,0.0,0.021500000000000102
5,40048883,2,4,0.1,0.038050000000000576
5,40048883,2,4,0.3,0.050900000000000944
5,40048883,2,4,0.5,0.05400000000000103
5,40048883,4,16,0.0,0.021500000000000102
5,40048883,4,16,0.1,0.03500000000000049
5,40048883,4,16,0.3,0.042900000000000715
5,40048883,4,16,0.5,0.04685000000000083
5,40048883,4,32,0.0,0.021500000000000102
5,40048883,4,32,0.1,0.03500000000000049
5,40048883,4,32,0.3,0.042900000000000715
5,40048883,4,32,0.5,0.05385000000000103
5,40048883,8,8,0.0,0.021500000000000102
5,40048883,8,8,0.1,0.038400000000000586
5,40048883,8,8,0.3,0.02985000000000034
5,40048883,8,8,0.5,0.03565000000000051
5,40048883,8,16,0.0,0.021500000000000102
5,40048883,8,16,0.1,0.038400000000000586
5,40048883,8,16,0.3,0.034550000000000476
5,40048883,8,16,0.5,0.03565000000000051
4,30048882,8,32,0.0,0.021500000000000102
4,30048882,8,32,0.1,0.03650000000000053
4,30048882,8,32,0.3,0.032800000000000426
4,30048882,8,32,0.5,0.04545000000000079
4,30048882,8,64,0.0,0.02420000000000018
4,30048882,8,64,0.1,0.045350000000000786
4,30048882,8,64,0.3,0.04685000000000083
4,30048882,8,64,0.5,0.04270000000000071
5,40048883,4,64,0.0,0.021500000000000102
5,40048883,4,64,0.1,0.045000000000000775
5,40048883,4,64,0.3,0.04445000000000076
5,40048883,4,64,0.5,0.05385000000000103
5,40048883,8,4,0.0,0.021500000000000102
5,40048883,8,4,0.1,0.038400000000000586
5,40048883,8,4,0.3,0.02740000000000027
5,40048883,8,4,0.5,0.03565000000000051
5,40048883,2,32,0.0,0.021500000000000102
5,40048883,2,32,0.1,0.0562500000000011
5,40048883,2,32,0.3,0.06780000000000069
5,40048883,2,32,0.5,0.08874999999999839
5,40048883,2,64,0.0,0.021500000000000102
5,40048883,2,64,0.1,0.06355000000000116
5,40048883,2,64,0.3,0.06980000000000047
5,40048883,2,64,0.5,0.08879999999999838
6,50048884,1,4,0.0,0.021500000000000102
6,50048884,1,4,0.1,0.03785000000000057
6,50048884,1,4,0.3,0.06710000000000077
6,50048884,1,4,0.5,0.08689999999999859
6,50048884,1,8,0.0,0.021500000000000102
6,50048884,1,8,0.1,0.06555000000000094
6,50048884,1,8,0.3,0.0695000000000005
6,50048884,1,8,0.5,0.0976499999999974
6,50048884,4,4,0.0,0.021500000000000102
6,50048884,4,4,0.1,0.026400000000000243
6,50048884,4,4,0.3,0.029250000000000324
6,50048884,4,4,0.5,0.031050000000000376
6,50048884,4,8,0.0,0.021500000000000102
6,50048884,4,8,0.1,0.027550000000000276
6,50048884,4,8,0.3,0.04050000000000065
6,50048884,4,8,0.5,0.032400000000000415
6,50048884,2,8,0.0,0.021500000000000102
6,50048884,2,8,0.1,0.03925000000000061
6,50048884,2,8,0.3,0.04405000000000075
6,50048884,2,8,0.5,0.05045000000000093
