run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
15,140064220,4,16,268435456,0.3,0.04645000000000082,0.04205000000000069,0.006025000000000104,0.0008454535272069356,0.007550000000000105,0.007535500000000106,30
12,110064217,2,16,268435456,0.3,0.0659500000000009,0.044650000000000765,0.008523333333333478,0.0025605576649542425,0.012750000000000365,0.012619500000000285,30
12,110064217,2,16,268435456,0.5,0.06390000000000112,0.05425000000000104,0.008346666666666827,0.001625009401682234,0.011450000000000054,0.011406500000000047,30
12,110064217,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
12,110064217,4,16,268435456,0.3,0.05485000000000106,0.04510000000000078,0.006991666666666798,0.001545589603427154,0.010299999999999981,0.010299999999999981,30
12,110064217,4,16,268435456,0.5,0.055800000000001085,0.04155000000000068,0.007311666666666807,0.0015942439866246838,0.010050000000000288,0.010021000000000287,30
12,110064217,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
12,110064217,8,16,268435456,0.3,0.05115000000000095,0.0388500000000006,0.006681666666666789,0.0016199528456785773,0.009949999999999971,0.009949999999999971,30
12,110064217,8,16,268435456,0.5,0.05570000000000108,0.036950000000000545,0.007273333333333474,0.0013980780458265505,0.009599999999999952,0.009585499999999952,30
13,120064218,4,16,268435456,0.5,0.051250000000000955,0.04650000000000082,0.006588333333333454,0.001188253854284596,0.008600000000000246,0.008527500000000245,30
13,120064218,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
13,120064218,8,16,268435456,0.3,0.04475000000000077,0.03215000000000041,0.0058133333333334316,0.0008305553697510136,0.006850000000000196,0.006850000000000196,30
13,120064218,8,16,268435456,0.5,0.050250000000000926,0.041500000000000675,0.006561666666666786,0.0009921931375605464,0.007600000000000218,0.007600000000000218,30
14,130064219,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
14,130064219,1,16,268435456,0.3,0.09149999999999808,0.08389999999999892,0.01191333333333311,0.0034960437958101156,0.019800000000000567,0.01958250000000056,30
14,130064219,1,16,268435456,0.5,0.09884999999999727,0.11269999999999575,0.012829999999999675,0.0031825461504905125,0.01950000000000056,0.019485500000000558,30
14,130064219,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
14,130064219,2,16,268435456,0.3,0.06700000000000078,0.04800000000000086,0.00847000000000015,0.0017372679701186861,0.012000000000000344,0.011985500000000343,30
14,130064219,2,16,268435456,0.5,0.0731500000000001,0.059250000000001184,0.009321666666666728,0.0020691255533573025,0.014350000000000411,0.014350000000000411,30
14,130064219,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
14,130064219,4,16,268435456,0.3,0.053050000000001006,0.039050000000000605,0.0068150000000001265,0.0010490591022435554,0.008150000000000233,0.008150000000000233,30
14,130064219,4,16,268435456,0.5,0.052900000000001,0.04695000000000083,0.006910000000000129,0.0009232551110066898,0.008300000000000207,0.008256500000000208,30
14,130064219,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
14,130064219,8,16,268435456,0.3,0.0459000000000008,0.034500000000000475,0.0058950000000001,0.0006095558492323079,0.006500000000000186,0.006500000000000121,30
14,130064219,8,16,268435456,0.5,0.04980000000000091,0.04730000000000084,0.006455000000000116,0.0008729595255985895,0.007399999999999955,0.007399999999999955,30
15,140064220,4,16,268435456,0.5,0.0493500000000009,0.04555000000000079,0.00646833333333345,0.0007222053416830709,0.007750000000000222,0.007735500000000221,30
15,140064220,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
15,140064220,8,16,268435456,0.3,0.04890000000000089,0.03325000000000044,0.006331666666666779,0.0010506730647013407,0.008150000000000128,0.008150000000000128,30
15,140064220,8,16,268435456,0.5,0.04735000000000084,0.032750000000000425,0.00612333333333344,0.0007290099831658743,0.007050000000000126,0.007050000000000077,30
