run,k,completion_time_s
537,4,0.07325000000000009
537,8,0.03965000000000062
538,1,0.10734999999999634
538,2,0.0759499999999998
538,4,0.06180000000000126
538,8,0.04155000000000068
539,1,0.11269999999999575
539,2,0.09439999999999776
539,4,0.06515000000000098
539,8,0.04715000000000084
540,1,0.14549999999999214
540,2,0.10284999999999683
540,4,0.0804499999999993
540,8,0.054750000000001055
541,1,0.11514999999999548
541,2,0.09749999999999742
541,4,0.059950000000001204
541,8,0.052000000000000976
544,1,0.11249999999999577
544,2,0.09379999999999783
544,4,0.056800000000001113
544,8,0.037650000000000565
545,1,0.14144999999999258
545,2,0.09209999999999802
545,4,0.05850000000000116
545,8,0.05030000000000093
542,1,0.15819999999999074
542,2,0.09249999999999797
542,4,0.07604999999999978
542,8,0.05225000000000098
543,1,0.1612499999999904
543,2,0.09719999999999746
543,4,0.07010000000000044
543,8,0.056850000000001115
546,1,0.15189999999999143
546,2,0.07879999999999948
546,4,0.05000000000000092
546,8,0.04610000000000081
547,1,0.15474999999999112
547,2,0.08999999999999825
547,4,0.06945000000000051
547,8,0.045700000000000796
548,1,0.11874999999999508
548,2,0.08819999999999845
548,4,0.06260000000000127
548,8,0.04830000000000087
549,1,0.11324999999999569
549,2,0.0877499999999985
549,4,0.06025000000000121
549,8,0.0563000000000011
550,1,0.12694999999999418
550,2,0.08484999999999882
550,4,0.061750000000001255
550,8,0.05665000000000111
551,1,0.12529999999999436
551,2,0.10704999999999637
551,4,0.0704000000000004
551,8,0.05030000000000093
552,1,0.14889999999999176
552,2,0.10549999999999654
552,4,0.07170000000000026
552,8,0.05485000000000106
553,1,0.13659999999999312
553,2,0.092299999999998
553,4,0.05660000000000111
553,8,0.04340000000000073
554,1,0.1539499999999912
554,2,0.11389999999999562
554,4,0.06220000000000127
554,8,0.052750000000001
555,1,0.15924999999999062
555,2,0.07554999999999984
555,4,0.047450000000000846
555,8,0.047450000000000846
556,1,0.11484999999999551
556,2,0.07974999999999938
556,4,0.0494500000000009
556,8,0.04665000000000082
557,1,0.11469999999999553
557,2,0.08539999999999875
557,4,0.0631500000000012
557,8,0.043200000000000724
558,1,0.14724999999999194
558,2,0.0958999999999976
558,4,0.07250000000000018
558,8,0.04890000000000089
559,1,0.13654999999999312
559,2,0.10459999999999664
559,4,0.07000000000000045
559,8,0.05535000000000107
560,1,0.11099999999999594
560,2,0.09239999999999798
560,4,0.05560000000000108
560,8,0.04375000000000074
561,1,0.11699999999999527
561,2,0.08559999999999873
561,4,0.05675000000000111
561,8,0.04890000000000089
562,1,0.10809999999999625
562,2,0.092199999999998
562,4,0.06055000000000122
562,8,0.04485000000000077
563,1,0.13914999999999283
563,2,0.09524999999999767
563,4,0.05735000000000113
563,8,0.03990000000000063
564,1,0.16069999999999046
564,2,0.0976499999999974
564,4,0.06200000000000126
564,8,0.04525000000000078
565,1,0.1439999999999923
565,2,0.0759499999999998
565,4,0.06485000000000102
565,8,0.04490000000000077
566,1,0.13869999999999288
566,2,0.07614999999999977
566,4,0.05115000000000095
566,8,0.052750000000001
567,1,0.11559999999999543
567,2,0.07070000000000037
567,4,0.05745000000000113
567,8,0.04340000000000073
568,1,0.12169999999999476
568,2,0.07280000000000014
568,4,0.07035000000000041
568,8,0.04840000000000087
569,1,0.1329999999999935
569,2,0.07964999999999939
569,4,0.05875000000000117
569,8,0.04480000000000077
570,1,0.17779999999998858
570,2,0.09189999999999804
570,4,0.05085000000000094
570,8,0.04350000000000073
571,1,0.13064999999999377
571,2,0.08459999999999884
571,4,0.057500000000001134
571,8,0.04805000000000086
572,1,0.11244999999999578
572,2,0.07240000000000019
572,4,0.06060000000000122
572,8,0.05070000000000094
573,1,0.17374999999998902
573,2,0.10304999999999681
573,4,0.05940000000000119
573,8,0.04350000000000073
574,1,0.1421499999999925
574,2,0.08469999999999883
574,4,0.05135000000000096
574,8,0.04625000000000081
575,1,0.15239999999999138
575,2,0.10049999999999709
575,4,0.065050000000001
575,8,0.04280000000000071
576,1,0.1567999999999909
576,2,0.0759499999999998
576,4,0.05315000000000101
576,8,0.047400000000000844
577,1,0.15294999999999132
577,2,0.08969999999999828
577,4,0.06515000000000098
577,8,0.061000000000001234
578,1,0.13819999999999294
578,2,0.09434999999999777
578,4,0.06110000000000124
578,8,0.0458000000000008
579,1,0.13804999999999296
579,2,0.09249999999999797
579,4,0.07245000000000018
579,8,0.04480000000000077
580,1,0.1275999999999941
580,2,0.10759999999999631
580,4,0.06610000000000088
580,8,0.055800000000001085
581,1,0.11609999999999537
581,2,0.08434999999999887
581,4,0.057600000000001136
581,8,0.052750000000001
582,1,0.12344999999999456
582,2,0.09389999999999782
582,4,0.07979999999999937
582,8,0.042850000000000714
583,1,0.1257999999999943
583,2,0.07375000000000004
583,4,0.05695000000000112
583,8,0.04960000000000091
588,1,0.12659999999999422
588,2,0.08304999999999901
588,4,0.0741
588,8,0.04875000000000088
589,1,0.12019999999999492
589,2,0.09744999999999743
589,4,0.06225000000000127
589,8,0.037350000000000556
584,1,0.13364999999999344
584,2,0.10834999999999623
584,4,0.05735000000000113
584,8,0.043900000000000744
585,1,0.16884999999998956
585,2,0.09654999999999753
585,4,0.059350000000001187
585,8,0.053050000000001006
586,1,0.14599999999999208
586,2,0.08714999999999856
586,4,0.06820000000000065
586,8,0.05115000000000095
587,1,0.1430499999999924
587,2,0.09564999999999763
587,4,0.06420000000000109
587,8,0.06185000000000126
590,1,0.1457499999999921
590,2,0.0949499999999977
590,4,0.07235000000000019
590,8,0.05495000000000106
591,1,0.11594999999999539
591,2,0.08004999999999934
591,4,0.05390000000000103
591,8,0.05015000000000092
592,1,0.13244999999999357
592,2,0.09439999999999776
592,4,0.056800000000001113
592,8,0.05135000000000096
593,1,0.15609999999999097
593,2,0.08739999999999853
593,4,0.07509999999999989
593,8,0.045300000000000784
594,1,0.12319999999999459
594,2,0.0858499999999987
594,4,0.07629999999999976
594,8,0.05675000000000111
595,1,0.15454999999999114
595,2,0.10504999999999659
595,4,0.06620000000000087
595,8,0.04435000000000076
596,1,0.13924999999999282
596,2,0.07424999999999998
596,4,0.050950000000000946
596,8,0.04735000000000084
597,1,0.1277499999999941
597,2,0.07804999999999956
597,4,0.05915000000000118
597,8,0.039350000000000614
598,1,0.12514999999999438
598,2,0.08374999999999894
598,4,0.08879999999999838
598,8,0.06625000000000086
599,1,0.11754999999999521
599,2,0.07624999999999976
599,4,0.05450000000000105
599,8,0.046050000000000806
602,1,0.14144999999999258
602,2,0.07185000000000025
602,4,0.052800000000001
602,8,0.04315000000000072
603,1,0.14539999999999215
603,2,0.08909999999999835
603,4,0.05595000000000109
603,8,0.04695000000000083
600,1,0.137549999999993
600,2,0.09579999999999761
600,4,0.08299999999999902
600,8,0.05455000000000105
601,1,0.12554999999999433
601,2,0.08379999999999893
601,4,0.06575000000000092
601,8,0.05465000000000105
604,1,0.11354999999999565
604,2,0.07904999999999945
604,4,0.05740000000000113
604,8,0.041850000000000685
605,1,0.14659999999999201
605,2,0.08999999999999825
605,4,0.06645000000000084
605,8,0.056550000000001106
606,1,0.14084999999999265
606,2,0.08609999999999868
606,4,0.05670000000000111
606,8,0.05010000000000092
607,1,0.11109999999999592
607,2,0.07474999999999993
607,4,0.06530000000000097
607,8,0.05350000000000102
608,1,0.12994999999999385
608,2,0.08264999999999906
608,4,0.06480000000000102
608,8,0.05155000000000096
609,1,0.12919999999999393
609,2,0.10379999999999673
609,4,0.056150000000001095
609,8,0.04620000000000081
610,1,0.11939999999999501
610,2,0.08794999999999847
610,4,0.06915000000000054
610,8,0.04960000000000091
611,1,0.11529999999999546
611,2,0.08369999999999894
611,4,0.06990000000000046
611,8,0.044300000000000755
614,1,0.10434999999999667
614,2,0.07964999999999939
614,4,0.07305000000000011
614,8,0.0422500000000007
615,1,0.11424999999999558
615,2,0.09004999999999824
615,4,0.05915000000000118
615,8,0.042150000000000694
612,1,0.13839999999999292
612,2,0.10119999999999701
612,4,0.07235000000000019
612,8,0.0632000000000012
613,1,0.11159999999999587
613,2,0.08554999999999874
613,4,0.06340000000000118
613,8,0.04895000000000089
616,1,0.11604999999999538
616,2,0.11084999999999595
616,4,0.0967499999999975
616,8,0.05105000000000095
617,1,0.1394999999999928
617,2,0.0750499999999999
617,4,0.05205000000000098
617,8,0.05170000000000097
618,1,0.1275499999999941
618,2,0.06940000000000052
618,4,0.06340000000000118
618,8,0.040400000000000644
619,1,0.13534999999999325
619,2,0.10614999999999647
619,4,0.06530000000000097
619,8,0.057500000000001134
620,1,0.11684999999999529
620,2,0.09519999999999768
620,4,0.05430000000000104
620,8,0.05000000000000092
621,1,0.13894999999999286
621,2,0.08244999999999908
621,4,0.06430000000000108
621,8,0.05320000000000101
622,1,0.14974999999999167
622,2,0.09519999999999768
622,4,0.07325000000000009
622,8,0.05250000000000099
623,1,0.1539499999999912
623,2,0.08194999999999913
623,4,0.06725000000000075
623,8,0.059650000000001195
626,1,0.1157999999999954
626,2,0.08819999999999845
626,4,0.06615000000000087
626,8,0.058550000000001164
627,1,0.13099999999999373
627,2,0.0758999999999998
627,4,0.05355000000000102
627,8,0.045350000000000786
624,1,0.13014999999999383
624,2,0.0749999999999999
624,4,0.07165000000000027
624,8,0.04385000000000074
625,1,0.15074999999999156
625,2,0.11524999999999547
625,4,0.06040000000000122
625,8,0.0459000000000008
628,1,0.1275999999999941
628,2,0.08484999999999882
628,4,0.06625000000000086
628,8,0.05805000000000115
629,1,0.14384999999999232
629,2,0.08324999999999899
629,4,0.0659500000000009
629,8,0.043950000000000745
632,1,0.11899999999999505
632,2,0.07355000000000006
632,4,0.060350000000001215
632,8,0.043900000000000744
633,1,0.14964999999999168
633,2,0.08529999999999877
633,4,0.058900000000001174
633,8,0.04485000000000077
630,1,0.14004999999999274
630,2,0.10339999999999677
630,4,0.07070000000000037
630,8,0.07365000000000005
631,1,0.1422999999999925
631,2,0.09929999999999722
631,4,0.0695000000000005
631,8,0.04905000000000089
634,1,0.16539999999998994
634,2,0.10264999999999685
634,4,0.06750000000000073
634,8,0.05050000000000093
635,1,0.13289999999999352
635,2,0.09279999999999794
635,4,0.05315000000000101
635,8,0.0493000000000009
636,1,0.13449999999999335
636,2,0.08374999999999894
636,4,0.08034999999999931
636,8,0.04625000000000081
637,1,0.13009999999999383
637,2,0.11394999999999561
637,4,0.06895000000000057
637,8,0.04895000000000089
638,1,0.13824999999999293
638,2,0.083199999999999
638,4,0.058250000000001155
638,8,0.05140000000000096
639,1,0.1293999999999939
639,2,0.10194999999999693
639,4,0.05365000000000102
639,8,0.03815000000000058
640,1,0.12249999999999467
640,2,0.09929999999999722
640,4,0.05465000000000105
640,8,0.0459500000000008
641,1,0.1131499999999957
641,2,0.08234999999999909
641,4,0.06665000000000082
641,8,0.05065000000000094
642,1,0.13059999999999378
642,2,0.09509999999999769
642,4,0.052300000000000985
642,8,0.05815000000000115
643,1,0.11339999999999567
643,2,0.08649999999999863
643,4,0.0785999999999995
643,8,0.049150000000000894
648,1,0.13089999999999374
648,2,0.06900000000000056
648,4,0.06055000000000122
648,8,0.0423500000000007
649,1,0.11614999999999537
649,2,0.09389999999999782
649,4,0.05765000000000114
649,8,0.04910000000000089
644,1,0.1485499999999918
644,2,0.12329999999999458
644,4,0.08059999999999928
644,8,0.05330000000000101
645,1,0.1475999999999919
645,2,0.07829999999999954
645,4,0.05325000000000101
645,8,0.04260000000000071
646,1,0.11754999999999521
646,2,0.10469999999999663
646,4,0.07415
646,8,0.050550000000000934
647,1,0.12884999999999397
647,2,0.08539999999999875
647,4,0.06515000000000098
647,8,0.04415000000000075
650,1,0.119449999999995
650,2,0.10894999999999616
650,4,0.08424999999999888
650,8,0.05485000000000106
651,1,0.13244999999999357
651,2,0.10739999999999633
651,4,0.06040000000000122
651,8,0.05045000000000093
652,1,0.1385999999999929
652,2,0.10294999999999682
652,4,0.055450000000001075
652,8,0.04095000000000066
653,1,0.12274999999999464
653,2,0.1067499999999964
653,4,0.08354999999999896
653,8,0.06060000000000122
654,1,0.17344999999998906
654,2,0.09154999999999808
654,4,0.06910000000000055
654,8,0.055850000000001086
655,1,0.11274999999999574
655,2,0.07719999999999966
655,4,0.06525000000000097
655,8,0.045700000000000796
656,1,0.12269999999999465
656,2,0.07395000000000002
656,4,0.06025000000000121
656,8,0.04505000000000078
657,1,0.14169999999999255
657,2,0.08479999999999882
657,4,0.059600000000001194
657,8,0.05065000000000094
658,1,0.12819999999999404
658,2,0.09414999999999779
658,4,0.06290000000000123
658,8,0.047450000000000846
659,1,0.13604999999999318
659,2,0.08249999999999907
659,4,0.05910000000000118
659,8,0.05000000000000092
660,1,0.1139999999999956
660,2,0.09159999999999807
660,4,0.06565000000000093
660,8,0.049200000000000896
661,1,0.1085999999999962
661,2,0.08599999999999869
661,4,0.06710000000000077
661,8,0.05000000000000092
662,1,0.1402999999999927
662,2,0.08609999999999868
662,4,0.07080000000000036
662,8,0.04525000000000078
663,1,0.13434999999999336
663,2,0.08754999999999852
663,4,0.0749499999999999
663,8,0.04520000000000078
664,1,0.14179999999999254
664,2,0.08079999999999926
664,4,0.05880000000000117
664,8,0.03815000000000058
665,1,0.1404999999999927
665,2,0.11104999999999593
665,4,0.05910000000000118
665,8,0.04335000000000073
666,1,0.13929999999999282
666,2,0.11899999999999505
666,4,0.07704999999999967
666,8,0.051600000000000965
667,1,0.1158999999999954
667,2,0.09019999999999823
667,4,0.05610000000000109
667,8,0.04480000000000077
668,1,0.13804999999999296
668,2,0.09124999999999811
668,4,0.0564500000000011
668,8,0.048100000000000864
669,1,0.11289999999999573
669,2,0.08799999999999847
669,4,0.07474999999999993
669,8,0.051250000000000955
674,1,0.14614999999999206
674,2,0.07734999999999964
674,4,0.05710000000000112
674,8,0.044950000000000774
675,1,0.1231499999999946
675,2,0.09054999999999819
675,4,0.07424999999999998
675,8,0.0494000000000009
670,1,0.12464999999999443
670,2,0.08244999999999908
670,4,0.057200000000001125
670,8,0.041100000000000664
671,1,0.14514999999999217
671,2,0.11359999999999565
671,4,0.07365000000000005
671,8,0.0493500000000009
672,1,0.13259999999999356
672,2,0.10619999999999646
672,4,0.07669999999999971
672,8,0.052800000000001
673,1,0.155799999999991
673,2,0.09084999999999815
673,4,0.06160000000000125
673,8,0.05460000000000105
676,1,0.1704499999999894
676,2,0.08889999999999837
676,4,0.07085000000000036
676,8,0.04830000000000087
677,1,0.11634999999999535
677,2,0.09719999999999746
677,4,0.06475000000000103
677,8,0.047100000000000836
678,1,0.128649999999994
678,2,0.0967999999999975
678,4,0.06165000000000125
678,8,0.05495000000000106
679,1,0.12819999999999404
679,2,0.09254999999999797
679,4,0.07215000000000021
679,8,0.07275000000000015
680,1,0.1359499999999932
680,2,0.09089999999999815
680,4,0.060350000000001215
680,8,0.04660000000000082
681,1,0.13384999999999342
681,2,0.10839999999999622
681,4,0.07639999999999975
681,8,0.05465000000000105
682,1,0.12189999999999473
682,2,0.11279999999999574
682,4,0.07095000000000035
682,8,0.053000000000001005
683,1,0.15744999999999082
683,2,0.1112999999999959
683,4,0.06055000000000122
683,8,0.044950000000000774
686,1,0.1250499999999944
686,2,0.10169999999999696
686,4,0.05255000000000099
686,8,0.04350000000000073
687,1,0.17014999999998942
687,2,0.08699999999999858
687,4,0.059950000000001204
687,8,0.05390000000000103
688,1,0.1702999999999894
688,2,0.10544999999999655
688,4,0.06695000000000079
688,8,0.05015000000000092
689,1,0.1139999999999956
689,2,0.08644999999999864
689,4,0.055500000000001076
689,8,0.0458500000000008
684,1,0.12979999999999386
684,2,0.09274999999999795
684,4,0.06600000000000089
684,8,0.045650000000000794
685,1,0.1521999999999914
685,2,0.09814999999999735
685,4,0.0677500000000007
685,8,0.043900000000000744
690,1,0.13649999999999313
690,2,0.09724999999999745
690,4,0.0641500000000011
690,8,0.04305000000000072
691,1,0.11194999999999583
691,2,0.09569999999999762
691,4,0.06080000000000123
691,8,0.0423500000000007
692,1,0.13804999999999296
692,2,0.07724999999999965
692,4,0.06465000000000104
692,8,0.04470000000000077
693,1,0.12069999999999487
693,2,0.08649999999999863
693,4,0.07355000000000006
693,8,0.05135000000000096
694,1,0.13719999999999305
694,2,0.10259999999999686
694,4,0.055450000000001075
694,8,0.049150000000000894
695,1,0.14804999999999185
695,2,0.11734999999999524
695,4,0.061350000000001244
695,8,0.05120000000000095
696,1,0.12919999999999393
696,2,0.09114999999999812
696,4,0.06850000000000062
696,8,0.04910000000000089
697,1,0.17604999999998877
697,2,0.101349999999997
697,4,0.0777499999999996
697,8,0.05500000000000106
698,1,0.14279999999999243
698,2,0.10784999999999628
698,4,0.06055000000000122
698,8,0.04695000000000083
699,1,0.12899999999999395
699,2,0.09729999999999744
699,4,0.054050000000001035
699,8,0.048850000000000886
700,1,0.15709999999999086
700,2,0.09184999999999804
700,4,0.06220000000000127
700,8,0.042150000000000694
701,1,0.15784999999999078
701,2,0.08519999999999878
701,4,0.05045000000000093
701,8,0.04160000000000068
708,1,0.12119999999999481
708,2,0.08999999999999825
708,4,0.06570000000000092
708,8,0.04205000000000069
709,1,0.1276999999999941
709,2,0.07539999999999986
709,4,0.07065000000000038
709,8,0.04770000000000085
704,1,0.14529999999999216
704,2,0.08199999999999913
704,4,0.0599000000000012
704,8,0.04905000000000089
705,1,0.16784999999998967
705,2,0.0877499999999985
705,4,0.052000000000000976
705,8,0.04370000000000074
702,1,0.13974999999999277
702,2,0.10339999999999677
702,4,0.07459999999999994
702,8,0.044650000000000765
703,1,0.14929999999999172
703,2,0.08779999999999849
703,4,0.06710000000000077
703,8,0.04875000000000088
706,1,0.15784999999999078
706,2,0.11464999999999553
706,4,0.07290000000000013
706,8,0.06725000000000075
707,1,0.1340999999999934
707,2,0.12779999999999408
707,4,0.06715000000000076
707,8,0.055800000000001085
710,1,0.14794999999999187
710,2,0.10184999999999694
710,4,0.057150000000001124
710,8,0.0493000000000009
711,1,0.12334999999999458
711,2,0.09619999999999757
711,4,0.056550000000001106
711,8,0.05315000000000101
712,1,0.12804999999999406
712,2,0.11169999999999586
712,4,0.06665000000000082
712,8,0.046000000000000804
713,1,0.14324999999999238
713,2,0.0758499999999998
713,4,0.06455000000000105
713,8,0.04690000000000083
714,1,0.13699999999999307
714,2,0.10989999999999606
714,4,0.07080000000000036
714,8,0.0668500000000008
715,1,0.11649999999999533
715,2,0.07804999999999956
715,4,0.0597000000000012
715,8,0.04340000000000073
716,1,0.11739999999999523
716,2,0.0822999999999991
716,4,0.05840000000000116
716,8,0.05695000000000112
717,1,0.14014999999999272
717,2,0.09819999999999734
717,4,0.06640000000000085
717,8,0.06020000000000121
718,1,0.12924999999999393
718,2,0.07969999999999938
718,4,0.06780000000000069
718,8,0.04750000000000085
719,1,0.12349999999999456
719,2,0.09294999999999792
719,4,0.05535000000000107
719,8,0.05255000000000099
720,1,0.13474999999999332
720,2,0.08054999999999929
720,4,0.0731500000000001
720,8,0.046350000000000814
721,1,0.1403999999999927
721,2,0.10644999999999644
721,4,0.08094999999999924
721,8,0.04760000000000085
726,1,0.12554999999999433
726,2,0.0822999999999991
726,4,0.06110000000000124
726,8,0.04315000000000072
727,1,0.13604999999999318
727,2,0.10249999999999687
727,4,0.06090000000000123
727,8,0.048800000000000884
724,1,0.14874999999999178
724,2,0.10179999999999695
724,4,0.059350000000001187
724,8,0.051600000000000965
725,1,0.12889999999999396
725,2,0.09344999999999787
725,4,0.06260000000000127
725,8,0.0423000000000007
722,1,0.12014999999999493
722,2,0.0931999999999979
722,4,0.07030000000000042
722,8,0.04895000000000089
723,1,0.13174999999999365
723,2,0.10104999999999703
723,4,0.07270000000000015
723,8,0.06125000000000124
728,1,0.1477499999999919
728,2,0.0822999999999991
728,4,0.07065000000000038
728,8,0.04655000000000082
729,1,0.1367499999999931
729,2,0.1040999999999967
729,4,0.07734999999999964
729,8,0.0494000000000009
730,1,0.13089999999999374
730,2,0.08029999999999932
730,4,0.06185000000000126
730,8,0.047400000000000844
731,1,0.11724999999999525
731,2,0.09279999999999794
731,4,0.05325000000000101
731,8,0.041800000000000684
732,1,0.13994999999999275
732,2,0.08019999999999933
732,4,0.06370000000000114
732,8,0.049550000000000906
733,1,0.12434999999999446
733,2,0.09394999999999781
733,4,0.07489999999999991
733,8,0.042550000000000705
734,1,0.13259999999999356
734,2,0.0930999999999979
734,4,0.05010000000000092
734,8,0.06330000000000119
735,1,0.13009999999999383
735,2,0.07609999999999978
735,4,0.056800000000001113
735,8,0.03745000000000056
736,1,0.13744999999999302
736,2,0.07370000000000004
736,4,0.06580000000000091
736,8,0.0459000000000008
737,1,0.13979999999999276
737,2,0.10354999999999676
737,4,0.08074999999999927
737,8,0.05255000000000099
738,1,0.1431999999999924
738,2,0.07919999999999944
738,4,0.052900000000001
738,8,0.03855000000000059
739,1,0.1294999999999939
739,2,0.09534999999999766
739,4,0.06075000000000123
739,8,0.04735000000000084
740,1,0.11794999999999517
740,2,0.13564999999999322
740,4,0.0803999999999993
740,8,0.04760000000000085
741,1,0.1402999999999927
741,2,0.07999999999999935
741,4,0.0631500000000012
741,8,0.04855000000000088
744,1,0.1349499999999933
744,2,0.10379999999999673
744,4,0.065050000000001
744,8,0.05660000000000111
745,1,0.128599999999994
745,2,0.08349999999999896
745,4,0.08219999999999911
745,8,0.05030000000000093
746,1,0.1511999999999915
746,2,0.10144999999999699
746,4,0.06785000000000069
746,8,0.04370000000000074
747,1,0.13089999999999374
747,2,0.0949999999999977
747,4,0.07310000000000011
747,8,0.04190000000000069
742,1,0.14469999999999222
742,2,0.10364999999999674
742,4,0.06690000000000079
742,8,0.0459000000000008
743,1,0.15289999999999132
743,2,0.08784999999999848
743,4,0.07235000000000019
743,8,0.055150000000001066
748,1,0.1811499999999882
748,2,0.09649999999999753
748,4,0.04970000000000091
748,8,0.04625000000000081
749,1,0.12229999999999469
749,2,0.09894999999999726
749,4,0.05570000000000108
749,8,0.04000000000000063
750,1,0.12804999999999406
750,2,0.07919999999999944
750,4,0.05525000000000107
750,8,0.04000000000000063
751,1,0.14694999999999198
751,2,0.0986499999999973
751,4,0.06670000000000081
751,8,0.046050000000000806
752,1,0.11109999999999592
752,2,0.07125000000000031
752,4,0.06080000000000123
752,8,0.050200000000000924
753,1,0.12339999999999457
753,2,0.09194999999999803
753,4,0.053000000000001005
753,8,0.04265000000000071
754,1,0.10879999999999618
754,2,0.09984999999999716
754,4,0.08874999999999839
754,8,0.05700000000000112
755,1,0.11344999999999567
755,2,0.09844999999999732
755,4,0.07145000000000029
755,8,0.04680000000000083
758,1,0.11909999999999504
758,2,0.09454999999999775
758,4,0.05135000000000096
758,8,0.04610000000000081
759,1,0.12234999999999469
759,2,0.08989999999999826
759,4,0.07060000000000038
759,8,0.06365000000000115
756,1,0.12304999999999461
756,2,0.09559999999999763
756,4,0.07524999999999987
756,8,0.059950000000001204
757,1,0.11344999999999567
757,2,0.1157999999999954
757,4,0.07619999999999977
757,8,0.05365000000000102
760,1,0.14869999999999178
760,2,0.09464999999999774
760,4,0.0641000000000011
760,8,0.05455000000000105
761,1,0.1531999999999913
761,2,0.08624999999999866
761,4,0.057900000000001145
761,8,0.041150000000000665
762,1,0.12434999999999446
762,2,0.06690000000000079
762,4,0.06740000000000074
762,8,0.04525000000000078
763,1,0.12974999999999387
763,2,0.09699999999999748
763,4,0.05180000000000097
763,8,0.049200000000000896
766,1,0.1429999999999924
766,2,0.07020000000000043
766,4,0.0632000000000012
766,8,0.045700000000000796
767,1,0.11264999999999575
767,2,0.09729999999999744
767,4,0.07190000000000024
767,8,0.04610000000000081
764,1,0.12414999999999449
764,2,0.08454999999999885
764,4,0.0564500000000011
764,8,0.0458000000000008
765,1,0.15784999999999078
765,2,0.10779999999999629
765,4,0.0795999999999994
765,8,0.048850000000000886
768,1,0.14374999999999233
768,2,0.07764999999999961
768,4,0.06675000000000081
768,8,0.054750000000001055
769,1,0.13344999999999346
769,2,0.07904999999999945
769,4,0.05330000000000101
769,8,0.04620000000000081
770,1,0.14434999999999226
770,2,0.09274999999999795
770,4,0.059950000000001204
770,8,0.05065000000000094
771,1,0.11234999999999579
771,2,0.10204999999999692
771,4,0.08704999999999857
771,8,0.05800000000000115
772,1,0.12804999999999406
772,2,0.10844999999999622
772,4,0.06550000000000095
772,8,0.04200000000000069
773,1,0.13069999999999377
773,2,0.10994999999999605
773,4,0.08234999999999909
773,8,0.04340000000000073
774,1,0.1358499999999932
774,2,0.09254999999999797
774,4,0.06690000000000079
774,8,0.0494000000000009
775,1,0.13434999999999336
775,2,0.0930999999999979
775,4,0.06985000000000047
775,8,0.05805000000000115
776,1,0.11544999999999545
776,2,0.07434999999999997
776,4,0.058300000000001156
776,8,0.04025000000000064
777,1,0.12644999999999423
777,2,0.09104999999999813
777,4,0.07190000000000024
777,8,0.06485000000000102
778,1,0.16139999999999038
778,2,0.08979999999999827
778,4,0.05775000000000114
778,8,0.05075000000000094
779,1,0.1531999999999913
779,2,0.08059999999999928
779,4,0.05495000000000106
779,8,0.047050000000000834
780,1,0.14554999999999213
780,2,0.08529999999999877
780,4,0.07424999999999998
780,8,0.048500000000000876
781,1,0.17614999999998876
781,2,0.08054999999999929
781,4,0.05595000000000109
781,8,0.04305000000000072
782,1,0.13284999999999353
782,2,0.08579999999999871
782,4,0.057900000000001145
782,8,0.044950000000000774
783,1,0.13914999999999283
783,2,0.09549999999999764
783,4,0.06150000000000125
783,8,0.04875000000000088
784,1,0.14704999999999196
784,2,0.07804999999999956
784,4,0.060300000000001214
784,8,0.04350000000000073
785,1,0.13899999999999285
785,2,0.09649999999999753
785,4,0.060700000000001225
785,8,0.04470000000000077
788,1,0.11629999999999535
788,2,0.10074999999999706
788,4,0.061750000000001255
788,8,0.05470000000000105
789,1,0.13004999999999384
789,2,0.07350000000000007
789,4,0.06345000000000117
789,8,0.052000000000000976
786,1,0.1422999999999925
786,2,0.09114999999999812
786,4,0.0749499999999999
786,8,0.05145000000000096
787,1,0.1566999999999909
787,2,0.0967999999999975
787,4,0.05355000000000102
787,8,0.04090000000000066
790,1,0.14744999999999192
790,2,0.0849999999999988
790,4,0.06575000000000092
790,8,0.04300000000000072
791,1,0.16229999999999029
791,2,0.11344999999999567
791,4,0.06390000000000112
791,8,0.050250000000000926
792,1,0.13734999999999303
792,2,0.12974999999999387
792,4,0.08909999999999835
792,8,0.05215000000000098
793,1,0.15244999999999137
793,2,0.09944999999999721
793,4,0.059650000000001195
793,8,0.04665000000000082
794,1,0.14614999999999206
794,2,0.0994999999999972
794,4,0.07754999999999962
794,8,0.05505000000000106
795,1,0.12239999999999468
795,2,0.10064999999999708
795,4,0.05240000000000099
795,8,0.045300000000000784
796,1,0.12434999999999446
796,2,0.083149999999999
796,4,0.05740000000000113
796,8,0.04365000000000074
797,1,0.14824999999999183
797,2,0.08909999999999835
797,4,0.052800000000001
797,8,0.04270000000000071
798,1,0.13349999999999346
798,2,0.09839999999999732
798,4,0.08399999999999891
798,8,0.04960000000000091
799,1,0.15619999999999096
799,2,0.0877499999999985
799,4,0.06455000000000105
799,8,0.04625000000000081
800,1,0.11834999999999513
800,2,0.07095000000000035
800,4,0.05665000000000111
800,8,0.04550000000000079
801,1,0.13969999999999277
801,2,0.1121999999999958
801,4,0.06345000000000117
801,8,0.04970000000000091
802,1,0.13074999999999376
802,2,0.07125000000000031
802,4,0.049850000000000914
802,8,0.04365000000000074
803,1,0.12419999999999448
803,2,0.10369999999999674
803,4,0.061000000000001234
803,8,0.04370000000000074
804,1,0.14554999999999213
804,2,0.09524999999999767
804,4,0.07554999999999984
804,8,0.04630000000000081
805,1,0.11814999999999515
805,2,0.07779999999999959
805,4,0.0686500000000006
805,8,0.05675000000000111
808,1,0.1404499999999927
808,2,0.08709999999999857
808,4,0.05085000000000094
808,8,0.045000000000000775
