fabric,P,seed,k,t_sim,opt_time,equal_split_gap,Bstar_Bps,top_used,max_top_contention
2tier,16,52,2,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,52,3
2tier,16,52,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,87,4
2tier,16,52,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,118,7
3tier_nb,64,52,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,122,2
3tier_nb,64,52,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,237,3
3tier_nb,64,52,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,436,3
3tier_nb,64,52,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,754,5
3tier_os2,64,52,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,122,2
3tier_os2,64,52,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,237,3
3tier_os2,64,52,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,436,3
3tier_os2,64,52,8,0.006749999999999987,0.005651272757894737,0.19442120194434875,11875000000.0,754,5
3tier_os4,64,52,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,122,2
3tier_os4,64,52,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,237,3
3tier_os4,64,52,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,436,3
3tier_os4,64,52,8,0.013449999999999946,0.0074051160275862065,0.8163118511438299,9062500000.0,754,5
2tier,64,52,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,101,3
2tier,64,52,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,165,4
2tier,64,52,4,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,223,6
2tier,64,52,8,0.006749999999999987,0.005821491816867469,0.15949660539626853,11527777777.777779,249,10
3tier_nb,16,55,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
3tier_nb,16,55,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,56,1
3tier_nb,16,55,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,108,2
3tier_nb,16,55,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,208,3
3tier_os2,16,55,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,1
3tier_os2,16,55,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,56,1
3tier_os2,16,55,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,108,2
3tier_os2,16,55,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,208,3
3tier_os4,16,55,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,28,1
3tier_os4,16,55,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,56,1
3tier_os4,16,55,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,108,2
3tier_os4,16,55,8,0.008099999999999979,0.006135667565714285,0.32014974951743747,10937500000.0,208,3
2tier,16,55,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,26,2
2tier,16,55,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,54,2
2tier,16,55,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,92,4
2tier,16,55,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,122,5
3tier_nb,64,55,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,118,2
3tier_nb,64,55,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,223,2
3tier_nb,64,55,4,0.006749999999999987,0.0067108864,0.0058283805847147985,10000000000.0,425,3
3tier_nb,64,55,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,752,4
3tier_os2,64,55,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,118,2
3tier_os2,64,55,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,223,2
3tier_os2,64,55,4,0.008099999999999979,0.007320966981818182,0.10641121864318559,9166666666.666666,425,3
3tier_os2,64,55,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,752,4
3tier_os4,64,55,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,118,2
3tier_os4,64,55,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,223,2
3tier_os4,64,55,4,0.01614999999999995,0.0100663296,0.6043583552042593,6666666666.666667,425,3
3tier_os4,64,55,8,0.010749999999999963,0.007809031447272728,0.3766111806034993,8593750000.0,752,4
2tier,64,55,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,99,3
2tier,64,55,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,155,5
2tier,64,55,4,0.009399999999999971,0.007911781861052632,0.1881015130451711,8482142857.142858,215,7
2tier,64,55,8,0.006749999999999987,0.005892485619512195,0.14552676677703635,11388888888.88889,245,10
3tier_nb,16,54,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,54,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_nb,16,54,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,116,3
3tier_nb,16,54,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,218,3
3tier_os2,16,54,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,54,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_os2,16,54,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,116,3
3tier_os2,16,54,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,218,3
3tier_os4,16,54,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,54,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,1
3tier_os4,16,54,4,0.01614999999999995,0.00805306368,1.005447944005324,8333333333.333334,116,3
3tier_os4,16,54,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,218,3
2tier,16,54,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,31,2
2tier,16,54,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,55,2
2tier,16,54,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,96,3
2tier,16,54,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,150,5
3tier_nb,64,54,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,122,2
3tier_nb,64,54,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,240,2
3tier_nb,64,54,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,447,3
3tier_nb,64,54,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,765,5
3tier_os2,64,54,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,122,2
3tier_os2,64,54,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,240,2
3tier_os2,64,54,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,447,3
3tier_os2,64,54,8,0.006749999999999987,0.005651272757894737,0.19442120194434875,11875000000.0,765,5
3tier_os4,64,54,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,122,2
3tier_os4,64,54,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,240,2
3tier_os4,64,54,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,447,3
3tier_os4,64,54,8,0.013449999999999946,0.00805306368,0.6701718171437514,8333333333.333333,765,5
2tier,64,54,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,101,2
2tier,64,54,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,155,4
2tier,64,54,4,0.008099999999999979,0.007320966981818182,0.10641121864318559,9166666666.666666,220,6
2tier,64,54,8,0.007399999999999983,0.006216400033684211,0.19039958173578153,10795454545.454544,245,11
3tier_nb,16,56,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,56,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,59,2
3tier_nb,16,56,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,112,2
3tier_nb,16,56,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,213,3
3tier_os2,16,56,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,56,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,59,2
3tier_os2,16,56,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,112,2
3tier_os2,16,56,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,213,3
3tier_os4,16,56,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,56,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,59,2
3tier_os4,16,56,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,112,2
3tier_os4,16,56,8,0.008099999999999979,0.006135667565714285,0.32014974951743747,10937500000.0,213,3
2tier,16,56,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,2
2tier,16,56,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,54,3
2tier,16,56,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,87,4
2tier,16,56,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,135,7
3tier_nb,64,56,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,117,2
3tier_nb,64,56,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,229,2
3tier_nb,64,56,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,428,3
3tier_nb,64,56,8,0.006049999999999991,0.005769359054328357,0.04864334894551048,11631944444.444447,751,4
3tier_os2,64,56,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,117,2
3tier_os2,64,56,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,229,2
3tier_os2,64,56,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,428,3
3tier_os2,64,56,8,0.006049999999999991,0.005769359054328357,0.04864334894551048,11631944444.444447,751,4
3tier_os4,64,56,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,117,2
3tier_os4,64,56,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,229,2
3tier_os4,64,56,4,0.01614999999999995,0.009911462990769232,0.6294264545043258,6770833333.333333,428,3
3tier_os4,64,56,8,0.010749999999999963,0.007809031447272728,0.3766111806034993,8593750000.0,751,4
2tier,64,56,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,104,3
2tier,64,56,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,161,5
2tier,64,56,4,0.012099999999999955,0.010066329600000002,0.2020270029703728,6666666666.666666,223,9
2tier,64,56,8,0.008749999999999975,0.00741166922761062,0.18057076365519453,9054487179.487179,244,13
3tier_nb,16,57,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,57,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_nb,16,57,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,116,2
3tier_nb,16,57,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,225,3
3tier_os2,16,57,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,57,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_os2,16,57,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,116,2
3tier_os2,16,57,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,225,3
3tier_os4,16,57,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,57,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,1
3tier_os4,16,57,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,116,2
3tier_os4,16,57,8,0.008099999999999979,0.0056021312556521746,0.4458782970905264,11979166666.666666,225,3
2tier,16,57,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,31,2
2tier,16,57,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,49,2
2tier,16,57,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,81,6
2tier,16,57,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,117,7
3tier_nb,64,57,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,120,1
3tier_nb,64,57,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,236,2
3tier_nb,64,57,4,0.006749999999999987,0.006316128376470588,0.0686926543712596,10625000000.0,423,3
3tier_nb,64,57,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,741,4
3tier_os2,64,57,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,120,1
3tier_os2,64,57,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,236,2
3tier_os2,64,57,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,423,3
3tier_os2,64,57,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,741,4
3tier_os4,64,57,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,120,1
3tier_os4,64,57,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,236,2
3tier_os4,64,57,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,423,3
3tier_os4,64,57,8,0.010749999999999963,0.006781527309473685,0.5851886322100899,9895833333.333332,741,4
2tier,64,57,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,95,3
2tier,64,57,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,159,5
2tier,64,57,4,0.014799999999999938,0.010270573968695653,0.44101001999594325,6534090909.090908,213,11
2tier,64,57,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,250,16
3tier_nb,16,58,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,58,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_nb,16,58,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,126,2
3tier_nb,16,58,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,234,3
3tier_os2,16,58,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,58,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_os2,16,58,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,126,2
3tier_os2,16,58,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,234,3
3tier_os4,16,58,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,58,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,64,1
3tier_os4,16,58,4,0.010749999999999963,0.006135667565714285,0.752050593495363,10937500000.0,126,2
3tier_os4,16,58,8,0.008099999999999979,0.006135667565714285,0.32014974951743747,10937500000.0,234,3
2tier,16,58,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
2tier,16,58,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,51,2
2tier,16,58,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,88,4
2tier,16,58,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,131,7
3tier_nb,64,58,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,119,2
3tier_nb,64,58,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,233,2
3tier_nb,64,58,4,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,434,3
3tier_nb,64,58,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,728,6
3tier_os2,64,58,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,119,2
3tier_os2,64,58,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,233,2
3tier_os2,64,58,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,434,3
3tier_os2,64,58,8,0.008099999999999979,0.006135667565714287,0.320149749517437,10937499999.999998,728,6
3tier_os4,64,58,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,119,2
3tier_os4,64,58,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,233,2
3tier_os4,64,58,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,434,3
3tier_os4,64,58,8,0.01614999999999995,0.007579354051764706,1.1307884405056567,8854166666.666666,728,6
2tier,64,58,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,98,2
2tier,64,58,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,161,4
2tier,64,58,4,0.009399999999999971,0.007911781861052632,0.1881015130451711,8482142857.142858,206,7
2tier,64,58,8,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,243,10
3tier_nb,16,59,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_nb,16,59,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_nb,16,59,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,119,2
3tier_nb,16,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,219,2
3tier_os2,16,59,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,59,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_os2,16,59,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,119,2
3tier_os2,16,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,219,2
3tier_os4,16,59,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,59,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,1
3tier_os4,16,59,4,0.010749999999999963,0.006135667565714285,0.752050593495363,10937500000.0,119,2
3tier_os4,16,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,219,2
2tier,16,59,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
2tier,16,59,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,54,2
2tier,16,59,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,94,3
2tier,16,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,136,6
3tier_nb,64,59,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,117,2
3tier_nb,64,59,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,224,3
3tier_nb,64,59,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,427,3
3tier_nb,64,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,748,4
3tier_os2,64,59,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,117,2
3tier_os2,64,59,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,224,3
3tier_os2,64,59,4,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,427,3
3tier_os2,64,59,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,748,4
3tier_os4,64,59,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,117,2
3tier_os4,64,59,2,0.03225000000000041,0.03221225472,0.0011717677116520608,2083333333.3333333,224,3
3tier_os4,64,59,4,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,427,3
3tier_os4,64,59,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,748,4
2tier,64,59,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,96,3
2tier,64,59,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,155,5
2tier,64,59,4,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,210,8
2tier,64,59,8,0.007399999999999983,0.006422987345981873,0.1521118758904787,10448232323.232323,240,11
3tier_nb,16,60,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,60,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,63,2
3tier_nb,16,60,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,121,2
3tier_nb,16,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,233,2
3tier_os2,16,60,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,60,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,63,2
3tier_os2,16,60,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,121,2
3tier_os2,16,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,233,2
3tier_os4,16,60,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,60,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,63,2
3tier_os4,16,60,4,0.010749999999999963,0.008589934592,0.25146470963954504,7812500000.0,121,2
3tier_os4,16,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,233,2
2tier,16,60,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,2
2tier,16,60,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,59,2
2tier,16,60,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,98,3
2tier,16,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,145,6
3tier_nb,64,60,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,118,2
3tier_nb,64,60,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,232,2
3tier_nb,64,60,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,441,4
3tier_nb,64,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,764,4
3tier_os2,64,60,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,118,2
3tier_os2,64,60,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,232,2
3tier_os2,64,60,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,441,4
3tier_os2,64,60,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,764,4
3tier_os4,64,60,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,118,2
3tier_os4,64,60,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,232,2
3tier_os4,64,60,4,0.021500000000000102,0.01073741824,1.0023435354232886,6250000000.0,441,4
3tier_os4,64,60,8,0.010749999999999963,0.0075793540517647045,0.4183266709248179,8854166666.666668,764,4
2tier,64,60,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,101,3
2tier,64,60,2,0.010749999999999963,0.00805306368,0.33489569028218136,8333333333.333333,158,4
2tier,64,60,4,0.008099999999999979,0.006853671217021277,0.18184834718703913,9791666666.666666,212,6
2tier,64,60,8,0.006749999999999987,0.006135667565714285,0.100124791264532,10937500000.0,244,10
3tier_nb,16,65,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
3tier_nb,16,65,2,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,56,1
3tier_nb,16,65,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,106,3
3tier_nb,16,65,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,202,3
3tier_os2,16,65,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,1
3tier_os2,16,65,2,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,56,1
3tier_os2,16,65,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,106,3
3tier_os2,16,65,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,202,3
3tier_os4,16,65,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,28,1
3tier_os4,16,65,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,56,1
3tier_os4,16,65,4,0.01614999999999995,0.00805306368,1.005447944005324,8333333333.333333,106,3
3tier_os4,16,65,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,202,3
2tier,16,65,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,25,2
2tier,16,65,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,43,3
2tier,16,65,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,72,3
2tier,16,65,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,108,6
3tier_nb,64,65,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,118,1
3tier_nb,64,65,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,228,2
3tier_nb,64,65,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,428,3
3tier_nb,64,65,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,748,5
3tier_os2,64,65,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,118,1
3tier_os2,64,65,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,228,2
3tier_os2,64,65,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,428,3
3tier_os2,64,65,8,0.006749999999999987,0.005651272757894737,0.19442120194434875,11875000000.0,748,5
3tier_os4,64,65,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,118,1
3tier_os4,64,65,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,228,2
3tier_os4,64,65,4,0.01614999999999995,0.00920350134857143,0.7547669510046584,7291666666.666666,428,3
3tier_os4,64,65,8,0.013449999999999946,0.008103711879245284,0.659733243286603,8281250000.0,748,5
2tier,64,65,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,94,4
2tier,64,65,2,0.010749999999999963,0.00920350134857143,0.1680337289969085,7291666666.666666,154,4
2tier,64,65,4,0.012099999999999955,0.009663676416000001,0.25211146142747176,6944444444.444444,204,9
2tier,64,65,8,0.010099999999999967,0.007491222027906976,0.34824464718500336,8958333333.333334,242,15
3tier_nb,16,61,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
3tier_nb,16,61,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,55,2
3tier_nb,16,61,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,107,3
3tier_nb,16,61,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,211,3
3tier_os2,16,61,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,1
3tier_os2,16,61,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,55,2
3tier_os2,16,61,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,107,3
3tier_os2,16,61,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,211,3
