run,k,affected_fraction,completion_time_s
67,4,0.0,0.021500000000000102
67,8,0.0,0.021500000000000102
68,1,0.0,0.021500000000000102
68,2,0.0,0.021500000000000102
68,4,0.0,0.021500000000000102
68,8,0.0,0.021500000000000102
69,1,0.0,0.021500000000000102
69,2,0.0,0.021500000000000102
69,4,0.0,0.021500000000000102
69,8,0.0,0.021500000000000102
70,1,0.0,0.021500000000000102
70,2,0.0,0.021500000000000102
70,4,0.0,0.021500000000000102
70,8,0.0,0.021500000000000102
71,1,0.0,0.04295000000000072
71,2,0.0,0.021500000000000102
71,4,0.0,0.021500000000000102
71,8,0.0,0.021500000000000102
72,1,0.0,0.021500000000000102
72,2,0.0,0.021500000000000102
72,4,0.0,0.021500000000000102
72,8,0.0,0.021500000000000102
73,1,0.0,0.021500000000000102
73,2,0.0,0.021500000000000102
73,4,0.0,0.021500000000000102
73,8,0.0,0.021500000000000102
74,1,0.0,0.04295000000000072
74,2,0.0,0.021500000000000102
74,4,0.0,0.021500000000000102
74,8,0.0,0.021500000000000102
75,1,0.0,0.04295000000000072
75,2,0.0,0.021500000000000102
75,4,0.0,0.021500000000000102
75,8,0.0,0.021500000000000102
76,1,0.0,0.021500000000000102
76,2,0.0,0.021500000000000102
76,4,0.0,0.021500000000000102
76,8,0.0,0.021500000000000102
77,1,0.0,0.021500000000000102
77,2,0.0,0.021500000000000102
77,4,0.0,0.021500000000000102
77,8,0.0,0.021500000000000102
78,1,0.0,0.04295000000000072
78,2,0.0,0.021500000000000102
78,4,0.0,0.021500000000000102
78,8,0.0,0.021500000000000102
79,1,0.0,0.021500000000000102
79,2,0.0,0.021500000000000102
79,4,0.0,0.021500000000000102
79,8,0.0,0.021500000000000102
80,1,0.0,0.04295000000000072
80,2,0.0,0.021500000000000102
80,4,0.0,0.021500000000000102
80,8,0.0,0.021500000000000102
81,1,0.0,0.021500000000000102
81,2,0.0,0.021500000000000102
81,4,0.0,0.021500000000000102
81,8,0.0,0.021500000000000102
82,1,0.0,0.021500000000000102
82,2,0.0,0.021500000000000102
82,4,0.0,0.021500000000000102
82,8,0.0,0.021500000000000102
83,1,0.0,0.04295000000000072
83,2,0.0,0.021500000000000102
83,4,0.0,0.021500000000000102
83,8,0.0,0.021500000000000102
84,1,0.0,0.04295000000000072
84,2,0.0,0.03225000000000041
84,4,0.0,0.021500000000000102
84,8,0.0,0.021500000000000102
85,1,0.0,0.021500000000000102
85,2,0.0,0.021500000000000102
85,4,0.0,0.021500000000000102
85,8,0.0,0.021550000000000104
86,1,0.0,0.021500000000000102
86,2,0.0,0.021500000000000102
86,4,0.0,0.021500000000000102
86,8,0.0,0.021650000000000107
87,1,0.0,0.021500000000000102
87,2,0.0,0.021500000000000102
87,4,0.0,0.021500000000000102
87,8,0.0,0.021500000000000102
88,1,0.0,0.021500000000000102
88,2,0.0,0.021500000000000102
88,4,0.0,0.021500000000000102
88,8,0.0,0.021500000000000102
89,1,0.0,0.021500000000000102
89,2,0.0,0.021500000000000102
89,4,0.0,0.021500000000000102
89,8,0.0,0.021500000000000102
90,1,0.0,0.021500000000000102
90,2,0.0,0.021500000000000102
90,4,0.0,0.021500000000000102
90,8,0.0,0.021500000000000102
91,1,0.0,0.021500000000000102
91,2,0.0,0.021500000000000102
91,4,0.0,0.021500000000000102
91,8,0.0,0.022000000000000117
92,1,0.0,0.021500000000000102
92,2,0.0,0.021500000000000102
92,4,0.0,0.021500000000000102
92,8,0.0,0.021500000000000102
93,1,0.0,0.021500000000000102
93,2,0.0,0.021500000000000102
93,4,0.0,0.021500000000000102
93,8,0.0,0.021500000000000102
94,1,0.0,0.021500000000000102
94,2,0.0,0.021500000000000102
