audit_version,rate_source,case_id,source_pair_id,arm_id,sample_id,allocator,window_s,window_ticks,completion_time_s,completion_time_hex,simulated_ticks,config_sha256,topology_sha256,ring_sha256,route_sha256,delivered_vector_sha256,snapshot_boundary_count,snapshot_call_count,redistribution_live_group_count,idle_qp_boundary_observation_count,reactivation_count,reactivated_bytes_B,maximum_idle_assignment_fraction,candidate_set_mismatch_count,snapshot_key_mismatch_count,snapshot_state_mutation_count,snapshot_oracle_rate_binary64_mismatch_count,snapshot_oracle_weight_mismatch_count,maximum_snapshot_oracle_weight_abs_difference,counterfactual_retained_weight_mismatch_count,maximum_counterfactual_retained_weight_difference,negative_snapshot_rate_count,nonfinite_snapshot_rate_count,negative_shadow_rate_count,nonfinite_shadow_rate_count,zero_rate_live_group_count,pathless_controlled_qp_count,maximum_inflight_conservation_error_B,maximum_redistribution_sum_error_B,minimum_remaining_bytes_B,candidate_sequence_sha256,final_conservation_max_error_B,final_remaining_max_B,maximum_final_qp_finish_spread_ticks
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w1000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,16beb282ff2d34747654a874540874d730462f282bbb577e796de56cdadf7e2f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,e933927a4223e13af1061b14c1cb6ea6d260626b06a4f2ec03b8b6778d5297bb,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w2000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.002,40,0.005749999999999993,3f778d4fdf3b6452,115,fe5a89e34e7962aa79f9d833836585bfd2c59ea60a3c3d752e75af261edc00e4,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,018203c994e6dd9733907c57a813d28e6f71e88e4bf3876ed3f12c0ca6814b83,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-08,7.450580596923828e-09,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w2000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,fe5a89e34e7962aa79f9d833836585bfd2c59ea60a3c3d752e75af261edc00e4,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,ca1292c5117399a161e437dfbca0c02ebcfdf40c5b09119dce2c46a7d934dcc4,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w0500us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.0005,10,0.00629999999999999,3f79ce075f6fd214,126,adffcb5a374aee0a7aa4e11f2271f4bb107176401e1453d533dabe8b1a5b8710,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,b0584b42d51ad730ec01e6c75cd17aa16361e98608fcbf767134650770881c51,13,13,740,17,17,350198.020063673,0.33333333333333337,0,0,0,0,0,0.0,64,0.009868421052631582,0,0,0,0,0,0,7.450580596923828e-08,1.4901161193847656e-08,0.0,376edf0d69713cccc2bebab419badfa07cd64d8ac027e47fac64d04821aaf3a2,6.705522537231445e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w0500us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,adffcb5a374aee0a7aa4e11f2271f4bb107176401e1453d533dabe8b1a5b8710,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,c913e01afea12ef107f77666c64307a9c61477cc63c731a8c85a21317fe1f6de,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.6391277313232422e-07,7.450580596923828e-09,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,5.960464477539063e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w1000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.001,20,0.00629999999999999,3f79ce075f6fd214,126,193f858b522896efd26c4d9a765d21d7fdb14139fe46437dd1e994582ce8ab7f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,a5582fcb7614cfb1d76bed874b636700ab1b81eaadb287c87c7a804a2de9fd65,7,7,388,14,14,336830.9545816985,0.33333333333333337,0,0,0,0,0,0.0,16,0.009868421052631582,0,0,0,0,0,0,3.725290298461914e-08,1.4901161193847656e-08,0.0,a457c6c081aedc530f45dc9f6fd811b84e4ea59804bcbd127f0b225a33de1fd8,3.725290298461914e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w1000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,193f858b522896efd26c4d9a765d21d7fdb14139fe46437dd1e994582ce8ab7f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,4d85d82d96e9b455c62e13a486a779223fc5c08f09b254b4ab26a187ab715166,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,7.450580596923828e-09,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w2000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,link_local_equal_share,0.002,40,0.00629999999999999,3f79ce075f6fd214,126,795586ac000aa321ca4c12675535f652379803357b7839d10f869e9c22c4df00,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,b9764d4e6b67a73c32f851e3bd974f29f10988ee48209c48e33accd0b639f745,4,4,196,14,14,336830.9545816928,0.33333333333333337,0,0,0,0,0,0.0,16,0.009868421052631582,0,0,0,0,0,0,2.9802322387695312e-08,1.4901161193847656e-08,0.0,4249fbc1794fbcd43a1ea4c893079b28b1338f94740be80838333260e9213c44,2.2351741790771484e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s033__w2000us,a072_proportional_3tier_os4_p64_k16__s033,proportional_3tier_os4_p64_k16,33,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,795586ac000aa321ca4c12675535f652379803357b7839d10f869e9c22c4df00,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,115659af164d6a5b11623c1c4271f56eb3f49b99f08a3b35a6251822cdf766b5,cbe67940028561a529ea194255890e1c31f8d6d61418e2de21daa6180bf57553,e53374bd34eb23fa9deace229d66ea50e7ed11e31875a587519ad2b130e69941,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,7.450580596923828e-09,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w0500us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.0005,10,0.005799999999999993,3f77c1bda5119cd8,116,628a224122164ba799e4975727af72cd0170dd4d8d02ec67c1057675639d841e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,6be126d17bb66db26d460e5430fcbc778710d87bcc945c6ee5cda4ba0636a3df,12,12,719,4,4,17413.397435887542,0.125,0,0,0,0,0,0.0,16,0.018055555555555554,0,0,0,0,0,0,5.960464477539063e-08,1.4901161193847656e-08,0.0,648e793e577590f83aa16ddd9f2223360d62e27db7c83bf22533319be30aca04,5.21540641784668e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w0500us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,628a224122164ba799e4975727af72cd0170dd4d8d02ec67c1057675639d841e,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,748937f036c143b5dbece460fe2d0611539a21f6bd7cc89e2f8779ddcecfabd5,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,5.960464477539063e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w1000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.001,20,0.005799999999999993,3f77c1bda5119cd8,116,4abb18f05bdd02d69fe44ef21599d0e711ae680385791a23071e88d50e764d0c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,3b97171690b77a915a81e7effbd4b2d6b6fa0a627ecb41310f2862ff7b6c6a38,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.9802322387695312e-08,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w1000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,4abb18f05bdd02d69fe44ef21599d0e711ae680385791a23071e88d50e764d0c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,b3452daf21d20f64733f3adc509f4610cd77f1615330e752eb495d7f787712fb,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,3.725290298461914e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w2000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,link_local_equal_share,0.002,40,0.005799999999999993,3f77c1bda5119cd8,116,2307e9c27cc593d89dab1348db009a90de2df1fa047c72c049884c28688de4fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,39f28a87fe9407949e1d4b8b75622c47cf6d34bf33ee944f2df3244ea5a41082,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-08,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s044__w2000us,a072_proportional_3tier_os4_p64_k16__s044,proportional_3tier_os4_p64_k16,44,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,2307e9c27cc593d89dab1348db009a90de2df1fa047c72c049884c28688de4fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,581c6276c39a2c86e524e4278b493f8fc81c7bac082363ae36ff07a6ebcf87be,26197361f7464738c7ca065efa1db3c61bec18ecfc498e7bf12e9140b9749a72,b362c7066e169babedc7f3d0f6ba973a7e150c732d6c7fb126d11d6135ebe73b,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w0500us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.0005,10,0.005749999999999993,3f778d4fdf3b6452,115,34d59f0bace8cd4e273af3d7c5c00be2e70647c23e92413e6d3868291e8a75af,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,e4cb146fb4a1164871d74a08fdb7f4615ceeee30fcd18da20ab8793dfba85e7c,12,12,715,16,16,69653.58974355017,0.125,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4.470348358154297e-08,7.450580596923828e-09,0.0,a0710943095e2e5229014552f0bdead36808a77bdfc844ba30affe3cd99d5f92,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w0500us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,34d59f0bace8cd4e273af3d7c5c00be2e70647c23e92413e6d3868291e8a75af,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,947604abd8fe204971c3c95f0aacc2b6f1742ed189c29dd5f06aca88707fd575,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.564621925354004e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w1000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.001,20,0.005749999999999993,3f778d4fdf3b6452,115,c0a972ade1d2881f96d51a787d15c3a8fe99c5cff7fb3b59da7812afb74223f2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,a508f93b8923093ba9f613100f283be98f0e5d79ebcf4ca58cdaca37e07306c7,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.2351741790771484e-08,7.450580596923828e-09,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w1000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,c0a972ade1d2881f96d51a787d15c3a8fe99c5cff7fb3b59da7812afb74223f2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,7d74d86eabe835e4c5c83d2e01df9a31eaec4b9913f26db92b01d1a627a75a69,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w2000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,link_local_equal_share,0.002,40,0.005749999999999993,3f778d4fdf3b6452,115,069d5d2aac36031dcec3097e0b2a7fdf7bb89ef30b7b81f97a59a7bc6fc81ced,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,457d24d0c91fd8cda5a58f8c737c1904f267228edf8ad50eae1a400c08cfeb6d,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-08,7.450580596923828e-09,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s055__w2000us,a072_proportional_3tier_os4_p64_k16__s055,proportional_3tier_os4_p64_k16,55,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,069d5d2aac36031dcec3097e0b2a7fdf7bb89ef30b7b81f97a59a7bc6fc81ced,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44998b2c27ff78c426c9e4bd37f97fab44430d369356ed162bf06fd55a3caf5d,cbe82ddddf85e10c74dfb14480fe920ab96e552e00e4240623be6ee600a18493,1b01de30520f97310e7ab38525e5a09863b5722275bdfd39736e3e8a8e479168,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w0500us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,link_local_equal_share,0.0005,10,0.005849999999999992,3f77f62b6ae7d55e,117,ff7640b5c8bc99f795d7d50bec1b8df1eadc4d7efdffc6c1a80b4cbf60b7a758,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,70fe1b7f73cc47749f1320c253f98abc2ec06c801efb6364ae22d64fffea578d,12,12,716,0,0,0.0,0.0,0,0,0,0,0,0.0,96,0.02043444183182174,0,0,0,0,0,0,4.470348358154297e-08,7.450580596923828e-09,0.0,fd3acfad40d5d4940ad86ffef8654b517f9677d31cd175cf23dba10ddc50a7e2,5.21540641784668e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w0500us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,ff7640b5c8bc99f795d7d50bec1b8df1eadc4d7efdffc6c1a80b4cbf60b7a758,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,03c01b4688cacf44c17a2b363859adfcab64e3c1894129c88f0bf44144a0cdc6,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,5.960464477539063e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w1000us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,link_local_equal_share,0.001,20,0.005849999999999992,3f77f62b6ae7d55e,117,db74d62d6cffd209fb7c0b1505c8d8574a4ffd861e929ce7fad85c74f3cc4d12,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,55d47839a8a9f5904424af6cd8db089ce39e689499dc4d06752ed80fae9bc986,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.2351741790771484e-08,7.450580596923828e-09,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w1000us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,db74d62d6cffd209fb7c0b1505c8d8574a4ffd861e929ce7fad85c74f3cc4d12,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,b634a1753095bb577b85872ad0e26be85904e83f08375401716857607bc1498f,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w2000us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,link_local_equal_share,0.002,40,0.005849999999999992,3f77f62b6ae7d55e,117,527496f9a52ebef46329238bc532e945dbd0b4b630431df225e8d9aa6dd8e51c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,22730ac899820e316a8fe28e6bb8ae908183044fcbd367a33219b35a22fee4e8,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-08,7.450580596923828e-09,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s066__w2000us,a072_proportional_3tier_os4_p64_k16__s066,proportional_3tier_os4_p64_k16,66,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,527496f9a52ebef46329238bc532e945dbd0b4b630431df225e8d9aa6dd8e51c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,85a17129a15a0147383af484805923e703b5b8c93868593a7581d85302c4bc3e,a09319a83abb4477609837178451e148615a987ade2d94e24ca34b180b6b2873,935b3a3b5809bbac666497dde4e2bafb126940fccc559b41de5ed73d2b59ef3f,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s077__w0500us,a072_proportional_3tier_os4_p64_k16__s077,proportional_3tier_os4_p64_k16,77,link_local_equal_share,0.0005,10,0.005899999999999992,3f782a9930be0de4,118,ff33e3b6e4501ec60f0746afb95814108020ab5ace74cd602a53ccf250d931d5,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6464260de08f51c1381ba97a68e3855cad4e6d5a20cf15ac75832b77eb0907ca,7a8c74cd571871fb3cbc53b5ddfe69f3f1ef45819b642ad1b4ecaa3619f7f2ee,48e793429270d29b6f4524c5fdd1478b0e03a3f7fb0221c12fbf55093f753156,12,12,715,4,4,17413.397435887542,0.125,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4.470348358154297e-08,7.450580596923828e-09,0.0,04cc2b7aa9efadcd4910501a6e43119d716080c4057417b6ac913859f001ef95,5.21540641784668e-08,0.0,1
