pair_id,arm_id,sample_id,family,runner,policy,placement_policy,fabric,ring_size,k,affected_fraction,congestion_model,arrival_rate_fps,frozen_method,legacy_time_s,maxmin_time_s,maxmin_over_legacy,maxmin_delta_pct,campaign_use
a062_proportional_3tier_os2_p64_k4__s057,proportional_3tier_os2_p64_k4,57,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.00619999999999999,0.9687500000000001,-3.124999999999989,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s058,proportional_3tier_os2_p64_k4,58,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s059,proportional_3tier_os2_p64_k4,59,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.007349999999999983,0.007199999999999984,0.979591836734694,-2.0408163265306034,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s060,proportional_3tier_os2_p64_k4,60,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006949999999999986,0.005399999999999995,0.776978417266188,-22.302158273381202,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s061,proportional_3tier_os2_p64_k4,61,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005849999999999992,0.9140625000000003,-8.593749999999966,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s062,proportional_3tier_os2_p64_k4,62,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006849999999999986,0.006749999999999987,0.9854014598540146,-1.4598540145985384,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s063,proportional_3tier_os2_p64_k4,63,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006549999999999988,0.006399999999999989,0.9770992366412214,-2.2900763358778553,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s064,proportional_3tier_os2_p64_k4,64,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006949999999999986,0.005849999999999992,0.8417266187050366,-15.827338129496338,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s065,proportional_3tier_os2_p64_k4,65,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s066,proportional_3tier_os2_p64_k4,66,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s067,proportional_3tier_os2_p64_k4,67,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005849999999999992,0.9140625000000003,-8.593749999999966,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s068,proportional_3tier_os2_p64_k4,68,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006849999999999986,0.005399999999999995,0.7883211678832125,-21.16788321167875,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s069,proportional_3tier_os2_p64_k4,69,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005849999999999992,0.9140625000000003,-8.593749999999966,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s070,proportional_3tier_os2_p64_k4,70,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006849999999999986,0.006749999999999987,0.9854014598540146,-1.4598540145985384,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s071,proportional_3tier_os2_p64_k4,71,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006999999999999985,0.006749999999999987,0.9642857142857144,-3.5714285714285587,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s072,proportional_3tier_os2_p64_k4,72,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006449999999999989,0.005399999999999995,0.8372093023255821,-16.27906976744179,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s073,proportional_3tier_os2_p64_k4,73,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s074,proportional_3tier_os2_p64_k4,74,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s075,proportional_3tier_os2_p64_k4,75,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s076,proportional_3tier_os2_p64_k4,76,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s077,proportional_3tier_os2_p64_k4,77,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s078,proportional_3tier_os2_p64_k4,78,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.005899999999999992,0.005399999999999995,0.915254237288136,-8.474576271186397,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s079,proportional_3tier_os2_p64_k4,79,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s080,proportional_3tier_os2_p64_k4,80,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.005899999999999992,0.005849999999999992,0.9915254237288136,-0.8474576271186418,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s081,proportional_3tier_os2_p64_k4,81,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006449999999999989,0.005399999999999995,0.8372093023255821,-16.27906976744179,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s082,proportional_3tier_os2_p64_k4,82,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s083,proportional_3tier_os2_p64_k4,83,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s084,proportional_3tier_os2_p64_k4,84,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006949999999999986,0.006099999999999991,0.8776978417266192,-12.230215827338075,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s085,proportional_3tier_os2_p64_k4,85,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006949999999999986,0.005849999999999992,0.8417266187050366,-15.827338129496338,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s086,proportional_3tier_os2_p64_k4,86,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.0066499999999999875,0.006599999999999988,0.9924812030075189,-0.7518796992481147,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s087,proportional_3tier_os2_p64_k4,87,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006549999999999988,0.006449999999999989,0.984732824427481,-1.5267175572518998,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s088,proportional_3tier_os2_p64_k4,88,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.00619999999999999,0.9687500000000001,-3.124999999999989,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s089,proportional_3tier_os2_p64_k4,89,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005899999999999992,0.9218750000000003,-7.812499999999966,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s090,proportional_3tier_os2_p64_k4,90,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.008899999999999974,0.00784999999999998,0.8820224719101127,-11.797752808988726,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s091,proportional_3tier_os2_p64_k4,91,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.00629999999999999,0.9843750000000001,-1.562499999999989,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s092,proportional_3tier_os2_p64_k4,92,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s093,proportional_3tier_os2_p64_k4,93,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.007199999999999984,0.005399999999999995,0.750000000000001,-24.9999999999999,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s094,proportional_3tier_os2_p64_k4,94,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006399999999999989,0.005399999999999995,0.8437500000000007,-15.624999999999932,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s095,proportional_3tier_os2_p64_k4,95,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.007199999999999984,0.00629999999999999,0.8750000000000004,-12.499999999999956,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s096,proportional_3tier_os2_p64_k4,96,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006449999999999989,0.005399999999999995,0.8372093023255821,-16.27906976744179,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s097,proportional_3tier_os2_p64_k4,97,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.008199999999999978,0.00629999999999999,0.7682926829268301,-23.170731707316992,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s098,proportional_3tier_os2_p64_k4,98,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006849999999999986,0.006749999999999987,0.9854014598540146,-1.4598540145985384,paired_n100_revalidation
a062_proportional_3tier_os2_p64_k4__s099,proportional_3tier_os2_p64_k4,99,static_split,proportional,proportional,,3tier_os2,64,4,,,,,0.006949999999999986,0.00629999999999999,0.9064748201438853,-9.352517985611474,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s000,proportional_3tier_os2_p64_k8,0,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s001,proportional_3tier_os2_p64_k8,1,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s002,proportional_3tier_os2_p64_k8,2,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005849999999999992,0.005399999999999995,0.9230769230769235,-7.692307692307654,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s003,proportional_3tier_os2_p64_k8,3,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005849999999999992,0.005399999999999995,0.9230769230769235,-7.692307692307654,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s004,proportional_3tier_os2_p64_k8,4,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s005,proportional_3tier_os2_p64_k8,5,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s006,proportional_3tier_os2_p64_k8,6,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s007,proportional_3tier_os2_p64_k8,7,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s008,proportional_3tier_os2_p64_k8,8,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s009,proportional_3tier_os2_p64_k8,9,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s010,proportional_3tier_os2_p64_k8,10,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s011,proportional_3tier_os2_p64_k8,11,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s012,proportional_3tier_os2_p64_k8,12,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s013,proportional_3tier_os2_p64_k8,13,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s014,proportional_3tier_os2_p64_k8,14,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s015,proportional_3tier_os2_p64_k8,15,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s016,proportional_3tier_os2_p64_k8,16,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s017,proportional_3tier_os2_p64_k8,17,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s018,proportional_3tier_os2_p64_k8,18,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s019,proportional_3tier_os2_p64_k8,19,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s020,proportional_3tier_os2_p64_k8,20,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.0061499999999999905,0.005399999999999995,0.8780487804878054,-12.195121951219456,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s021,proportional_3tier_os2_p64_k8,21,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.006099999999999991,0.005399999999999995,0.8852459016393448,-11.47540983606552,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s022,proportional_3tier_os2_p64_k8,22,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s023,proportional_3tier_os2_p64_k8,23,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s024,proportional_3tier_os2_p64_k8,24,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s025,proportional_3tier_os2_p64_k8,25,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s026,proportional_3tier_os2_p64_k8,26,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s027,proportional_3tier_os2_p64_k8,27,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s028,proportional_3tier_os2_p64_k8,28,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s029,proportional_3tier_os2_p64_k8,29,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s030,proportional_3tier_os2_p64_k8,30,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s031,proportional_3tier_os2_p64_k8,31,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005549999999999994,0.005399999999999995,0.9729729729729731,-2.702702702702686,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s032,proportional_3tier_os2_p64_k8,32,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s033,proportional_3tier_os2_p64_k8,33,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s034,proportional_3tier_os2_p64_k8,34,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005549999999999994,0.005399999999999995,0.9729729729729731,-2.702702702702686,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s035,proportional_3tier_os2_p64_k8,35,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s036,proportional_3tier_os2_p64_k8,36,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005849999999999992,0.005399999999999995,0.9230769230769235,-7.692307692307654,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s037,proportional_3tier_os2_p64_k8,37,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.006099999999999991,0.005399999999999995,0.8852459016393448,-11.47540983606552,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s038,proportional_3tier_os2_p64_k8,38,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s039,proportional_3tier_os2_p64_k8,39,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s040,proportional_3tier_os2_p64_k8,40,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s041,proportional_3tier_os2_p64_k8,41,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s042,proportional_3tier_os2_p64_k8,42,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s043,proportional_3tier_os2_p64_k8,43,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s044,proportional_3tier_os2_p64_k8,44,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s045,proportional_3tier_os2_p64_k8,45,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s046,proportional_3tier_os2_p64_k8,46,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s047,proportional_3tier_os2_p64_k8,47,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s048,proportional_3tier_os2_p64_k8,48,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s049,proportional_3tier_os2_p64_k8,49,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s050,proportional_3tier_os2_p64_k8,50,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s051,proportional_3tier_os2_p64_k8,51,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005849999999999992,0.005399999999999995,0.9230769230769235,-7.692307692307654,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s052,proportional_3tier_os2_p64_k8,52,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s053,proportional_3tier_os2_p64_k8,53,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005849999999999992,0.005399999999999995,0.9230769230769235,-7.692307692307654,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s054,proportional_3tier_os2_p64_k8,54,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s055,proportional_3tier_os2_p64_k8,55,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s056,proportional_3tier_os2_p64_k8,56,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005799999999999993,0.005399999999999995,0.931034482758621,-6.8965517241379,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s057,proportional_3tier_os2_p64_k8,57,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s058,proportional_3tier_os2_p64_k8,58,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.006099999999999991,0.005399999999999995,0.8852459016393448,-11.47540983606552,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s059,proportional_3tier_os2_p64_k8,59,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s060,proportional_3tier_os2_p64_k8,60,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s061,proportional_3tier_os2_p64_k8,61,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s062,proportional_3tier_os2_p64_k8,62,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s063,proportional_3tier_os2_p64_k8,63,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s064,proportional_3tier_os2_p64_k8,64,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s065,proportional_3tier_os2_p64_k8,65,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s066,proportional_3tier_os2_p64_k8,66,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s067,proportional_3tier_os2_p64_k8,67,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005549999999999994,0.005399999999999995,0.9729729729729731,-2.702702702702686,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s068,proportional_3tier_os2_p64_k8,68,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s069,proportional_3tier_os2_p64_k8,69,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005649999999999994,0.005399999999999995,0.9557522123893808,-4.424778761061921,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s070,proportional_3tier_os2_p64_k8,70,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s071,proportional_3tier_os2_p64_k8,71,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s072,proportional_3tier_os2_p64_k8,72,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s073,proportional_3tier_os2_p64_k8,73,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s074,proportional_3tier_os2_p64_k8,74,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005699999999999993,0.005399999999999995,0.9473684210526319,-5.263157894736814,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s075,proportional_3tier_os2_p64_k8,75,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s076,proportional_3tier_os2_p64_k8,76,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s077,proportional_3tier_os2_p64_k8,77,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a063_proportional_3tier_os2_p64_k8__s078,proportional_3tier_os2_p64_k8,78,static_split,proportional,proportional,,3tier_os2,64,8,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
