policy,seed,k,t
random,429,1,0.4635999999999571
random,429,8,0.10709999999999636
random,430,1,0.33434999999997134
random,430,8,0.11304999999999571
random,431,1,0.46944999999995646
random,431,8,0.13609999999999317
random,444,1,0.3182499999999731
random,444,8,0.12304999999999461
random,445,1,0.45214999999995836
random,445,8,0.10139999999999699
random,446,1,0.43214999999996057
random,446,8,0.09914999999999724
random,447,1,0.46309999999995716
random,447,8,0.14109999999999262
random,460,1,0.40669999999996337
random,460,8,0.12139999999999479
random,461,1,0.33494999999997127
random,461,8,0.09239999999999798
random,462,1,0.3816499999999661
random,462,8,0.11329999999999568
random,463,1,0.37139999999996726
random,463,8,0.10879999999999618
random,456,1,0.3182499999999731
random,456,8,0.15504999999999108
random,457,1,0.4089499999999631
random,457,8,0.1350499999999933
random,458,1,0.3907499999999651
random,458,8,0.10029999999999711
random,459,1,0.36959999999996745
random,459,8,0.15259999999999135
random,436,1,0.4601499999999575
random,436,8,0.11359999999999565
random,437,1,0.5027999999999528
random,437,8,0.14259999999999246
random,438,1,0.4080499999999632
random,438,8,0.15904999999999064
random,439,1,0.4299499999999608
random,439,8,0.12449999999999445
random,468,1,0.4120999999999628
random,468,8,0.15009999999999163
random,469,1,0.337649999999971
random,469,8,0.10389999999999672
random,470,1,0.38604999999996564
random,470,8,0.15384999999999122
random,471,1,0.3276499999999721
random,471,8,0.101349999999997
random,448,1,0.44039999999995966
random,448,8,0.11289999999999573
random,449,1,0.48689999999995454
random,449,8,0.10559999999999653
random,450,1,0.47119999999995626
random,450,8,0.092199999999998
random,451,1,0.4547499999999581
random,451,8,0.13274999999999354
random,464,1,0.3654499999999679
random,464,8,0.11969999999999498
random,465,1,0.47049999999995634
random,465,8,0.11909999999999504
random,466,1,0.4262999999999612
random,466,8,0.1049999999999966
random,467,1,0.43734999999996
random,467,8,0.11444999999999556
random,476,1,0.4410499999999596
random,476,8,0.08579999999999871
random,477,1,0.31679999999997327
random,477,8,0.119549999999995
random,478,1,0.464399999999957
random,478,8,0.10244999999999688
random,479,1,0.6040499999999417
random,479,8,0.11349999999999566
random,472,1,0.43589999999996015
random,472,8,0.13749999999999302
random,473,1,0.5137999999999516
random,473,8,0.1276999999999941
random,474,1,0.41779999999996215
random,474,8,0.10454999999999665
random,475,1,0.31969999999997295
random,475,8,0.13914999999999283
random,488,1,0.36254999999996823
random,488,8,0.10349999999999676
random,489,1,0.328099999999972
random,489,8,0.13909999999999284
random,490,1,0.3200999999999729
random,490,8,0.10579999999999651
random,491,1,0.31164999999997384
random,491,8,0.11744999999999522
random,480,1,0.36434999999996803
random,480,8,0.10884999999999617
random,481,1,0.43504999999996025
random,481,8,0.12204999999999472
random,482,1,0.4998499999999531
random,482,8,0.1076999999999963
random,483,1,0.4474999999999589
random,483,8,0.11754999999999521
random,484,1,0.32769999999997207
random,484,8,0.10669999999999641
random,485,1,0.43704999999996
random,485,8,0.16744999999998972
random,486,1,0.4289499999999609
random,486,8,0.10809999999999625
random,487,1,0.3447999999999702
random,487,8,0.1304499999999938
random,500,1,0.4388999999999598
random,500,8,0.1340999999999934
random,501,1,0.328099999999972
random,501,8,0.10974999999999607
random,502,1,0.38979999999996523
random,502,8,0.10649999999999643
random,503,1,0.42599999999996124
random,503,8,0.10249999999999687
random,496,1,0.3800499999999663
random,496,8,0.10164999999999697
random,497,1,0.3708499999999673
random,497,8,0.13359999999999345
random,498,1,0.4344499999999603
random,498,8,0.11529999999999546
random,499,1,0.42139999999996175
random,499,8,0.10304999999999681
random,492,1,0.4308499999999607
random,492,8,0.10629999999999645
random,493,1,0.482449999999955
random,493,8,0.09074999999999817
random,494,1,0.33229999999997156
random,494,8,0.08824999999999844
random,495,1,0.5482999999999478
random,495,8,0.10479999999999662
random,512,1,0.32159999999997274
random,512,8,0.15414999999999118
random,513,1,0.3310499999999717
random,513,8,0.13429999999999337
random,514,1,0.3289999999999719
random,514,8,0.11929999999999502
random,515,1,0.4136499999999626
random,515,8,0.10379999999999673
random,516,1,0.42664999999996117
random,516,8,0.13874999999999288
random,517,1,0.33039999999997177
random,517,8,0.1267499999999942
random,518,1,0.33799999999997093
random,518,8,0.10804999999999626
random,519,1,0.33074999999997173
random,519,8,0.08194999999999913
random,508,1,0.38874999999996535
random,508,8,0.11114999999999592
random,509,1,0.33244999999997155
random,509,8,0.11474999999999552
random,510,1,0.42699999999996113
random,510,8,0.1267999999999942
random,511,1,0.3412499999999706
random,511,8,0.17894999999998845
random,524,1,0.3172999999999732
random,524,8,0.11629999999999535
random,525,1,0.4072499999999633
random,525,8,0.12704999999999417
random,526,1,0.43244999999996053
random,526,8,0.08929999999999833
random,527,1,0.3073999999999743
random,527,8,0.11354999999999565
random,520,1,0.42674999999996116
random,520,8,0.12649999999999423
random,521,1,0.3226999999999726
random,521,8,0.12029999999999491
random,522,1,0.30959999999997406
random,522,8,0.09259999999999796
random,523,1,0.45939999999995756
random,523,8,0.11984999999999496
random,504,1,0.3882999999999654
random,504,8,0.12709999999999416
random,505,1,0.44124999999995956
random,505,8,0.10509999999999659
random,506,1,0.34344999999997033
random,506,8,0.14179999999999254
random,507,1,0.4817999999999551
random,507,8,0.11754999999999521
random,536,1,0.4308499999999607
random,536,8,0.11784999999999518
random,537,1,0.4215999999999617
random,537,8,0.13259999999999356
random,538,1,0.31169999999997383
random,538,8,0.1022999999999969
random,539,1,0.3210999999999728
random,539,8,0.1022999999999969
random,528,1,0.3412499999999706
random,528,8,0.1176499999999952
random,529,1,0.4292499999999609
random,529,8,0.10154999999999698
random,530,1,0.3983499999999643
random,530,8,0.09959999999999719
random,531,1,0.47134999999995625
random,531,8,0.11554999999999543
random,532,1,0.3219999999999727
random,532,8,0.09424999999999778
random,533,1,0.40959999999996305
random,533,8,0.10819999999999624
random,534,1,0.41974999999996193
random,534,8,0.1477499999999919
random,535,1,0.4317499999999606
random,535,8,0.13159999999999367
random,540,1,0.4126999999999627
random,540,8,0.11304999999999571
random,541,1,0.3564999999999689
random,541,8,0.10334999999999678
random,542,1,0.3419999999999705
random,542,8,0.12269999999999465
random,543,1,0.4853999999999547
random,543,8,0.13554999999999323
random,544,1,0.4292999999999609
random,544,8,0.10164999999999697
random,545,1,0.34344999999997033
random,545,8,0.1222499999999947
random,546,1,0.33439999999997133
random,546,8,0.10444999999999666
random,547,1,0.4924999999999539
random,547,8,0.13539999999999325
random,548,1,0.355399999999969
random,548,8,0.14474999999999222
random,549,1,0.41769999999996216
random,549,8,0.09439999999999776
random,550,1,0.43729999999996
random,550,8,0.13814999999999295
random,551,1,0.4127999999999627
random,551,8,0.1421999999999925
random,556,1,0.5123999999999518
random,556,8,0.1720999999999892
random,557,1,0.44329999999995934
random,557,8,0.11439999999999556
random,558,1,0.4216999999999617
random,558,8,0.10924999999999613
random,559,1,0.31244999999997375
random,559,8,0.09899999999999726
random,552,1,0.45579999999995796
random,552,8,0.10759999999999631
random,553,1,0.5209499999999508
random,553,8,0.11414999999999559
random,554,1,0.5160999999999514
random,554,8,0.13279999999999353
random,555,1,0.3938999999999648
random,555,8,0.10104999999999703
random,560,1,0.3256499999999723
random,560,8,0.13554999999999323
random,561,1,0.3789499999999664
random,561,8,0.10294999999999682
random,562,1,0.3363999999999711
random,562,8,0.10979999999999607
random,563,1,0.3963499999999645
random,563,8,0.09849999999999731
random,564,1,0.32684999999997216
random,564,8,0.11839999999999512
random,565,1,0.48304999999995496
random,565,8,0.1422499999999925
random,566,1,0.33039999999997177
random,566,8,0.10004999999999714
random,567,1,0.3394499999999708
random,567,8,0.11554999999999543
random,568,1,0.4144499999999625
random,568,8,0.1348499999999933
random,569,1,0.35619999999996893
random,569,8,0.09629999999999755
random,570,1,0.38964999999996525
random,570,8,0.12789999999999407
random,571,1,0.3756499999999668
random,571,8,0.08849999999999841
random,588,1,0.3990999999999642
random,588,8,0.10829999999999623
random,589,1,0.3345499999999713
random,589,8,0.11114999999999592
random,590,1,0.3140499999999736
random,590,8,0.15139999999999149
random,591,1,0.4109999999999629
random,591,8,0.10354999999999676
random,592,1,0.33524999999997124
random,592,8,0.10529999999999656
random,593,1,0.33794999999997094
random,593,8,0.09999999999999715
random,594,1,0.37679999999996666
random,594,8,0.11264999999999575
random,595,1,0.3727999999999671
random,595,8,0.12564999999999432
random,572,1,0.44044999999995965
random,572,8,0.11659999999999532
random,573,1,0.538149999999949
random,573,8,0.09704999999999747
random,574,1,0.39959999999996415
random,574,8,0.1167499999999953
random,575,1,0.3208499999999728
random,575,8,0.11904999999999505
random,576,1,0.40784999999996324
random,576,8,0.13619999999999316
random,577,1,0.32069999999997284
random,577,8,0.15974999999999057
random,578,1,0.4570499999999578
random,578,8,0.10649999999999643
random,579,1,0.42854999999996096
random,579,8,0.09244999999999798
random,580,1,0.400999999999964
random,580,8,0.16979999999998946
random,581,1,0.3565999999999689
random,581,8,0.10799999999999627
random,582,1,0.4537499999999582
random,582,8,0.13474999999999332
random,583,1,0.3109499999999739
random,583,8,0.12169999999999476
random,596,1,0.3391999999999708
random,596,8,0.09944999999999721
random,597,1,0.42429999999996143
random,597,8,0.1085499999999962
random,598,1,0.30414999999997466
random,598,8,0.10189999999999694
random,599,1,0.3880499999999654
random,599,8,0.12994999999999385
random,612,1,0.3874999999999655
random,612,8,0.1204499999999949
random,613,1,0.32429999999997244
random,613,8,0.1357499999999932
random,614,1,0.38779999999996545
random,614,8,0.09929999999999722
random,615,1,0.34654999999997
random,615,8,0.10354999999999676
random,604,1,0.39759999999996437
random,604,8,0.1304499999999938
random,605,1,0.4180499999999621
random,605,8,0.11909999999999504
random,606,1,0.3129999999999737
random,606,8,0.10664999999999641
random,607,1,0.5098499999999521
random,607,8,0.09984999999999716
random,584,1,0.4963499999999535
random,584,8,0.13274999999999354
random,585,1,0.5137999999999516
random,585,8,0.12139999999999479
random,586,1,0.40704999999996333
random,586,8,0.10899999999999616
random,587,1,0.4293499999999609
random,587,8,0.1058999999999965
random,600,1,0.31149999999997385
random,600,8,0.09964999999999719
random,601,1,0.4237499999999615
random,601,8,0.12899999999999395
random,602,1,0.46394999999995706
random,602,8,0.1456999999999921
random,603,1,0.4861999999999546
random,603,8,0.10999999999999605
random,608,1,0.42794999999996103
random,608,8,0.11414999999999559
random,609,1,0.48124999999995516
random,609,8,0.11984999999999496
random,610,1,0.43239999999996054
random,610,8,0.09644999999999754
random,611,1,0.4128999999999627
random,611,8,0.09369999999999784
random,616,1,0.428199999999961
random,616,8,0.10829999999999623
random,617,1,0.40589999999996346
random,617,8,0.12429999999999447
random,618,1,0.46879999999995653
random,618,8,0.12814999999999405
random,619,1,0.3155999999999734
random,619,8,0.13439999999999336
random,624,1,0.5430999999999484
random,624,8,0.09794999999999737
random,625,1,0.38044999999996626
random,625,8,0.09364999999999785
random,626,1,0.40334999999996374
random,626,8,0.11719999999999525
random,627,1,0.37329999999996705
random,627,8,0.10964999999999608
random,620,1,0.5382499999999489
random,620,8,0.1176499999999952
random,621,1,0.4065499999999634
random,621,8,0.110399999999996
random,622,1,0.36584999999996787
random,622,8,0.1131499999999957
random,623,1,0.5358499999999492
random,623,8,0.11759999999999521
random,632,1,0.3389999999999708
random,632,8,0.10934999999999612
random,633,1,0.4308999999999607
random,633,8,0.11274999999999574
random,634,1,0.5205499999999509
random,634,8,0.12379999999999453
random,635,1,0.328299999999972
random,635,8,0.11239999999999578
random,628,1,0.44594999999995905
random,628,8,0.10344999999999677
random,629,1,0.4680499999999566
random,629,8,0.12259999999999466
random,630,1,0.31144999999997386
random,630,8,0.0994999999999972
random,631,1,0.546799999999948
random,631,8,0.146849999999992
random,636,1,0.4055499999999635
random,636,8,0.09659999999999752
random,637,1,0.4380999999999599
random,637,8,0.09179999999999805
random,638,1,0.4125999999999627
random,638,8,0.11874999999999508
random,639,1,0.382799999999966
random,639,8,0.12214999999999471
random,640,1,0.29684999999997547
random,640,8,0.1386499999999929
random,641,1,0.3663999999999678
random,641,8,0.1039999999999967
random,642,1,0.32149999999997275
random,642,8,0.16834999999998962
random,643,1,0.4153499999999624
random,643,8,0.14069999999999266
random,644,1,0.3791499999999664
random,644,8,0.10519999999999657
random,645,1,0.3890999999999653
random,645,8,0.11939999999999501
random,646,1,0.3592999999999686
random,646,8,0.10324999999999679
random,647,1,0.48409999999995484
random,647,8,0.09594999999999759
random,648,1,0.4571999999999578
random,648,8,0.1003999999999971
random,649,1,0.4443999999999592
random,649,8,0.10094999999999704
random,650,1,0.3290499999999719
random,650,8,0.11109999999999592
random,651,1,0.4137999999999626
random,651,8,0.11834999999999513
random,664,1,0.37769999999996656
random,664,8,0.119449999999995
random,665,1,0.3176499999999732
random,665,8,0.11874999999999508
random,666,1,0.4044499999999636
random,666,8,0.1094499999999961
random,667,1,0.34314999999997037
random,667,8,0.0967999999999975
random,660,1,0.4226499999999616
random,660,8,0.1603499999999905
random,661,1,0.3076499999999743
random,661,8,0.09474999999999772
random,662,1,0.4293499999999609
random,662,8,0.11459999999999554
random,663,1,0.32609999999997225
random,663,8,0.11359999999999565
random,656,1,0.3874999999999655
random,656,8,0.1022499999999969
random,657,1,0.32244999999997265
random,657,8,0.10329999999999678
random,658,1,0.4317999999999606
random,658,8,0.1149499999999955
random,659,1,0.49589999999995354
random,659,8,0.10524999999999657
random,652,1,0.5520499999999474
random,652,8,0.10689999999999639
random,653,1,0.40339999999996373
random,653,8,0.10579999999999651
random,654,1,0.4135999999999626
random,654,8,0.14619999999999206
random,655,1,0.42224999999996166
random,655,8,0.08814999999999845
random,668,1,0.33139999999997166
random,668,8,0.10839999999999622
random,669,1,0.4354999999999602
random,669,8,0.13114999999999372
random,670,1,0.32404999999997247
random,670,8,0.11344999999999567
random,671,1,0.573549999999945
random,671,8,0.1385999999999929
random,680,1,0.41874999999996204
random,680,8,0.12144999999999478
random,681,1,0.30349999999997473
random,681,8,0.12369999999999454
random,682,1,0.4166499999999623
random,682,8,0.10929999999999612
random,683,1,0.3945499999999647
random,683,8,0.09974999999999717
random,676,1,0.41419999999996254
random,676,8,0.11329999999999568
random,677,1,0.5660999999999459
random,677,8,0.11069999999999597
random,678,1,0.3438499999999703
random,678,8,0.08959999999999829
random,679,1,0.28614999999997665
random,679,8,0.13284999999999353
random,692,1,0.41859999999996206
random,692,8,0.10339999999999677
random,693,1,0.37509999999996685
random,693,8,0.11969999999999498
random,694,1,0.3883999999999654
random,694,8,0.0867499999999986
random,695,1,0.3935999999999648
random,695,8,0.10344999999999677
random,672,1,0.47314999999995605
random,672,8,0.13549999999999324
random,673,1,0.3793999999999664
random,673,8,0.1783999999999885
random,674,1,0.4564999999999579
random,674,8,0.11609999999999537
random,675,1,0.4489499999999587
random,675,8,0.11374999999999563
random,696,1,0.4335999999999604
random,696,8,0.13324999999999348
random,697,1,0.3666999999999678
random,697,8,0.1149999999999955
random,698,1,0.39149999999996504
random,698,8,0.10244999999999688
random,699,1,0.3593999999999686
random,699,8,0.09694999999999748
random,684,1,0.41139999999996285
random,684,8,0.09789999999999738
random,685,1,0.43329999999996044
random,685,8,0.10254999999999687
random,686,1,0.4707499999999563
random,686,8,0.1085999999999962
random,687,1,0.47114999999995627
random,687,8,0.11604999999999538
random,688,1,0.42409999999996145
random,688,8,0.12304999999999461
random,689,1,0.4208499999999618
random,689,8,0.13534999999999325
random,690,1,0.45319999999995825
random,690,8,0.12449999999999445
random,691,1,0.4235499999999615
random,691,8,0.14069999999999266
random,704,1,0.29894999999997524
random,704,8,0.10154999999999698
random,705,1,0.41774999999996215
random,705,8,0.11609999999999537
random,706,1,0.46584999999995685
random,706,8,0.11304999999999571
random,707,1,0.4016499999999639
random,707,8,0.10749999999999632
random,700,1,0.3410999999999706
random,700,8,0.12569999999999432
random,701,1,0.44584999999995906
random,701,8,0.08999999999999825
random,702,1,0.3657999999999679
random,702,8,0.1139999999999956
random,703,1,0.45139999999995845
random,703,8,0.13474999999999332
random,708,1,0.3366499999999711
random,708,8,0.09519999999999768
random,709,1,0.3246499999999724
random,709,8,0.1167499999999953
random,710,1,0.33424999999997135
random,710,8,0.10974999999999607
random,711,1,0.3983999999999643
random,711,8,0.11649999999999533
random,712,1,0.3455999999999701
random,712,8,0.14174999999999255
random,713,1,0.43334999999996043
random,713,8,0.09194999999999803
random,714,1,0.5211499999999508
random,714,8,0.12719999999999415
random,715,1,0.32329999999997255
random,715,8,0.1266499999999942
random,716,1,0.4483499999999588
random,716,8,0.10334999999999678
random,717,1,0.3971999999999644
random,717,8,0.1685999999999896
random,718,1,0.47029999999995636
random,718,8,0.0949999999999977
random,719,1,0.47579999999995576
random,719,8,0.09374999999999784
random,720,1,0.4307999999999607
random,720,8,0.13094999999999374
random,721,1,0.3401499999999707
random,721,8,0.1158999999999954
random,722,1,0.42859999999996096
random,722,8,0.10684999999999639
random,723,1,0.3336499999999714
random,723,8,0.10324999999999679
random,724,1,0.4497999999999586
random,724,8,0.11174999999999585
random,725,1,0.40059999999996404
random,725,8,0.12194999999999473
random,726,1,0.39514999999996464
random,726,8,0.1594499999999906
random,727,1,0.31424999999997355
random,727,8,0.10544999999999655
random,728,1,0.44844999999995877
random,728,8,0.1212499999999948
random,729,1,0.41939999999996197
random,729,8,0.09824999999999734
random,730,1,0.418949999999962
random,730,8,0.13564999999999322
random,731,1,0.41969999999996194
random,731,8,0.10149999999999698
random,736,1,0.37404999999996696
random,736,8,0.092299999999998
random,737,1,0.2967499999999755
random,737,8,0.0940499999999978
random,738,1,0.40524999999996353
random,738,8,0.09654999999999753
random,739,1,0.39304999999996487
random,739,8,0.1249499999999944
random,748,1,0.3163999999999733
random,748,8,0.10049999999999709
random,749,1,0.4163499999999623
random,749,8,0.09644999999999754
random,750,1,0.36889999999996753
random,750,8,0.11024999999999602
random,751,1,0.3201999999999729
random,751,8,0.10699999999999638
random,732,1,0.43064999999996073
random,732,8,0.10004999999999714
random,733,1,0.6220499999999397
random,733,8,0.14749999999999192
random,734,1,0.3990999999999642
random,734,8,0.15709999999999086
random,735,1,0.4582499999999577
random,735,8,0.10344999999999677
random,752,1,0.310299999999974
random,752,8,0.09799999999999737
random,753,1,0.4226499999999616
random,753,8,0.12339999999999457
random,754,1,0.3027499999999748
random,754,8,0.0967499999999975
random,755,1,0.43969999999995973
random,755,8,0.12214999999999471
random,756,1,0.37854999999996647
random,756,8,0.12154999999999477
random,757,1,0.319349999999973
random,757,8,0.16484999999999
random,758,1,0.4128999999999627
random,758,8,0.11099999999999594
random,759,1,0.41154999999996283
random,759,8,0.10444999999999666
random,740,1,0.4238999999999615
random,740,8,0.14459999999999223
random,741,1,0.510699999999952
random,741,8,0.1266999999999942
random,742,1,0.4271499999999611
random,742,8,0.09959999999999719
random,743,1,0.48239999999995503
random,743,8,0.10254999999999687
random,744,1,0.3775999999999666
random,744,8,0.13114999999999372
random,745,1,0.4989999999999532
random,745,8,0.119499999999995
random,746,1,0.5699999999999454
random,746,8,0.0885999999999984
random,747,1,0.44779999999995884
random,747,8,0.10734999999999634
random,764,1,0.40424999999996364
random,764,8,0.10189999999999694
random,765,1,0.32334999999997255
random,765,8,0.14819999999999184
random,766,1,0.4398499999999597
random,766,8,0.09874999999999728
random,767,1,0.3798999999999663
random,767,8,0.137599999999993
random,760,1,0.44674999999995896
random,760,8,0.09889999999999727
random,761,1,0.4091499999999631
random,761,8,0.1148999999999955
random,762,1,0.3866499999999656
random,762,8,0.11454999999999554
random,763,1,0.5083999999999522
random,763,8,0.10234999999999689
random,776,1,0.34344999999997033
random,776,8,0.09909999999999725
random,777,1,0.3182999999999731
random,777,8,0.12174999999999475
random,778,1,0.419199999999962
random,778,8,0.11664999999999531
random,779,1,0.42764999999996106
random,779,8,0.1003999999999971
random,772,1,0.43939999999995977
random,772,8,0.09749999999999742
random,773,1,0.4237999999999615
random,773,8,0.137649999999993
random,774,1,0.4724999999999561
random,774,8,0.09414999999999779
random,775,1,0.39974999999996413
random,775,8,0.10804999999999626
random,768,1,0.49499999999995364
random,768,8,0.1149499999999955
random,769,1,0.3485499999999698
random,769,8,0.101299999999997
random,770,1,0.4988499999999532
random,770,8,0.12424999999999448
random,771,1,0.45209999999995837
random,771,8,0.10474999999999662
random,780,1,0.47659999999995567
random,780,8,0.11724999999999525
random,781,1,0.4236999999999615
random,781,8,0.10099999999999704
random,782,1,0.3393999999999708
random,782,8,0.1386499999999929
random,783,1,0.328349999999972
random,783,8,0.09484999999999771
random,784,1,0.42494999999996136
random,784,8,0.1538999999999912
random,785,1,0.3472999999999699
random,785,8,0.12149999999999478
random,786,1,0.3872499999999655
random,786,8,0.11824999999999514
random,787,1,0.4471999999999589
random,787,8,0.1502499999999916
random,788,1,0.3326499999999715
random,788,8,0.11774999999999519
random,789,1,0.3257499999999723
random,789,8,0.10639999999999644
random,790,1,0.4392999999999598
random,790,8,0.09884999999999727
random,791,1,0.4879999999999544
random,791,8,0.1385499999999929
random,792,1,0.5277499999999501
random,792,8,0.13204999999999362
random,793,1,0.40149999999996394
random,793,8,0.09934999999999722
random,794,1,0.4408999999999596
random,794,8,0.119449999999995
random,795,1,0.42219999999996166
random,795,8,0.11939999999999501
random,796,1,0.44224999999995945
random,796,8,0.14974999999999167
random,797,1,0.3852999999999657
random,797,8,0.1495499999999917
random,798,1,0.36059999999996845
random,798,8,0.11459999999999554
random,799,1,0.44579999999995906
random,799,8,0.09059999999999818
random,800,1,0.4125999999999627
random,800,8,0.11229999999999579
random,801,1,0.4125499999999627
random,801,8,0.12059999999999488
random,802,1,0.4292999999999609
random,802,8,0.14354999999999235
random,803,1,0.47659999999995567
random,803,8,0.11074999999999596
random,804,1,0.4171999999999622
random,804,8,0.1266999999999942
random,805,1,0.32624999999997223
random,805,8,0.09739999999999743
random,806,1,0.29239999999997596
random,806,8,0.11484999999999551
random,807,1,0.4080999999999632
random,807,8,0.11234999999999579
random,812,1,0.31959999999997296
random,812,8,0.09799999999999737
random,813,1,0.3336999999999714
random,813,8,0.09754999999999742
random,814,1,0.3094999999999741
random,814,8,0.10324999999999679
random,815,1,0.48484999999995476
random,815,8,0.09469999999999773
random,808,1,0.40514999999996354
random,808,8,0.10784999999999628
random,809,1,0.34249999999997044
random,809,8,0.13644999999999313
random,810,1,0.4165999999999623
random,810,8,0.12089999999999484
random,811,1,0.43124999999996066
random,811,8,0.10534999999999656
random,816,1,0.47579999999995576
random,816,8,0.11904999999999505
random,817,1,0.42574999999996127
random,817,8,0.10234999999999689
random,818,1,0.41314999999996266
random,818,8,0.09664999999999752
random,819,1,0.3118999999999738
random,819,8,0.16494999999999
random,820,1,0.40334999999996374
random,820,8,0.13744999999999302
random,821,1,0.3991499999999642
random,821,8,0.1258999999999943
random,822,1,0.4355999999999602
random,822,8,0.11929999999999502
random,823,1,0.34424999999997025
random,823,8,0.09214999999999801
random,832,1,0.3180999999999731
random,832,8,0.11559999999999543
random,833,1,0.39684999999996445
random,833,8,0.08959999999999829
random,834,1,0.4408499999999596
random,834,8,0.1148999999999955
random,835,1,0.3108999999999739
random,835,8,0.1004499999999971
random,828,1,0.337549999999971
random,828,8,0.0858499999999987
random,829,1,0.41509999999996244
random,829,8,0.10544999999999655
random,830,1,0.48859999999995435
random,830,8,0.12699999999999417
random,831,1,0.4048499999999636
random,831,8,0.08834999999999843
random,824,1,0.5357999999999492
random,824,8,0.12059999999999488
random,825,1,0.44214999999995946
random,825,8,0.12474999999999442
random,826,1,0.34949999999996967
random,826,8,0.09189999999999804
random,827,1,0.3882499999999654
random,827,8,0.10569999999999652
random,836,1,0.45039999999995856
random,836,8,0.12459999999999444
random,837,1,0.4364499999999601
random,837,8,0.11614999999999537
random,838,1,0.43879999999995983
random,838,8,0.10579999999999651
random,839,1,0.4001499999999641
random,839,8,0.1259499999999943
random,844,1,0.30874999999997416
random,844,8,0.14424999999999227
random,845,1,0.41964999999996194
random,845,8,0.12484999999999441
random,846,1,0.6118499999999408
random,846,8,0.1140999999999956
random,847,1,0.30064999999997505
random,847,8,0.11149999999999588
random,840,1,0.4338999999999604
random,840,8,0.11419999999999558
random,841,1,0.32239999999997265
random,841,8,0.10214999999999691
random,842,1,0.6036499999999417
random,842,8,0.12409999999999449
random,843,1,0.36709999999996773
random,843,8,0.11814999999999515
random,852,1,0.4107499999999629
random,852,8,0.12979999999999386
random,853,1,0.4089499999999631
random,853,8,0.14654999999999202
random,854,1,0.32499999999997237
random,854,8,0.12359999999999455
random,855,1,0.3436999999999703
random,855,8,0.10074999999999706
random,848,1,0.4389499999999598
random,848,8,0.09934999999999722
random,849,1,0.4271499999999611
random,849,8,0.08109999999999923
random,850,1,0.4261999999999612
random,850,8,0.10784999999999628
random,851,1,0.34799999999996983
random,851,8,0.11109999999999592
random,860,1,0.4272499999999611
random,860,8,0.08289999999999903
random,861,1,0.42689999999996114
random,861,8,0.13079999999999375
random,862,1,0.4336499999999604
random,862,8,0.09724999999999745
random,863,1,0.3274999999999721
random,863,8,0.11559999999999543
random,864,1,0.33049999999997176
random,864,8,0.12009999999999493
random,865,1,0.38249999999996603
random,865,8,0.10639999999999644
random,866,1,0.3258499999999723
random,866,8,0.10049999999999709
random,867,1,0.3291999999999719
random,867,8,0.11089999999999595
random,856,1,0.41044999999996296
random,856,8,0.137649999999993
random,857,1,0.4136999999999626
random,857,8,0.10689999999999639
random,858,1,0.3873499999999655
random,858,8,0.10734999999999634
random,859,1,0.37579999999996677
random,859,8,0.1248999999999944
random,868,1,0.4029499999999638
random,868,8,0.10614999999999647
random,869,1,0.47599999999995574
random,869,8,0.1250499999999944
random,870,1,0.31789999999997315
random,870,8,0.10269999999999685
random,871,1,0.419049999999962
random,871,8,0.10069999999999707
random,872,1,0.4261999999999612
random,872,8,0.14514999999999217
random,873,1,0.4579499999999577
random,873,8,0.11394999999999561
random,874,1,0.36854999999996757
random,874,8,0.09979999999999717
random,875,1,0.382849999999966
random,875,8,0.10754999999999632
random,876,1,0.3289999999999719
random,876,8,0.1067999999999964
random,877,1,0.3665999999999678
random,877,8,0.12964999999999388
random,878,1,0.42059999999996184
random,878,8,0.10349999999999676
random,879,1,0.40589999999996346
random,879,8,0.11719999999999525
random,884,1,0.38069999999996623
random,884,8,0.1131499999999957
random,885,1,0.3536999999999692
random,885,8,0.09364999999999785
random,886,1,0.4682999999999566
random,886,8,0.10739999999999633
random,887,1,0.3412499999999706
random,887,8,0.09929999999999722
random,880,1,0.337499999999971
random,880,8,0.10444999999999666
random,881,1,0.37684999999996666
random,881,8,0.12109999999999482
random,882,1,0.48569999999995467
random,882,8,0.12149999999999478
random,883,1,0.3055499999999745
random,883,8,0.1158999999999954
random,892,1,0.4452999999999591
random,892,8,0.0876999999999985
random,893,1,0.41229999999996275
random,893,8,0.08934999999999832
random,894,1,0.3265999999999722
random,894,8,0.12279999999999464
random,895,1,0.4489499999999587
random,895,8,0.15559999999999102
random,888,1,0.4066499999999634
random,888,8,0.1667999999999898
random,889,1,0.44694999999995894
random,889,8,0.1239999999999945
random,890,1,0.5819999999999441
random,890,8,0.0858999999999987
random,891,1,0.33049999999997176
random,891,8,0.0995499999999972
random,904,1,0.3200999999999729
random,904,8,0.09934999999999722
random,905,1,0.4311499999999607
random,905,8,0.13244999999999357
random,906,1,0.30324999999997476
random,906,8,0.11199999999999583
random,907,1,0.3565999999999689
random,907,8,0.09149999999999808
random,912,1,0.34594999999997006
random,912,8,0.11209999999999581
random,913,1,0.33244999999997155
random,913,8,0.12984999999999386
random,914,1,0.4362999999999601
random,914,8,0.11324999999999569
random,915,1,0.3955999999999646
random,915,8,0.10629999999999645
random,900,1,0.4026999999999638
random,900,8,0.119499999999995
random,901,1,0.4597999999999575
random,901,8,0.10389999999999672
random,902,1,0.32244999999997265
random,902,8,0.13069999999999377
random,903,1,0.5362999999999492
random,903,8,0.09529999999999766
random,896,1,0.319399999999973
