seed,k,t_equal,t_prop
198,16,0.009399999999999971,0.005899999999999992
198,32,0.005399999999999995,0.005399999999999995
199,1,0.04295000000000072,0.04295000000000072
199,2,0.021500000000000102,0.021500000000000102
199,4,0.021500000000000102,0.013049999999999949
199,8,0.013449999999999946,0.007599999999999982
199,16,0.006749999999999987,0.005799999999999993
199,32,0.006749999999999987,0.005549999999999994
202,1,0.04295000000000072,0.04295000000000072
202,2,0.03225000000000041,0.026900000000000257
202,4,0.021500000000000102,0.008849999999999974
202,8,0.013449999999999946,0.006749999999999987
202,16,0.008099999999999979,0.005749999999999993
202,32,0.006049999999999991,0.005449999999999995
200,1,0.04295000000000072,0.04295000000000072
200,2,0.03225000000000041,0.026900000000000257
200,4,0.021500000000000102,0.009149999999999972
200,8,0.013449999999999946,0.007099999999999985
200,16,0.009399999999999971,0.006049999999999991
200,32,0.008099999999999979,0.005699999999999993
203,1,0.04295000000000072,0.04295000000000072
203,2,0.021500000000000102,0.014349999999999941
203,4,0.01614999999999995,0.009699999999999969
203,8,0.010749999999999963,0.006949999999999986
203,16,0.008099999999999979,0.005749999999999993
203,32,0.006049999999999991,0.005449999999999995
201,1,0.04295000000000072,0.04295000000000072
201,2,0.03225000000000041,0.019750000000000052
201,4,0.01614999999999995,0.010249999999999966
201,8,0.01614999999999995,0.008199999999999978
201,16,0.009399999999999971,0.00619999999999999
201,32,0.007399999999999983,0.005549999999999994
204,1,0.04295000000000072,0.04295000000000072
204,2,0.03225000000000041,0.028650000000000307
204,4,0.01614999999999995,0.010599999999999964
204,8,0.01614999999999995,0.00799999999999998
204,16,0.010749999999999963,0.0059999999999999915
204,32,0.007399999999999983,0.005599999999999994
206,1,0.04295000000000072,0.04295000000000072
206,2,0.021500000000000102,0.021500000000000102
206,4,0.01614999999999995,0.010649999999999963
206,8,0.010749999999999963,0.007199999999999984
206,16,0.008099999999999979,0.006049999999999991
206,32,0.006049999999999991,0.005449999999999995
205,1,0.04295000000000072,0.04295000000000072
205,2,0.021500000000000102,0.021500000000000102
205,4,0.01614999999999995,0.009749999999999969
205,8,0.013449999999999946,0.006799999999999987
205,16,0.009399999999999971,0.005849999999999992
205,32,0.006049999999999991,0.005449999999999995
207,1,0.04295000000000072,0.04295000000000072
207,2,0.021500000000000102,0.021500000000000102
207,4,0.01614999999999995,0.010149999999999966
207,8,0.013449999999999946,0.007249999999999984
207,16,0.008099999999999979,0.005699999999999993
207,32,0.005399999999999995,0.005399999999999995
208,1,0.04295000000000072,0.04295000000000072
208,2,0.03225000000000041,0.021500000000000102
208,4,0.01614999999999995,0.009949999999999968
208,8,0.010749999999999963,0.0071499999999999845
208,16,0.009399999999999971,0.005949999999999992
208,32,0.006749999999999987,0.0054999999999999945
209,1,0.04295000000000072,0.04295000000000072
209,2,0.03225000000000041,0.019750000000000052
209,4,0.01614999999999995,0.009099999999999973
209,8,0.010749999999999963,0.006899999999999986
209,16,0.008099999999999979,0.005899999999999992
209,32,0.007399999999999983,0.005599999999999994
210,1,0.06445000000000106,0.06445000000000106
210,2,0.03225000000000041,0.020900000000000085
210,4,0.01614999999999995,0.010149999999999966
210,8,0.013449999999999946,0.006899999999999986
210,16,0.008099999999999979,0.005849999999999992
210,32,0.007399999999999983,0.005599999999999994
214,1,0.04295000000000072,0.04295000000000072
214,2,0.021500000000000102,0.01795
214,4,0.010749999999999963,0.008399999999999977
214,8,0.008099999999999979,0.006349999999999989
214,16,0.006749999999999987,0.005699999999999993
214,32,0.006049999999999991,0.005449999999999995
211,1,0.04295000000000072,0.04295000000000072
211,2,0.03225000000000041,0.021500000000000102
211,4,0.021500000000000102,0.011949999999999955
211,8,0.01614999999999995,0.007399999999999983
211,16,0.010749999999999963,0.00624999999999999
211,32,0.006749999999999987,0.005549999999999994
212,1,0.04295000000000072,0.04295000000000072
212,2,0.03225000000000041,0.01795
212,4,0.021500000000000102,0.00944999999999997
212,8,0.010749999999999963,0.006899999999999986
212,16,0.008099999999999979,0.005849999999999992
212,32,0.006749999999999987,0.005549999999999994
213,1,0.04295000000000072,0.04295000000000072
213,2,0.021500000000000102,0.01795
213,4,0.01614999999999995,0.010349999999999965
213,8,0.010749999999999963,0.007049999999999985
213,16,0.008099999999999979,0.005899999999999992
213,32,0.006049999999999991,0.005449999999999995
215,1,0.06445000000000106,0.06445000000000106
215,2,0.03225000000000041,0.020200000000000065
215,4,0.01614999999999995,0.010499999999999964
215,8,0.01614999999999995,0.007349999999999983
215,16,0.012099999999999955,0.00619999999999999
215,32,0.007399999999999983,0.005599999999999994
216,1,0.04295000000000072,0.04295000000000072
216,2,0.03225000000000041,0.021500000000000102
216,4,0.021500000000000102,0.011449999999999958
216,8,0.013449999999999946,0.006899999999999986
216,16,0.008099999999999979,0.005799999999999993
216,32,0.006749999999999987,0.0054999999999999945
217,1,0.04295000000000072,0.04295000000000072
217,2,0.021500000000000102,0.01795
217,4,0.01614999999999995,0.008799999999999975
217,8,0.013449999999999946,0.006699999999999987
217,16,0.008099999999999979,0.005749999999999993
217,32,0.006049999999999991,0.005449999999999995
218,1,0.04295000000000072,0.04295000000000072
218,2,0.021500000000000102,0.021500000000000102
218,4,0.01614999999999995,0.010449999999999965
218,8,0.010749999999999963,0.006949999999999986
218,16,0.006749999999999987,0.005599999999999994
218,32,0.007399999999999983,0.005599999999999994
219,1,0.04295000000000072,0.04295000000000072
219,2,0.021500000000000102,0.021500000000000102
219,4,0.01614999999999995,0.00964999999999997
219,8,0.010749999999999963,0.0066499999999999875
219,16,0.008099999999999979,0.005699999999999993
219,32,0.006049999999999991,0.005449999999999995
220,1,0.04295000000000072,0.04295000000000072
220,2,0.03225000000000041,0.026900000000000257
220,4,0.021500000000000102,0.011949999999999955
220,8,0.010749999999999963,0.007499999999999982
220,16,0.008099999999999979,0.005799999999999993
220,32,0.007399999999999983,0.005599999999999994
221,1,0.04295000000000072,0.04295000000000072
221,2,0.03225000000000041,0.021500000000000102
221,4,0.01614999999999995,0.010349999999999965
221,8,0.010749999999999963,0.006849999999999986
221,16,0.009399999999999971,0.0059999999999999915
221,32,0.006049999999999991,0.005449999999999995
224,1,0.04295000000000072,0.04295000000000072
224,2,0.03225000000000041,0.021500000000000102
224,4,0.021500000000000102,0.008949999999999974
224,8,0.013449999999999946,0.007549999999999982
224,16,0.009399999999999971,0.00629999999999999
224,32,0.008099999999999979,0.005699999999999993
222,1,0.04295000000000072,0.04295000000000072
222,2,0.021500000000000102,0.021500000000000102
222,4,0.021500000000000102,0.01109999999999996
222,8,0.013449999999999946,0.007399999999999983
222,16,0.009399999999999971,0.006099999999999991
222,32,0.006749999999999987,0.005549999999999994
225,1,0.021500000000000102,0.021500000000000102
225,2,0.03225000000000041,0.019750000000000052
225,4,0.01614999999999995,0.010749999999999963
225,8,0.013449999999999946,0.007199999999999984
225,16,0.009399999999999971,0.006099999999999991
225,32,0.006049999999999991,0.005449999999999995
223,1,0.04295000000000072,0.04295000000000072
223,2,0.021500000000000102,0.021500000000000102
223,4,0.01614999999999995,0.010699999999999963
223,8,0.010749999999999963,0.007199999999999984
223,16,0.010749999999999963,0.0061499999999999905
223,32,0.007399999999999983,0.005699999999999993
226,1,0.04295000000000072,0.04295000000000072
226,2,0.021500000000000102,0.019100000000000034
226,4,0.021500000000000102,0.00944999999999997
226,8,0.013449999999999946,0.007099999999999985
226,16,0.009399999999999971,0.005699999999999993
226,32,0.006749999999999987,0.005449999999999995
227,1,0.04295000000000072,0.04295000000000072
227,2,0.021500000000000102,0.014349999999999941
227,4,0.021500000000000102,0.009699999999999969
227,8,0.01614999999999995,0.00784999999999998
227,16,0.008099999999999979,0.005849999999999992
227,32,0.005399999999999995,0.005399999999999995
228,1,0.0858999999999987,0.0858999999999987
228,2,0.04295000000000072,0.029250000000000324
228,4,0.021500000000000102,0.009399999999999971
228,8,0.010749999999999963,0.007199999999999984
228,16,0.008099999999999979,0.005899999999999992
228,32,0.005399999999999995,0.005399999999999995
229,1,0.04295000000000072,0.04295000000000072
229,2,0.021500000000000102,0.021500000000000102
229,4,0.01614999999999995,0.00944999999999997
229,8,0.013449999999999946,0.006949999999999986
229,16,0.008099999999999979,0.005799999999999993
229,32,0.007399999999999983,0.0054999999999999945
230,1,0.04295000000000072,0.04295000000000072
230,2,0.021500000000000102,0.021500000000000102
230,4,0.01614999999999995,0.009049999999999973
230,8,0.013449999999999946,0.007349999999999983
230,16,0.008099999999999979,0.005749999999999993
230,32,0.006749999999999987,0.005449999999999995
231,1,0.04295000000000072,0.04295000000000072
231,2,0.021500000000000102,0.01795
231,4,0.01614999999999995,0.012049999999999955
231,8,0.010749999999999963,0.006749999999999987
231,16,0.009399999999999971,0.006099999999999991
231,32,0.006749999999999987,0.005549999999999994
232,1,0.04295000000000072,0.04295000000000072
232,2,0.021500000000000102,0.021500000000000102
232,4,0.01614999999999995,0.010549999999999964
232,8,0.010749999999999963,0.007249999999999984
232,16,0.008099999999999979,0.005849999999999992
232,32,0.006749999999999987,0.0054999999999999945
233,1,0.04295000000000072,0.04295000000000072
233,2,0.03225000000000041,0.021500000000000102
233,4,0.021500000000000102,0.01114999999999996
233,8,0.01614999999999995,0.007699999999999981
233,16,0.010749999999999963,0.0061499999999999905
233,32,0.008099999999999979,0.005699999999999993
234,1,0.04295000000000072,0.04295000000000072
234,2,0.021500000000000102,0.021500000000000102
234,4,0.01614999999999995,0.010399999999999965
234,8,0.010749999999999963,0.006949999999999986
234,16,0.010749999999999963,0.005949999999999992
234,32,0.008099999999999979,0.005549999999999994
235,1,0.04295000000000072,0.04295000000000072
235,2,0.03225000000000041,0.029250000000000324
235,4,0.01614999999999995,0.012249999999999954
235,8,0.010749999999999963,0.006499999999999988
235,16,0.008099999999999979,0.005749999999999993
235,32,0.006049999999999991,0.005449999999999995
236,1,0.04295000000000072,0.04295000000000072
236,2,0.021500000000000102,0.021500000000000102
236,4,0.01614999999999995,0.010499999999999964
236,8,0.010749999999999963,0.007449999999999983
236,16,0.008099999999999979,0.005799999999999993
236,32,0.006049999999999991,0.005449999999999995
237,1,0.04295000000000072,0.04295000000000072
237,2,0.021500000000000102,0.021500000000000102
237,4,0.021500000000000102,0.010249999999999966
237,8,0.013449999999999946,0.007099999999999985
237,16,0.009399999999999971,0.005849999999999992
237,32,0.006749999999999987,0.0054999999999999945
238,1,0.04295000000000072,0.04295000000000072
238,2,0.03225000000000041,0.026900000000000257
238,4,0.01614999999999995,0.010649999999999963
238,8,0.013449999999999946,0.006899999999999986
238,16,0.008099999999999979,0.005799999999999993
238,32,0.006749999999999987,0.005549999999999994
239,1,0.04295000000000072,0.04295000000000072
239,2,0.03225000000000041,0.026900000000000257
239,4,0.01614999999999995,0.010849999999999962
239,8,0.010749999999999963,0.006499999999999988
239,16,0.006749999999999987,0.005699999999999993
239,32,0.006049999999999991,0.0054999999999999945
240,1,0.04295000000000072,0.04295000000000072
240,2,0.021500000000000102,0.021500000000000102
240,4,0.021500000000000102,0.013399999999999947
240,8,0.013449999999999946,0.0071499999999999845
240,16,0.009399999999999971,0.005849999999999992
240,32,0.006049999999999991,0.005449999999999995
241,1,0.04295000000000072,0.04295000000000072
241,2,0.021500000000000102,0.021500000000000102
241,4,0.021500000000000102,0.01114999999999996
241,8,0.010749999999999963,0.006599999999999988
241,16,0.009399999999999971,0.00624999999999999
241,32,0.005399999999999995,0.005399999999999995
242,1,0.021500000000000102,0.021500000000000102
242,2,0.03225000000000041,0.021500000000000102
242,4,0.01614999999999995,0.008949999999999974
242,8,0.010749999999999963,0.006449999999999989
242,16,0.009399999999999971,0.005849999999999992
242,32,0.006049999999999991,0.005449999999999995
244,1,0.04295000000000072,0.04295000000000072
244,2,0.03225000000000041,0.021500000000000102
244,4,0.01614999999999995,0.010849999999999962
244,8,0.010749999999999963,0.0066499999999999875
244,16,0.008099999999999979,0.005799999999999993
244,32,0.006749999999999987,0.005549999999999994
245,1,0.04295000000000072,0.04295000000000072
245,2,0.03225000000000041,0.021500000000000102
245,4,0.021500000000000102,0.00944999999999997
245,8,0.010749999999999963,0.0066499999999999875
245,16,0.009399999999999971,0.005749999999999993
245,32,0.007399999999999983,0.0054999999999999945
246,1,0.04295000000000072,0.04295000000000072
246,2,0.03225000000000041,0.026900000000000257
246,4,0.01614999999999995,0.010399999999999965
246,8,0.010749999999999963,0.006449999999999989
246,16,0.008099999999999979,0.006049999999999991
246,32,0.006049999999999991,0.005449999999999995
243,1,0.04295000000000072,0.04295000000000072
243,2,0.03225000000000041,0.019750000000000052
243,4,0.021500000000000102,0.010049999999999967
243,8,0.010749999999999963,0.007099999999999985
243,16,0.009399999999999971,0.005949999999999992
243,32,0.006049999999999991,0.005449999999999995
247,1,0.04295000000000072,0.04295000000000072
247,2,0.03225000000000041,0.021500000000000102
247,4,0.021500000000000102,0.011499999999999958
247,8,0.010749999999999963,0.007599999999999982
247,16,0.008099999999999979,0.005799999999999993
247,32,0.007399999999999983,0.005599999999999994
248,1,0.04295000000000072,0.04295000000000072
248,2,0.021500000000000102,0.021500000000000102
248,4,0.01614999999999995,0.008449999999999977
248,8,0.013449999999999946,0.006549999999999988
248,16,0.009399999999999971,0.0059999999999999915
248,32,0.006049999999999991,0.0054999999999999945
249,1,0.04295000000000072,0.04295000000000072
249,2,0.021500000000000102,0.021500000000000102
249,4,0.01614999999999995,0.009799999999999968
249,8,0.010749999999999963,0.006599999999999988
249,16,0.008099999999999979,0.005749999999999993
249,32,0.006049999999999991,0.005449999999999995
251,1,0.04295000000000072,0.04295000000000072
251,2,0.03225000000000041,0.01795
251,4,0.01614999999999995,0.010199999999999966
251,8,0.010749999999999963,0.007049999999999985
251,16,0.010749999999999963,0.006099999999999991
251,32,0.006049999999999991,0.0054999999999999945
250,1,0.04295000000000072,0.04295000000000072
250,2,0.021500000000000102,0.021500000000000102
250,4,0.01614999999999995,0.009299999999999971
250,8,0.010749999999999963,0.006699999999999987
250,16,0.009399999999999971,0.005749999999999993
250,32,0.005399999999999995,0.005399999999999995
252,1,0.04295000000000072,0.04295000000000072
252,2,0.021500000000000102,0.021500000000000102
252,4,0.021500000000000102,0.009799999999999968
252,8,0.010749999999999963,0.0071499999999999845
252,16,0.009399999999999971,0.006499999999999988
252,32,0.008099999999999979,0.005649999999999994
255,1,0.04295000000000072,0.04295000000000072
255,2,0.03225000000000041,0.026900000000000257
255,4,0.021500000000000102,0.012399999999999953
255,8,0.013449999999999946,0.007049999999999985
255,16,0.009399999999999971,0.00624999999999999
255,32,0.007399999999999983,0.005649999999999994
253,1,0.04295000000000072,0.04295000000000072
253,2,0.03225000000000041,0.021500000000000102
253,4,0.01614999999999995,0.010299999999999965
253,8,0.013449999999999946,0.007699999999999981
253,16,0.012099999999999955,0.00619999999999999
253,32,0.010099999999999967,0.006049999999999991
254,1,0.04295000000000072,0.04295000000000072
254,2,0.021500000000000102,0.021500000000000102
254,4,0.01614999999999995,0.00964999999999997
254,8,0.010749999999999963,0.006699999999999987
254,16,0.009399999999999971,0.005849999999999992
254,32,0.006749999999999987,0.005599999999999994
257,1,0.04295000000000072,0.04295000000000072
257,2,0.021500000000000102,0.021500000000000102
257,4,0.01614999999999995,0.009399999999999971
257,8,0.010749999999999963,0.007499999999999982
257,16,0.009399999999999971,0.0061499999999999905
257,32,0.006049999999999991,0.005449999999999995
256,1,0.04295000000000072,0.04295000000000072
256,2,0.021500000000000102,0.021500000000000102
256,4,0.01614999999999995,0.011849999999999956
256,8,0.01614999999999995,0.006699999999999987
256,16,0.009399999999999971,0.005849999999999992
256,32,0.006049999999999991,0.005449999999999995
258,1,0.04295000000000072,0.04295000000000072
258,2,0.03225000000000041,0.029250000000000324
258,4,0.01614999999999995,0.010349999999999965
258,8,0.010749999999999963,0.006749999999999987
258,16,0.009399999999999971,0.005949999999999992
258,32,0.006749999999999987,0.005549999999999994
259,1,0.04295000000000072,0.04295000000000072
259,2,0.03225000000000041,0.028650000000000307
259,4,0.01614999999999995,0.00959999999999997
259,8,0.013449999999999946,0.007199999999999984
259,16,0.008099999999999979,0.0061499999999999905
259,32,0.007399999999999983,0.005649999999999994
260,1,0.04295000000000072,0.04295000000000072
260,2,0.03225000000000041,0.019750000000000052
260,4,0.021500000000000102,0.010149999999999966
260,8,0.013449999999999946,0.007049999999999985
260,16,0.009399999999999971,0.0059999999999999915
260,32,0.006749999999999987,0.005549999999999994
262,1,0.04295000000000072,0.04295000000000072
262,2,0.021500000000000102,0.019100000000000034
262,4,0.01614999999999995,0.010449999999999965
262,8,0.010749999999999963,0.007699999999999981
262,16,0.008099999999999979,0.005799999999999993
262,32,0.006049999999999991,0.005449999999999995
261,1,0.04295000000000072,0.04295000000000072
261,2,0.021500000000000102,0.021500000000000102
261,4,0.01614999999999995,0.009399999999999971
261,8,0.013449999999999946,0.006849999999999986
261,16,0.009399999999999971,0.006049999999999991
261,32,0.008099999999999979,0.005699999999999993
263,1,0.04295000000000072,0.04295000000000072
263,2,0.03225000000000041,0.021500000000000102
263,4,0.01614999999999995,0.009999999999999967
263,8,0.013449999999999946,0.006699999999999987
263,16,0.006749999999999987,0.005749999999999993
263,32,0.007399999999999983,0.005549999999999994
264,1,0.06445000000000106,0.06445000000000106
264,2,0.03225000000000041,0.02420000000000018
264,4,0.01614999999999995,0.012349999999999953
264,8,0.010749999999999963,0.0066499999999999875
264,16,0.008099999999999979,0.005899999999999992
264,32,0.006049999999999991,0.005449999999999995
267,1,0.04295000000000072,0.04295000000000072
267,2,0.03225000000000041,0.026900000000000257
267,4,0.01614999999999995,0.011749999999999957
267,8,0.013449999999999946,0.007099999999999985
267,16,0.008099999999999979,0.005749999999999993
267,32,0.006049999999999991,0.005449999999999995
266,1,0.04295000000000072,0.04295000000000072
266,2,0.021500000000000102,0.021500000000000102
266,4,0.01614999999999995,0.00949999999999997
266,8,0.010749999999999963,0.006749999999999987
266,16,0.006749999999999987,0.005599999999999994
266,32,0.005399999999999995,0.005399999999999995
265,1,0.04295000000000072,0.04295000000000072
265,2,0.03225000000000041,0.019750000000000052
265,4,0.01614999999999995,0.010699999999999963
265,8,0.013449999999999946,0.006949999999999986
265,16,0.012099999999999955,0.006049999999999991
265,32,0.009399999999999971,0.005699999999999993
268,1,0.04295000000000072,0.04295000000000072
268,2,0.03225000000000041,0.026900000000000257
268,4,0.01614999999999995,0.009999999999999967
268,8,0.013449999999999946,0.007199999999999984
268,16,0.012099999999999955,0.006399999999999989
268,32,0.007399999999999983,0.005649999999999994
269,1,0.021500000000000102,0.021500000000000102
269,2,0.021500000000000102,0.021500000000000102
269,4,0.01614999999999995,0.010449999999999965
269,8,0.010749999999999963,0.007199999999999984
269,16,0.009399999999999971,0.005949999999999992
269,32,0.006049999999999991,0.0054999999999999945
270,1,0.04295000000000072,0.04295000000000072
270,2,0.021500000000000102,0.021500000000000102
270,4,0.01614999999999995,0.010749999999999963
270,8,0.010749999999999963,0.006699999999999987
270,16,0.008099999999999979,0.005899999999999992
270,32,0.006749999999999987,0.005449999999999995
271,1,0.04295000000000072,0.04295000000000072
271,2,0.03225000000000041,0.021500000000000102
271,4,0.021500000000000102,0.011849999999999956
271,8,0.013449999999999946,0.007699999999999981
271,16,0.012099999999999955,0.005799999999999993
271,32,0.007399999999999983,0.005649999999999994
272,1,0.04295000000000072,0.04295000000000072
272,2,0.021500000000000102,0.021500000000000102
272,4,0.01614999999999995,0.010449999999999965
272,8,0.010749999999999963,0.006899999999999986
272,16,0.009399999999999971,0.006049999999999991
272,32,0.007399999999999983,0.005549999999999994
274,1,0.04295000000000072,0.04295000000000072
274,2,0.03225000000000041,0.01795
274,4,0.021500000000000102,0.010399999999999965
274,8,0.013449999999999946,0.006899999999999986
274,16,0.008099999999999979,0.0059999999999999915
274,32,0.006049999999999991,0.0054999999999999945
273,1,0.04295000000000072,0.04295000000000072
273,2,0.021500000000000102,0.021500000000000102
273,4,0.01614999999999995,0.009399999999999971
273,8,0.010749999999999963,0.006549999999999988
273,16,0.008099999999999979,0.005699999999999993
273,32,0.005399999999999995,0.005399999999999995
275,1,0.04295000000000072,0.04295000000000072
275,2,0.021500000000000102,0.01795
275,4,0.01614999999999995,0.010249999999999966
275,8,0.010749999999999963,0.007199999999999984
275,16,0.009399999999999971,0.006049999999999991
275,32,0.006049999999999991,0.005449999999999995
277,1,0.04295000000000072,0.04295000000000072
277,2,0.021500000000000102,0.021500000000000102
277,4,0.01614999999999995,0.010349999999999965
277,8,0.013449999999999946,0.007499999999999982
277,16,0.006749999999999987,0.005749999999999993
277,32,0.006049999999999991,0.005449999999999995
276,1,0.04295000000000072,0.04295000000000072
276,2,0.021500000000000102,0.021500000000000102
276,4,0.021500000000000102,0.008449999999999977
276,8,0.013449999999999946,0.006599999999999988
276,16,0.009399999999999971,0.005849999999999992
276,32,0.006049999999999991,0.0054999999999999945
278,1,0.021500000000000102,0.021500000000000102
278,2,0.021500000000000102,0.021500000000000102
278,4,0.01614999999999995,0.009399999999999971
278,8,0.010749999999999963,0.006549999999999988
278,16,0.008099999999999979,0.005699999999999993
278,32,0.006749999999999987,0.0054999999999999945
280,1,0.021500000000000102,0.021500000000000102
280,2,0.03225000000000041,0.021500000000000102
280,4,0.021500000000000102,0.009399999999999971
280,8,0.013449999999999946,0.007349999999999983
280,16,0.009399999999999971,0.006349999999999989
280,32,0.006049999999999991,0.005449999999999995
279,1,0.04295000000000072,0.04295000000000072
279,2,0.021500000000000102,0.021500000000000102
279,4,0.01614999999999995,0.010099999999999967
279,8,0.013449999999999946,0.006999999999999985
279,16,0.008099999999999979,0.005949999999999992
279,32,0.006749999999999987,0.005549999999999994
281,1,0.04295000000000072,0.04295000000000072
281,2,0.021500000000000102,0.021500000000000102
281,4,0.021500000000000102,0.009999999999999967
281,8,0.013449999999999946,0.007099999999999985
281,16,0.008099999999999979,0.005699999999999993
281,32,0.005399999999999995,0.005399999999999995
282,1,0.06445000000000106,0.06445000000000106
282,2,0.03225000000000041,0.026900000000000257
282,4,0.021500000000000102,0.010449999999999965
282,8,0.010749999999999963,0.007049999999999985
282,16,0.010749999999999963,0.006049999999999991
282,32,0.007399999999999983,0.005549999999999994
284,1,0.04295000000000072,0.04295000000000072
284,2,0.03225000000000041,0.021500000000000102
284,4,0.01614999999999995,0.00964999999999997
284,8,0.010749999999999963,0.006949999999999986
284,16,0.008099999999999979,0.005749999999999993
284,32,0.006049999999999991,0.005449999999999995
283,1,0.04295000000000072,0.04295000000000072
283,2,0.021500000000000102,0.021500000000000102
283,4,0.01614999999999995,0.010299999999999965
283,8,0.010749999999999963,0.006399999999999989
283,16,0.008099999999999979,0.005749999999999993
283,32,0.006749999999999987,0.005449999999999995
287,1,0.04295000000000072,0.04295000000000072
287,2,0.021500000000000102,0.014349999999999941
287,4,0.021500000000000102,0.010549999999999964
287,8,0.010749999999999963,0.006999999999999985
287,16,0.008099999999999979,0.005899999999999992
287,32,0.006749999999999987,0.005549999999999994
286,1,0.04295000000000072,0.04295000000000072
286,2,0.03225000000000041,0.01795
286,4,0.01614999999999995,0.00949999999999997
286,8,0.010749999999999963,0.006899999999999986
286,16,0.006749999999999987,0.005749999999999993
286,32,0.006049999999999991,0.0054999999999999945
285,1,0.04295000000000072,0.04295000000000072
285,2,0.021500000000000102,0.01795
285,4,0.01614999999999995,0.010249999999999966
285,8,0.010749999999999963,0.0071499999999999845
285,16,0.008099999999999979,0.005749999999999993
285,32,0.005399999999999995,0.005399999999999995
288,1,0.04295000000000072,0.04295000000000072
288,2,0.021500000000000102,0.019100000000000034
288,4,0.01614999999999995,0.009949999999999968
288,8,0.01614999999999995,0.007299999999999984
288,16,0.008099999999999979,0.005799999999999993
288,32,0.006749999999999987,0.0054999999999999945
289,1,0.04295000000000072,0.04295000000000072
289,2,0.03225000000000041,0.021500000000000102
289,4,0.021500000000000102,0.01109999999999996
289,8,0.013449999999999946,0.006849999999999986
289,16,0.010749999999999963,0.005949999999999992
289,32,0.006749999999999987,0.005549999999999994
290,1,0.04295000000000072,0.04295000000000072
290,2,0.021500000000000102,0.021500000000000102
290,4,0.01614999999999995,0.009249999999999972
290,8,0.010749999999999963,0.007199999999999984
290,16,0.008099999999999979,0.005849999999999992
290,32,0.006749999999999987,0.0054999999999999945
292,1,0.04295000000000072,0.04295000000000072
292,2,0.03225000000000041,0.01795
292,4,0.021500000000000102,0.009749999999999969
292,8,0.013449999999999946,0.007349999999999983
292,16,0.009399999999999971,0.005799999999999993
292,32,0.007399999999999983,0.005599999999999994
293,1,0.04295000000000072,0.04295000000000072
293,2,0.021500000000000102,0.021500000000000102
293,4,0.010749999999999963,0.009849999999999968
293,8,0.008099999999999979,0.006699999999999987
293,16,0.008099999999999979,0.005699999999999993
293,32,0.007399999999999983,0.005549999999999994
291,1,0.04295000000000072,0.04295000000000072
291,2,0.03225000000000041,0.019750000000000052
291,4,0.021500000000000102,0.012199999999999954
291,8,0.013449999999999946,0.007499999999999982
291,16,0.010749999999999963,0.0061499999999999905
291,32,0.007399999999999983,0.005599999999999994
296,1,0.04295000000000072,0.04295000000000072
296,2,0.03225000000000041,0.029250000000000324
296,4,0.01614999999999995,0.010249999999999966
296,8,0.01614999999999995,0.006799999999999987
296,16,0.008099999999999979,0.005749999999999993
296,32,0.006049999999999991,0.005449999999999995
294,1,0.04295000000000072,0.04295000000000072
294,2,0.03225000000000041,0.020900000000000085
294,4,0.01614999999999995,0.009849999999999968
294,8,0.013449999999999946,0.007049999999999985
294,16,0.008099999999999979,0.005949999999999992
294,32,0.007399999999999983,0.005599999999999994
295,1,0.04295000000000072,0.04295000000000072
295,2,0.021500000000000102,0.021500000000000102
295,4,0.01614999999999995,0.009149999999999972
295,8,0.013449999999999946,0.006849999999999986
295,16,0.008099999999999979,0.005649999999999994
295,32,0.006049999999999991,0.005449999999999995
297,1,0.021500000000000102,0.021500000000000102
297,2,0.03225000000000041,0.026900000000000257
297,4,0.01614999999999995,0.010999999999999961
297,8,0.013449999999999946,0.006799999999999987
297,16,0.008099999999999979,0.005949999999999992
297,32,0.006749999999999987,0.005549999999999994
298,1,0.04295000000000072,0.04295000000000072
298,2,0.03225000000000041,0.026900000000000257
298,4,0.021500000000000102,0.01284999999999995
298,8,0.010749999999999963,0.007199999999999984
298,16,0.012099999999999955,0.006549999999999988
298,32,0.008099999999999979,0.005699999999999993
299,1,0.04295000000000072,0.04295000000000072
299,2,0.03225000000000041,0.026900000000000257
299,4,0.021500000000000102,0.010599999999999964
299,8,0.013449999999999946,0.007249999999999984
299,16,0.008099999999999979,0.005849999999999992
299,32,0.006749999999999987,0.005599999999999994
301,1,0.04295000000000072,0.04295000000000072
301,2,0.021500000000000102,0.01795
301,4,0.01614999999999995,0.009399999999999971
301,8,0.010749999999999963,0.006699999999999987
301,16,0.008099999999999979,0.005749999999999993
301,32,0.006749999999999987,0.005549999999999994
302,1,0.04295000000000072,0.04295000000000072
302,2,0.021500000000000102,0.014349999999999941
302,4,0.01614999999999995,0.009349999999999971
302,8,0.013449999999999946,0.007399999999999983
302,16,0.008099999999999979,0.005749999999999993
302,32,0.006049999999999991,0.005449999999999995
300,1,0.04295000000000072,0.04295000000000072
300,2,0.021500000000000102,0.021500000000000102
300,4,0.021500000000000102,0.009399999999999971
300,8,0.010749999999999963,0.006799999999999987
300,16,0.008099999999999979,0.005849999999999992
300,32,0.006749999999999987,0.0054999999999999945
303,1,0.04295000000000072,0.04295000000000072
303,2,0.03225000000000041,0.026900000000000257
303,4,0.021500000000000102,0.010099999999999967
303,8,0.013449999999999946,0.007099999999999985
303,16,0.009399999999999971,0.006599999999999988
303,32,0.006749999999999987,0.005599999999999994
304,1,0.04295000000000072,0.04295000000000072
304,2,0.021500000000000102,0.021500000000000102
304,4,0.01614999999999995,0.008399999999999977
304,8,0.010749999999999963,0.0066499999999999875
