fabric,P,seed,k,t_prop
2tier,64,573,16,0.006049999999999991
2tier,64,574,2,0.010749999999999963
2tier,64,574,4,0.008399999999999977
2tier,64,574,8,0.006049999999999991
2tier,64,574,16,0.005399999999999995
2tier,64,575,2,0.009899999999999968
2tier,64,575,4,0.00794999999999998
2tier,64,575,8,0.007049999999999985
2tier,64,575,16,0.0059999999999999915
2tier,64,576,2,0.00949999999999997
2tier,64,576,4,0.008499999999999976
2tier,64,576,8,0.006399999999999989
2tier,64,576,16,0.005699999999999993
2tier,64,577,2,0.010749999999999963
2tier,64,577,4,0.007349999999999983
2tier,64,577,8,0.006499999999999988
2tier,64,577,16,0.005849999999999992
2tier,64,578,2,0.009699999999999969
2tier,64,578,4,0.006399999999999989
2tier,64,578,8,0.005849999999999992
2tier,64,578,16,0.005699999999999993
2tier,64,579,2,0.009699999999999969
2tier,64,579,4,0.007449999999999983
2tier,64,579,8,0.006399999999999989
2tier,64,579,16,0.005399999999999995
2tier,64,580,2,0.012299999999999953
2tier,64,580,4,0.008149999999999978
2tier,64,580,8,0.006849999999999986
2tier,64,580,16,0.006049999999999991
2tier,64,581,2,0.012299999999999953
2tier,64,581,4,0.007499999999999982
2tier,64,581,8,0.006349999999999989
2tier,64,581,16,0.005649999999999994
2tier,64,582,2,0.00944999999999997
2tier,64,582,4,0.007449999999999983
2tier,64,582,8,0.0066499999999999875
2tier,64,582,16,0.00629999999999999
2tier,64,583,2,0.007549999999999982
2tier,64,583,4,0.006949999999999986
2tier,64,583,8,0.0061499999999999905
2tier,64,583,16,0.005849999999999992
2tier,64,584,2,0.010749999999999963
2tier,64,584,4,0.007399999999999983
2tier,64,584,8,0.005949999999999992
2tier,64,584,16,0.005549999999999994
2tier,64,585,2,0.011549999999999958
2tier,64,585,4,0.008049999999999979
2tier,64,585,8,0.006549999999999988
2tier,64,585,16,0.005749999999999993
2tier,64,586,2,0.014849999999999938
2tier,64,586,4,0.008449999999999977
2tier,64,586,8,0.006449999999999989
2tier,64,586,16,0.0061499999999999905
2tier,64,587,2,0.008999999999999973
2tier,64,587,4,0.007449999999999983
2tier,64,587,8,0.006349999999999989
2tier,64,587,16,0.006099999999999991
2tier,64,588,2,0.009849999999999968
2tier,64,588,4,0.007099999999999985
2tier,64,588,8,0.0061499999999999905
2tier,64,588,16,0.005799999999999993
2tier,64,589,2,0.009949999999999968
2tier,64,589,4,0.007749999999999981
2tier,64,589,8,0.006599999999999988
2tier,64,589,16,0.005899999999999992
2tier,64,590,2,0.00944999999999997
2tier,64,590,4,0.007099999999999985
2tier,64,590,8,0.007199999999999984
2tier,64,590,16,0.006049999999999991
2tier,64,591,2,0.010449999999999965
2tier,64,591,4,0.008249999999999978
2tier,64,591,8,0.006599999999999988
2tier,64,591,16,0.005549999999999994
2tier,64,592,2,0.010449999999999965
2tier,64,592,4,0.007549999999999982
2tier,64,592,8,0.005799999999999993
2tier,64,592,16,0.005649999999999994
2tier,64,593,2,0.010749999999999963
2tier,64,593,4,0.007249999999999984
2tier,64,593,8,0.005849999999999992
2tier,64,593,16,0.005899999999999992
2tier,64,594,2,0.010799999999999962
2tier,64,594,4,0.007549999999999982
2tier,64,594,8,0.00619999999999999
2tier,64,594,16,0.005899999999999992
2tier,64,595,2,0.010749999999999963
2tier,64,595,4,0.007549999999999982
2tier,64,595,8,0.006399999999999989
2tier,64,595,16,0.005649999999999994
2tier,64,596,2,0.00959999999999997
2tier,64,596,4,0.007499999999999982
2tier,64,596,8,0.006499999999999988
2tier,64,596,16,0.005749999999999993
2tier,64,597,2,0.00959999999999997
2tier,64,597,4,0.007499999999999982
2tier,64,597,8,0.0059999999999999915
2tier,64,597,16,0.005799999999999993
2tier,64,598,2,0.00959999999999997
2tier,64,598,4,0.008749999999999975
2tier,64,598,8,0.006399999999999989
2tier,64,598,16,0.0054999999999999945
2tier,64,599,2,0.009699999999999969
2tier,64,599,4,0.006999999999999985
2tier,64,599,8,0.005699999999999993
2tier,64,599,16,0.005549999999999994
2tier,64,600,2,0.00944999999999997
2tier,64,600,4,0.008349999999999977
2tier,64,600,8,0.006349999999999989
2tier,64,600,16,0.005649999999999994
2tier,64,601,2,0.008999999999999973
2tier,64,601,4,0.007099999999999985
2tier,64,601,8,0.006499999999999988
2tier,64,601,16,0.005949999999999992
2tier,64,602,2,0.013449999999999946
2tier,64,602,4,0.007599999999999982
2tier,64,602,8,0.00619999999999999
2tier,64,602,16,0.005399999999999995
2tier,64,603,2,0.010749999999999963
2tier,64,603,4,0.006949999999999986
2tier,64,603,8,0.005849999999999992
2tier,64,603,16,0.005399999999999995
2tier,64,604,2,0.00944999999999997
2tier,64,604,4,0.0071499999999999845
2tier,64,604,8,0.006599999999999988
2tier,64,604,16,0.005649999999999994
2tier,64,605,2,0.010749999999999963
2tier,64,605,4,0.0077999999999999806
2tier,64,605,8,0.0061499999999999905
2tier,64,605,16,0.005399999999999995
2tier,64,606,2,0.008299999999999978
2tier,64,606,4,0.00794999999999998
2tier,64,606,8,0.006099999999999991
2tier,64,606,16,0.005799999999999993
2tier,64,607,2,0.012299999999999953
2tier,64,607,4,0.007199999999999984
2tier,64,607,8,0.006399999999999989
2tier,64,607,16,0.005599999999999994
2tier,64,608,2,0.008999999999999973
2tier,64,608,4,0.007049999999999985
2tier,64,608,8,0.006349999999999989
2tier,64,608,16,0.006049999999999991
2tier,64,609,2,0.012299999999999953
2tier,64,609,4,0.006799999999999987
2tier,64,609,8,0.006099999999999991
2tier,64,609,16,0.005799999999999993
2tier,64,610,2,0.011549999999999958
2tier,64,610,4,0.0077999999999999806
2tier,64,610,8,0.006849999999999986
2tier,64,610,16,0.005899999999999992
2tier,64,611,2,0.008999999999999973
2tier,64,611,4,0.007399999999999983
2tier,64,611,8,0.006349999999999989
2tier,64,611,16,0.005849999999999992
2tier,64,612,2,0.00959999999999997
2tier,64,612,4,0.007399999999999983
2tier,64,612,8,0.00619999999999999
2tier,64,612,16,0.005399999999999995
2tier,64,613,2,0.010749999999999963
2tier,64,613,4,0.007499999999999982
2tier,64,613,8,0.006049999999999991
2tier,64,613,16,0.006049999999999991
2tier,64,614,2,0.012299999999999953
2tier,64,614,4,0.007449999999999983
2tier,64,614,8,0.006599999999999988
2tier,64,614,16,0.005799999999999993
2tier,64,615,2,0.013849999999999944
2tier,64,615,4,0.008199999999999978
2tier,64,615,8,0.00624999999999999
2tier,64,615,16,0.006099999999999991
2tier,64,616,2,0.011449999999999958
2tier,64,616,4,0.008149999999999978
2tier,64,616,8,0.005949999999999992
2tier,64,616,16,0.005649999999999994
2tier,64,617,2,0.009999999999999967
2tier,64,617,4,0.006499999999999988
2tier,64,617,8,0.006099999999999991
2tier,64,617,16,0.005399999999999995
2tier,64,618,2,0.009249999999999972
2tier,64,618,4,0.006999999999999985
2tier,64,618,8,0.006399999999999989
2tier,64,618,16,0.005899999999999992
2tier,64,619,2,0.00944999999999997
2tier,64,619,4,0.006999999999999985
2tier,64,619,8,0.005949999999999992
2tier,64,619,16,0.005899999999999992
2tier,64,620,2,0.011999999999999955
2tier,64,620,4,0.007049999999999985
2tier,64,620,8,0.0061499999999999905
2tier,64,620,16,0.005599999999999994
2tier,64,621,2,0.008999999999999973
2tier,64,621,4,0.00624999999999999
2tier,64,621,8,0.0059999999999999915
2tier,64,621,16,0.005599999999999994
2tier,64,622,2,0.008299999999999978
2tier,64,622,4,0.006849999999999986
2tier,64,622,8,0.005949999999999992
2tier,64,622,16,0.005649999999999994
2tier,64,623,2,0.009799999999999968
2tier,64,623,4,0.006749999999999987
2tier,64,623,8,0.005849999999999992
2tier,64,623,16,0.005649999999999994
2tier,64,624,2,0.00944999999999997
2tier,64,624,4,0.007549999999999982
2tier,64,624,8,0.0061499999999999905
2tier,64,624,16,0.005799999999999993
2tier,64,625,2,0.008999999999999973
2tier,64,625,4,0.007199999999999984
2tier,64,625,8,0.00624999999999999
2tier,64,625,16,0.0059999999999999915
2tier,64,626,2,0.010749999999999963
2tier,64,626,4,0.008199999999999978
2tier,64,626,8,0.0059999999999999915
2tier,64,626,16,0.005599999999999994
2tier,64,627,2,0.014649999999999939
2tier,64,627,4,0.007099999999999985
2tier,64,627,8,0.006399999999999989
2tier,64,627,16,0.005749999999999993
2tier,64,628,2,0.010899999999999962
2tier,64,628,4,0.008099999999999979
2tier,64,628,8,0.005949999999999992
2tier,64,628,16,0.005649999999999994
2tier,64,629,2,0.012299999999999953
2tier,64,629,4,0.007549999999999982
2tier,64,629,8,0.006599999999999988
2tier,64,629,16,0.005799999999999993
2tier,64,630,2,0.010749999999999963
2tier,64,630,4,0.006949999999999986
2tier,64,630,8,0.0059999999999999915
2tier,64,630,16,0.0054999999999999945
2tier,64,631,2,0.010749999999999963
2tier,64,631,4,0.007249999999999984
2tier,64,631,8,0.005849999999999992
2tier,64,631,16,0.005599999999999994
2tier,64,632,2,0.01124999999999996
2tier,64,632,4,0.007499999999999982
2tier,64,632,8,0.006549999999999988
2tier,64,632,16,0.006049999999999991
2tier,64,633,2,0.01294999999999995
2tier,64,633,4,0.008149999999999978
2tier,64,633,8,0.006599999999999988
2tier,64,633,16,0.005799999999999993
2tier,64,634,2,0.010449999999999965
2tier,64,634,4,0.007399999999999983
2tier,64,634,8,0.006449999999999989
2tier,64,634,16,0.006449999999999989
2tier,64,635,2,0.009999999999999967
2tier,64,635,4,0.006799999999999987
2tier,64,635,8,0.005899999999999992
2tier,64,635,16,0.005549999999999994
2tier,64,636,2,0.010299999999999965
2tier,64,636,4,0.007549999999999982
2tier,64,636,8,0.0061499999999999905
2tier,64,636,16,0.005949999999999992
2tier,64,637,2,0.01279999999999995
2tier,64,637,4,0.0077999999999999806
2tier,64,637,8,0.006549999999999988
2tier,64,637,16,0.005749999999999993
2tier,64,638,2,0.008999999999999973
2tier,64,638,4,0.007249999999999984
2tier,64,638,8,0.0061499999999999905
2tier,64,638,16,0.005849999999999992
2tier,64,639,2,0.008999999999999973
2tier,64,639,4,0.006899999999999986
2tier,64,639,8,0.005899999999999992
2tier,64,639,16,0.005549999999999994
2tier,64,640,2,0.009999999999999967
2tier,64,640,4,0.006549999999999988
2tier,64,640,8,0.005899999999999992
2tier,64,640,16,0.005749999999999993
2tier,64,641,2,0.010749999999999963
2tier,64,641,4,0.007299999999999984
2tier,64,641,8,0.0061499999999999905
2tier,64,641,16,0.005399999999999995
2tier,64,642,2,0.012299999999999953
2tier,64,642,4,0.0076499999999999815
2tier,64,642,8,0.0061499999999999905
2tier,64,642,16,0.005949999999999992
2tier,64,643,2,0.008099999999999979
2tier,64,643,4,0.006849999999999986
2tier,64,643,8,0.006349999999999989
2tier,64,643,16,0.005399999999999995
2tier,64,644,2,0.010749999999999963
2tier,64,644,4,0.006799999999999987
2tier,64,644,8,0.006399999999999989
2tier,64,644,16,0.0054999999999999945
2tier,64,645,2,0.009999999999999967
2tier,64,645,4,0.008099999999999979
2tier,64,645,8,0.0061499999999999905
2tier,64,645,16,0.005649999999999994
2tier,64,646,2,0.012299999999999953
2tier,64,646,4,0.007599999999999982
2tier,64,646,8,0.00624999999999999
2tier,64,646,16,0.005649999999999994
2tier,64,647,2,0.008999999999999973
2tier,64,647,4,0.006999999999999985
2tier,64,647,8,0.006049999999999991
2tier,64,647,16,0.005549999999999994
2tier,64,648,2,0.008099999999999979
2tier,64,648,4,0.00799999999999998
2tier,64,648,8,0.0059999999999999915
2tier,64,648,16,0.005399999999999995
2tier,64,649,2,0.008999999999999973
2tier,64,649,4,0.006749999999999987
2tier,64,649,8,0.00624999999999999
2tier,64,649,16,0.005749999999999993
2tier,64,650,2,0.010799999999999962
2tier,64,650,4,0.0076499999999999815
2tier,64,650,8,0.005849999999999992
2tier,64,650,16,0.005399999999999995
2tier,64,651,2,0.007549999999999982
2tier,64,651,4,0.007249999999999984
2tier,64,651,8,0.005899999999999992
2tier,64,651,16,0.005399999999999995
2tier,64,652,2,0.008099999999999979
2tier,64,652,4,0.007099999999999985
2tier,64,652,8,0.00619999999999999
2tier,64,652,16,0.005599999999999994
2tier,64,653,2,0.010749999999999963
2tier,64,653,4,0.007049999999999985
2tier,64,653,8,0.0061499999999999905
2tier,64,653,16,0.005799999999999993
2tier,64,654,2,0.010799999999999962
2tier,64,654,4,0.00794999999999998
2tier,64,654,8,0.00629999999999999
2tier,64,654,16,0.005849999999999992
2tier,64,655,2,0.01114999999999996
2tier,64,655,4,0.009349999999999971
2tier,64,655,8,0.007199999999999984
2tier,64,655,16,0.00629999999999999
2tier,64,656,2,0.009999999999999967
2tier,64,656,4,0.008099999999999979
2tier,64,656,8,0.006399999999999989
2tier,64,656,16,0.0054999999999999945
2tier,64,657,2,0.010449999999999965
2tier,64,657,4,0.007449999999999983
2tier,64,657,8,0.0066499999999999875
2tier,64,657,16,0.005649999999999994
2tier,64,658,2,0.008999999999999973
2tier,64,658,4,0.007499999999999982
2tier,64,658,8,0.00629999999999999
2tier,64,658,16,0.006049999999999991
2tier,64,659,2,0.008999999999999973
2tier,64,659,4,0.007549999999999982
2tier,64,659,8,0.006049999999999991
2tier,64,659,16,0.005649999999999994
2tier,64,660,2,0.010649999999999963
2tier,64,660,4,0.007699999999999981
2tier,64,660,8,0.006399999999999989
2tier,64,660,16,0.0061499999999999905
2tier,64,661,2,0.00944999999999997
2tier,64,661,4,0.006999999999999985
2tier,64,661,8,0.005699999999999993
2tier,64,661,16,0.005399999999999995
2tier,64,662,2,0.009699999999999969
2tier,64,662,4,0.006949999999999986
2tier,64,662,8,0.007099999999999985
2tier,64,662,16,0.005699999999999993
2tier,64,663,2,0.00944999999999997
2tier,64,663,4,0.008299999999999978
2tier,64,663,8,0.00619999999999999
2tier,64,663,16,0.005799999999999993
2tier,64,664,2,0.010749999999999963
2tier,64,664,4,0.00799999999999998
2tier,64,664,8,0.006599999999999988
2tier,64,664,16,0.006099999999999991
2tier,64,665,2,0.01294999999999995
2tier,64,665,4,0.008449999999999977
2tier,64,665,8,0.006599999999999988
2tier,64,665,16,0.0054999999999999945
2tier,64,666,2,0.011449999999999958
2tier,64,666,4,0.006999999999999985
2tier,64,666,8,0.006349999999999989
2tier,64,666,16,0.005749999999999993
2tier,64,667,2,0.00944999999999997
2tier,64,667,4,0.007099999999999985
2tier,64,667,8,0.00624999999999999
2tier,64,667,16,0.005899999999999992
2tier,64,668,2,0.009749999999999969
2tier,64,668,4,0.006599999999999988
2tier,64,668,8,0.0061499999999999905
2tier,64,668,16,0.005649999999999994
2tier,64,669,2,0.012599999999999952
2tier,64,669,4,0.00944999999999997
2tier,64,669,8,0.005949999999999992
2tier,64,669,16,0.005849999999999992
2tier,64,670,2,0.008299999999999978
2tier,64,670,4,0.006749999999999987
2tier,64,670,8,0.005899999999999992
2tier,64,670,16,0.005449999999999995
2tier,64,671,2,0.009999999999999967
2tier,64,671,4,0.009199999999999972
2tier,64,671,8,0.0061499999999999905
2tier,64,671,16,0.005799999999999993
2tier,64,672,2,0.010199999999999966
2tier,64,672,4,0.007449999999999983
2tier,64,672,8,0.006699999999999987
2tier,64,672,16,0.005899999999999992
2tier,64,673,2,0.010999999999999961
2tier,64,673,4,0.008249999999999978
2tier,64,673,8,0.006599999999999988
2tier,64,673,16,0.005899999999999992
2tier,64,674,2,0.010749999999999963
2tier,64,674,4,0.006749999999999987
2tier,64,674,8,0.0061499999999999905
2tier,64,674,16,0.005649999999999994
2tier,64,675,2,0.00964999999999997
2tier,64,675,4,0.008199999999999978
2tier,64,675,8,0.007049999999999985
2tier,64,675,16,0.00619999999999999
2tier,64,676,2,0.00944999999999997
2tier,64,676,4,0.008399999999999977
2tier,64,676,8,0.0076499999999999815
2tier,64,676,16,0.005949999999999992
2tier,64,677,2,0.009299999999999971
2tier,64,677,4,0.008249999999999978
2tier,64,677,8,0.006349999999999989
2tier,64,677,16,0.005599999999999994
2tier,64,678,2,0.009699999999999969
2tier,64,678,4,0.007199999999999984
2tier,64,678,8,0.005949999999999992
2tier,64,678,16,0.005649999999999994
2tier,64,679,2,0.010749999999999963
2tier,64,679,4,0.008199999999999978
2tier,64,679,8,0.00619999999999999
2tier,64,679,16,0.005649999999999994
2tier,64,680,2,0.013149999999999948
2tier,64,680,4,0.008049999999999979
2tier,64,680,8,0.0066499999999999875
2tier,64,680,16,0.005399999999999995
2tier,64,681,2,0.010749999999999963
2tier,64,681,4,0.007549999999999982
2tier,64,681,8,0.006599999999999988
2tier,64,681,16,0.006099999999999991
2tier,64,682,2,0.009999999999999967
2tier,64,682,4,0.006799999999999987
2tier,64,682,8,0.006549999999999988
2tier,64,682,16,0.0059999999999999915
2tier,64,683,2,0.01109999999999996
2tier,64,683,4,0.008049999999999979
2tier,64,683,8,0.006599999999999988
2tier,64,683,16,0.005649999999999994
2tier,64,684,2,0.009949999999999968
2tier,64,684,4,0.00789999999999998
2tier,64,684,8,0.006749999999999987
2tier,64,684,16,0.006949999999999986
2tier,64,685,2,0.009999999999999967
2tier,64,685,4,0.007449999999999983
2tier,64,685,8,0.006399999999999989
2tier,64,685,16,0.005599999999999994
2tier,64,686,2,0.010749999999999963
2tier,64,686,4,0.007499999999999982
2tier,64,686,8,0.0066499999999999875
2tier,64,686,16,0.005649999999999994
2tier,64,687,2,0.013449999999999946
2tier,64,687,4,0.00789999999999998
2tier,64,687,8,0.006799999999999987
2tier,64,687,16,0.005699999999999993
2tier,64,688,2,0.013449999999999946
2tier,64,688,4,0.007549999999999982
2tier,64,688,8,0.0061499999999999905
2tier,64,688,16,0.005749999999999993
2tier,64,689,2,0.012299999999999953
2tier,64,689,4,0.007699999999999981
2tier,64,689,8,0.0061499999999999905
2tier,64,689,16,0.005649999999999994
2tier,64,690,2,0.010749999999999963
2tier,64,690,4,0.006499999999999988
2tier,64,690,8,0.005699999999999993
2tier,64,690,16,0.0054999999999999945
2tier,64,691,2,0.010749999999999963
2tier,64,691,4,0.007549999999999982
2tier,64,691,8,0.006399999999999989
2tier,64,691,16,0.005699999999999993
2tier,64,692,2,0.013749999999999945
2tier,64,692,4,0.008099999999999979
2tier,64,692,8,0.006799999999999987
2tier,64,692,16,0.00629999999999999
