fabric,P,seed,k,t_prop
3tier_os2,64,30,16,0.005399999999999995
3tier_os2,64,30,32,0.005399999999999995
3tier_os4,64,30,2,0.021500000000000102
3tier_os4,64,30,4,0.010899999999999962
3tier_os4,64,30,8,0.007099999999999985
3tier_os4,64,30,16,0.0059999999999999915
3tier_os4,64,30,32,0.005449999999999995
2tier,64,30,2,0.010549999999999964
2tier,64,30,4,0.007599999999999982
2tier,64,30,8,0.00624999999999999
2tier,64,30,16,0.005849999999999992
2tier,64,30,32,0.005649999999999994
3tier_nb,16,33,2,0.005399999999999995
3tier_nb,16,33,4,0.005399999999999995
3tier_nb,16,33,8,0.005399999999999995
3tier_nb,16,33,16,0.005399999999999995
3tier_nb,16,33,32,0.005399999999999995
3tier_os2,16,33,2,0.007199999999999984
3tier_os2,16,33,4,0.005399999999999995
3tier_os2,16,33,8,0.005399999999999995
3tier_os2,16,33,16,0.005399999999999995
3tier_os2,16,33,32,0.005399999999999995
3tier_os4,16,33,2,0.014349999999999941
3tier_os4,16,33,4,0.007199999999999984
3tier_os4,16,33,8,0.005649999999999994
3tier_os4,16,33,16,0.005699999999999993
3tier_os4,16,33,32,0.005399999999999995
2tier,16,33,2,0.005399999999999995
2tier,16,33,4,0.005399999999999995
2tier,16,33,8,0.005399999999999995
2tier,16,33,16,0.005399999999999995
2tier,16,33,32,0.005399999999999995
3tier_nb,64,33,2,0.006449999999999989
3tier_nb,64,33,4,0.0059999999999999915
3tier_nb,64,33,8,0.005399999999999995
3tier_nb,64,33,16,0.005399999999999995
3tier_nb,64,33,32,0.005399999999999995
3tier_os2,64,33,2,0.008999999999999973
3tier_os2,64,33,4,0.006399999999999989
3tier_os2,64,33,8,0.005699999999999993
3tier_os2,64,33,16,0.005399999999999995
3tier_os2,64,33,32,0.005399999999999995
3tier_os4,64,33,2,0.01795
3tier_os4,64,33,4,0.00964999999999997
3tier_os4,64,33,8,0.00799999999999998
3tier_os4,64,33,16,0.00629999999999999
3tier_os4,64,33,32,0.005649999999999994
2tier,64,33,2,0.010749999999999963
2tier,64,33,4,0.008599999999999976
2tier,64,33,8,0.006849999999999986
2tier,64,33,16,0.005749999999999993
2tier,64,33,32,0.005649999999999994
3tier_nb,16,32,2,0.005399999999999995
3tier_nb,16,32,4,0.005399999999999995
3tier_nb,16,32,8,0.005399999999999995
3tier_nb,16,32,16,0.005399999999999995
3tier_nb,16,32,32,0.005399999999999995
3tier_os2,16,32,2,0.005399999999999995
3tier_os2,16,32,4,0.005399999999999995
3tier_os2,16,32,8,0.005399999999999995
3tier_os2,16,32,16,0.005399999999999995
3tier_os2,16,32,32,0.005399999999999995
3tier_os4,16,32,2,0.010749999999999963
3tier_os4,16,32,4,0.007199999999999984
3tier_os4,16,32,8,0.005399999999999995
3tier_os4,16,32,16,0.005399999999999995
3tier_os4,16,32,32,0.005399999999999995
2tier,16,32,2,0.005399999999999995
2tier,16,32,4,0.005399999999999995
2tier,16,32,8,0.005399999999999995
2tier,16,32,16,0.005399999999999995
2tier,16,32,32,0.005399999999999995
3tier_nb,64,32,2,0.007549999999999982
3tier_nb,64,32,4,0.005399999999999995
3tier_nb,64,32,8,0.005399999999999995
3tier_nb,64,32,16,0.005399999999999995
3tier_nb,64,32,32,0.005399999999999995
3tier_os2,64,32,2,0.011999999999999955
3tier_os2,64,32,4,0.005899999999999992
3tier_os2,64,32,8,0.005399999999999995
3tier_os2,64,32,16,0.005399999999999995
3tier_os2,64,32,32,0.005399999999999995
3tier_os4,64,32,2,0.02390000000000017
3tier_os4,64,32,4,0.010749999999999963
3tier_os4,64,32,8,0.007249999999999984
3tier_os4,64,32,16,0.005749999999999993
3tier_os4,64,32,32,0.005449999999999995
2tier,64,32,2,0.008799999999999975
2tier,64,32,4,0.007399999999999983
2tier,64,32,8,0.006549999999999988
2tier,64,32,16,0.005749999999999993
2tier,64,32,32,0.0054999999999999945
3tier_nb,16,35,2,0.005399999999999995
3tier_nb,16,35,4,0.005399999999999995
3tier_nb,16,35,8,0.005399999999999995
3tier_nb,16,35,16,0.005399999999999995
3tier_nb,16,35,32,0.005399999999999995
3tier_os2,16,35,2,0.010749999999999963
3tier_os2,16,35,4,0.005399999999999995
3tier_os2,16,35,8,0.005399999999999995
3tier_os2,16,35,16,0.005399999999999995
3tier_os2,16,35,32,0.005399999999999995
3tier_os4,16,35,2,0.021500000000000102
3tier_os4,16,35,4,0.010749999999999963
3tier_os4,16,35,8,0.005849999999999992
3tier_os4,16,35,16,0.005399999999999995
3tier_os4,16,35,32,0.005399999999999995
2tier,16,35,2,0.007549999999999982
2tier,16,35,4,0.005399999999999995
2tier,16,35,8,0.005399999999999995
2tier,16,35,16,0.005399999999999995
2tier,16,35,32,0.005399999999999995
3tier_nb,64,35,2,0.007549999999999982
3tier_nb,64,35,4,0.006949999999999986
3tier_nb,64,35,8,0.005699999999999993
3tier_nb,64,35,16,0.005399999999999995
3tier_nb,64,35,32,0.005399999999999995
3tier_os2,64,35,2,0.010749999999999963
3tier_os2,64,35,4,0.007049999999999985
3tier_os2,64,35,8,0.005699999999999993
3tier_os2,64,35,16,0.005399999999999995
3tier_os2,64,35,32,0.005399999999999995
3tier_os4,64,35,2,0.021500000000000102
3tier_os4,64,35,4,0.011849999999999956
3tier_os4,64,35,8,0.006749999999999987
3tier_os4,64,35,16,0.005849999999999992
3tier_os4,64,35,32,0.005549999999999994
2tier,64,35,2,0.009999999999999967
2tier,64,35,4,0.006849999999999986
2tier,64,35,8,0.0061499999999999905
2tier,64,35,16,0.005649999999999994
2tier,64,35,32,0.005449999999999995
3tier_nb,16,36,2,0.005399999999999995
3tier_nb,16,36,4,0.005399999999999995
3tier_nb,16,36,8,0.005399999999999995
3tier_nb,16,36,16,0.005399999999999995
3tier_nb,16,36,32,0.005399999999999995
3tier_os2,16,36,2,0.010749999999999963
3tier_os2,16,36,4,0.006399999999999989
3tier_os2,16,36,8,0.005399999999999995
3tier_os2,16,36,16,0.005399999999999995
3tier_os2,16,36,32,0.005399999999999995
3tier_os4,16,36,2,0.021500000000000102
3tier_os4,16,36,4,0.00789999999999998
3tier_os4,16,36,8,0.005899999999999992
3tier_os4,16,36,16,0.005399999999999995
3tier_os4,16,36,32,0.005399999999999995
2tier,16,36,2,0.006449999999999989
2tier,16,36,4,0.006349999999999989
2tier,16,36,8,0.005399999999999995
2tier,16,36,16,0.005399999999999995
2tier,16,36,32,0.005399999999999995
3tier_nb,64,36,2,0.007549999999999982
3tier_nb,64,36,4,0.005399999999999995
3tier_nb,64,36,8,0.005399999999999995
3tier_nb,64,36,16,0.005399999999999995
3tier_nb,64,36,32,0.005399999999999995
3tier_os2,64,36,2,0.010749999999999963
3tier_os2,64,36,4,0.006399999999999989
3tier_os2,64,36,8,0.005849999999999992
3tier_os2,64,36,16,0.005399999999999995
3tier_os2,64,36,32,0.005399999999999995
3tier_os4,64,36,2,0.021500000000000102
3tier_os4,64,36,4,0.010749999999999963
3tier_os4,64,36,8,0.007199999999999984
3tier_os4,64,36,16,0.006099999999999991
3tier_os4,64,36,32,0.0054999999999999945
2tier,64,36,2,0.010749999999999963
2tier,64,36,4,0.006999999999999985
2tier,64,36,8,0.006499999999999988
2tier,64,36,16,0.005649999999999994
2tier,64,36,32,0.005399999999999995
3tier_nb,16,37,2,0.010749999999999963
3tier_nb,16,37,4,0.006949999999999986
3tier_nb,16,37,8,0.005399999999999995
3tier_nb,16,37,16,0.005399999999999995
3tier_nb,16,37,32,0.005399999999999995
3tier_os2,16,37,2,0.016799999999999968
3tier_os2,16,37,4,0.007199999999999984
3tier_os2,16,37,8,0.005399999999999995
3tier_os2,16,37,16,0.005399999999999995
3tier_os2,16,37,32,0.005399999999999995
3tier_os4,16,37,2,0.03010000000000035
3tier_os4,16,37,4,0.010749999999999963
3tier_os4,16,37,8,0.006449999999999989
3tier_os4,16,37,16,0.005399999999999995
3tier_os4,16,37,32,0.005399999999999995
2tier,16,37,2,0.005399999999999995
2tier,16,37,4,0.005399999999999995
2tier,16,37,8,0.005399999999999995
2tier,16,37,16,0.005399999999999995
2tier,16,37,32,0.005399999999999995
3tier_nb,64,37,2,0.010749999999999963
3tier_nb,64,37,4,0.0059999999999999915
3tier_nb,64,37,8,0.005399999999999995
3tier_nb,64,37,16,0.005399999999999995
3tier_nb,64,37,32,0.005399999999999995
3tier_os2,64,37,2,0.016799999999999968
3tier_os2,64,37,4,0.007199999999999984
3tier_os2,64,37,8,0.006099999999999991
3tier_os2,64,37,16,0.005399999999999995
3tier_os2,64,37,32,0.005399999999999995
3tier_os4,64,37,2,0.03010000000000035
3tier_os4,64,37,4,0.010999999999999961
3tier_os4,64,37,8,0.007099999999999985
3tier_os4,64,37,16,0.005899999999999992
3tier_os4,64,37,32,0.005449999999999995
2tier,64,37,2,0.010749999999999963
2tier,64,37,4,0.006449999999999989
2tier,64,37,8,0.0061499999999999905
2tier,64,37,16,0.005949999999999992
2tier,64,37,32,0.005399999999999995
3tier_nb,16,38,2,0.005399999999999995
3tier_nb,16,38,4,0.005399999999999995
3tier_nb,16,38,8,0.005399999999999995
3tier_nb,16,38,16,0.005399999999999995
3tier_nb,16,38,32,0.005399999999999995
3tier_os2,16,38,2,0.008999999999999973
3tier_os2,16,38,4,0.005899999999999992
3tier_os2,16,38,8,0.005399999999999995
3tier_os2,16,38,16,0.005399999999999995
3tier_os2,16,38,32,0.005399999999999995
3tier_os4,16,38,2,0.01795
3tier_os4,16,38,4,0.008199999999999978
3tier_os4,16,38,8,0.005849999999999992
3tier_os4,16,38,16,0.005599999999999994
3tier_os4,16,38,32,0.005399999999999995
2tier,16,38,2,0.008999999999999973
2tier,16,38,4,0.006549999999999988
2tier,16,38,8,0.005399999999999995
2tier,16,38,16,0.005399999999999995
2tier,16,38,32,0.005399999999999995
3tier_nb,64,38,2,0.007549999999999982
3tier_nb,64,38,4,0.005399999999999995
3tier_nb,64,38,8,0.005399999999999995
3tier_nb,64,38,16,0.005399999999999995
3tier_nb,64,38,32,0.005399999999999995
3tier_os2,64,38,2,0.009899999999999968
3tier_os2,64,38,4,0.005899999999999992
3tier_os2,64,38,8,0.005399999999999995
3tier_os2,64,38,16,0.005399999999999995
3tier_os2,64,38,32,0.005399999999999995
3tier_os4,64,38,2,0.019750000000000052
3tier_os4,64,38,4,0.00954999999999997
3tier_os4,64,38,8,0.007099999999999985
3tier_os4,64,38,16,0.005749999999999993
3tier_os4,64,38,32,0.0054999999999999945
2tier,64,38,2,0.010749999999999963
2tier,64,38,4,0.00794999999999998
2tier,64,38,8,0.0066499999999999875
2tier,64,38,16,0.006049999999999991
2tier,64,38,32,0.005599999999999994
3tier_nb,16,39,2,0.007549999999999982
3tier_nb,16,39,4,0.005399999999999995
3tier_nb,16,39,8,0.005399999999999995
3tier_nb,16,39,16,0.005399999999999995
3tier_nb,16,39,32,0.005399999999999995
3tier_os2,16,39,2,0.010749999999999963
3tier_os2,16,39,4,0.005399999999999995
3tier_os2,16,39,8,0.005399999999999995
3tier_os2,16,39,16,0.005399999999999995
3tier_os2,16,39,32,0.005399999999999995
3tier_os4,16,39,2,0.021500000000000102
3tier_os4,16,39,4,0.007199999999999984
3tier_os4,16,39,8,0.006099999999999991
3tier_os4,16,39,16,0.005399999999999995
3tier_os4,16,39,32,0.005399999999999995
2tier,16,39,2,0.005399999999999995
2tier,16,39,4,0.005399999999999995
2tier,16,39,8,0.005399999999999995
2tier,16,39,16,0.005399999999999995
2tier,16,39,32,0.005399999999999995
3tier_nb,64,39,2,0.007549999999999982
3tier_nb,64,39,4,0.00624999999999999
3tier_nb,64,39,8,0.005399999999999995
3tier_nb,64,39,16,0.005399999999999995
3tier_nb,64,39,32,0.005399999999999995
3tier_os2,64,39,2,0.010749999999999963
3tier_os2,64,39,4,0.006849999999999986
3tier_os2,64,39,8,0.005699999999999993
3tier_os2,64,39,16,0.005399999999999995
3tier_os2,64,39,32,0.005399999999999995
3tier_os4,64,39,2,0.021500000000000102
3tier_os4,64,39,4,0.011399999999999959
3tier_os4,64,39,8,0.008199999999999978
3tier_os4,64,39,16,0.006049999999999991
3tier_os4,64,39,32,0.005799999999999993
2tier,64,39,2,0.010549999999999964
2tier,64,39,4,0.008699999999999975
2tier,64,39,8,0.006899999999999986
2tier,64,39,16,0.005899999999999992
2tier,64,39,32,0.005449999999999995
3tier_nb,16,43,2,0.005399999999999995
3tier_nb,16,43,4,0.005399999999999995
3tier_nb,16,43,8,0.005399999999999995
3tier_nb,16,43,16,0.005399999999999995
3tier_nb,16,43,32,0.005399999999999995
3tier_os2,16,43,2,0.007199999999999984
3tier_os2,16,43,4,0.005399999999999995
3tier_os2,16,43,8,0.005399999999999995
3tier_os2,16,43,16,0.005399999999999995
3tier_os2,16,43,32,0.005399999999999995
3tier_os4,16,43,2,0.014349999999999941
3tier_os4,16,43,4,0.007199999999999984
3tier_os4,16,43,8,0.005399999999999995
3tier_os4,16,43,16,0.005399999999999995
3tier_os4,16,43,32,0.005399999999999995
2tier,16,43,2,0.007549999999999982
2tier,16,43,4,0.005399999999999995
2tier,16,43,8,0.005399999999999995
2tier,16,43,16,0.005399999999999995
2tier,16,43,32,0.005399999999999995
3tier_nb,64,43,2,0.007549999999999982
3tier_nb,64,43,4,0.005399999999999995
3tier_nb,64,43,8,0.005399999999999995
3tier_nb,64,43,16,0.005399999999999995
3tier_nb,64,43,32,0.005399999999999995
3tier_os2,64,43,2,0.008999999999999973
3tier_os2,64,43,4,0.006399999999999989
3tier_os2,64,43,8,0.005699999999999993
3tier_os2,64,43,16,0.005399999999999995
3tier_os2,64,43,32,0.005399999999999995
3tier_os4,64,43,2,0.01795
3tier_os4,64,43,4,0.008899999999999974
3tier_os4,64,43,8,0.006849999999999986
3tier_os4,64,43,16,0.005799999999999993
3tier_os4,64,43,32,0.005449999999999995
2tier,64,43,2,0.00959999999999997
2tier,64,43,4,0.007399999999999983
2tier,64,43,8,0.00624999999999999
2tier,64,43,16,0.005749999999999993
2tier,64,43,32,0.005649999999999994
3tier_nb,16,40,2,0.005399999999999995
3tier_nb,16,40,4,0.005399999999999995
3tier_nb,16,40,8,0.005399999999999995
3tier_nb,16,40,16,0.005399999999999995
3tier_nb,16,40,32,0.005399999999999995
3tier_os2,16,40,2,0.005399999999999995
3tier_os2,16,40,4,0.005399999999999995
3tier_os2,16,40,8,0.005399999999999995
3tier_os2,16,40,16,0.005399999999999995
3tier_os2,16,40,32,0.005399999999999995
3tier_os4,16,40,2,0.010749999999999963
3tier_os4,16,40,4,0.007099999999999985
3tier_os4,16,40,8,0.005849999999999992
3tier_os4,16,40,16,0.005599999999999994
3tier_os4,16,40,32,0.005399999999999995
2tier,16,40,2,0.005399999999999995
2tier,16,40,4,0.005399999999999995
2tier,16,40,8,0.005399999999999995
2tier,16,40,16,0.005399999999999995
2tier,16,40,32,0.005399999999999995
3tier_nb,64,40,2,0.009299999999999971
3tier_nb,64,40,4,0.00624999999999999
3tier_nb,64,40,8,0.005399999999999995
3tier_nb,64,40,16,0.005399999999999995
3tier_nb,64,40,32,0.005399999999999995
3tier_os2,64,40,2,0.01459999999999994
3tier_os2,64,40,4,0.006449999999999989
3tier_os2,64,40,8,0.005699999999999993
3tier_os2,64,40,16,0.005399999999999995
3tier_os2,64,40,32,0.005399999999999995
3tier_os4,64,40,2,0.028650000000000307
3tier_os4,64,40,4,0.008899999999999974
3tier_os4,64,40,8,0.0071499999999999845
3tier_os4,64,40,16,0.005899999999999992
3tier_os4,64,40,32,0.005449999999999995
2tier,64,40,2,0.01294999999999995
2tier,64,40,4,0.007449999999999983
2tier,64,40,8,0.006099999999999991
2tier,64,40,16,0.005749999999999993
2tier,64,40,32,0.005649999999999994
3tier_nb,16,41,2,0.005399999999999995
3tier_nb,16,41,4,0.005399999999999995
3tier_nb,16,41,8,0.005399999999999995
3tier_nb,16,41,16,0.005399999999999995
3tier_nb,16,41,32,0.005399999999999995
3tier_os2,16,41,2,0.007199999999999984
3tier_os2,16,41,4,0.005399999999999995
3tier_os2,16,41,8,0.005399999999999995
3tier_os2,16,41,16,0.005399999999999995
3tier_os2,16,41,32,0.005399999999999995
3tier_os4,16,41,2,0.014349999999999941
3tier_os4,16,41,4,0.007099999999999985
3tier_os4,16,41,8,0.005849999999999992
3tier_os4,16,41,16,0.005399999999999995
3tier_os4,16,41,32,0.005399999999999995
2tier,16,41,2,0.006449999999999989
2tier,16,41,4,0.00624999999999999
2tier,16,41,8,0.005399999999999995
2tier,16,41,16,0.005399999999999995
2tier,16,41,32,0.005399999999999995
3tier_nb,64,41,2,0.007549999999999982
3tier_nb,64,41,4,0.005399999999999995
3tier_nb,64,41,8,0.005399999999999995
3tier_nb,64,41,16,0.005399999999999995
3tier_nb,64,41,32,0.005399999999999995
3tier_os2,64,41,2,0.008999999999999973
3tier_os2,64,41,4,0.006399999999999989
3tier_os2,64,41,8,0.005399999999999995
3tier_os2,64,41,16,0.005399999999999995
3tier_os2,64,41,32,0.005399999999999995
3tier_os4,64,41,2,0.01795
3tier_os4,64,41,4,0.009799999999999968
3tier_os4,64,41,8,0.007199999999999984
3tier_os4,64,41,16,0.0059999999999999915
3tier_os4,64,41,32,0.0054999999999999945
2tier,64,41,2,0.008999999999999973
2tier,64,41,4,0.006949999999999986
2tier,64,41,8,0.006349999999999989
2tier,64,41,16,0.0054999999999999945
2tier,64,41,32,0.0054999999999999945
3tier_nb,16,42,2,0.005399999999999995
3tier_nb,16,42,4,0.005399999999999995
3tier_nb,16,42,8,0.005399999999999995
3tier_nb,16,42,16,0.005399999999999995
3tier_nb,16,42,32,0.005399999999999995
3tier_os2,16,42,2,0.005399999999999995
3tier_os2,16,42,4,0.005399999999999995
3tier_os2,16,42,8,0.005399999999999995
3tier_os2,16,42,16,0.005399999999999995
3tier_os2,16,42,32,0.005399999999999995
3tier_os4,16,42,2,0.010749999999999963
3tier_os4,16,42,4,0.005399999999999995
3tier_os4,16,42,8,0.005399999999999995
3tier_os4,16,42,16,0.005399999999999995
3tier_os4,16,42,32,0.005399999999999995
2tier,16,42,2,0.005399999999999995
2tier,16,42,4,0.005399999999999995
2tier,16,42,8,0.005399999999999995
2tier,16,42,16,0.005399999999999995
2tier,16,42,32,0.005399999999999995
3tier_nb,64,42,2,0.007549999999999982
3tier_nb,64,42,4,0.005399999999999995
3tier_nb,64,42,8,0.005399999999999995
3tier_nb,64,42,16,0.005399999999999995
3tier_nb,64,42,32,0.005399999999999995
3tier_os2,64,42,2,0.008649999999999975
3tier_os2,64,42,4,0.005899999999999992
3tier_os2,64,42,8,0.005399999999999995
3tier_os2,64,42,16,0.005399999999999995
3tier_os2,64,42,32,0.005399999999999995
3tier_os4,64,42,2,0.014349999999999941
3tier_os4,64,42,4,0.008799999999999975
3tier_os4,64,42,8,0.006449999999999989
3tier_os4,64,42,16,0.005699999999999993
3tier_os4,64,42,32,0.005449999999999995
2tier,64,42,2,0.01294999999999995
2tier,64,42,4,0.007449999999999983
2tier,64,42,8,0.00624999999999999
2tier,64,42,16,0.006099999999999991
2tier,64,42,32,0.005799999999999993
3tier_nb,16,45,2,0.005399999999999995
3tier_nb,16,45,4,0.005399999999999995
3tier_nb,16,45,8,0.005399999999999995
3tier_nb,16,45,16,0.005399999999999995
3tier_nb,16,45,32,0.005399999999999995
3tier_os2,16,45,2,0.005399999999999995
3tier_os2,16,45,4,0.005399999999999995
3tier_os2,16,45,8,0.005399999999999995
3tier_os2,16,45,16,0.005399999999999995
3tier_os2,16,45,32,0.005399999999999995
3tier_os4,16,45,2,0.010749999999999963
3tier_os4,16,45,4,0.007199999999999984
3tier_os4,16,45,8,0.005399999999999995
3tier_os4,16,45,16,0.005399999999999995
3tier_os4,16,45,32,0.005399999999999995
2tier,16,45,2,0.005399999999999995
2tier,16,45,4,0.005399999999999995
2tier,16,45,8,0.005399999999999995
2tier,16,45,16,0.005399999999999995
2tier,16,45,32,0.005399999999999995
3tier_nb,64,45,2,0.006449999999999989
3tier_nb,64,45,4,0.005399999999999995
3tier_nb,64,45,8,0.005399999999999995
3tier_nb,64,45,16,0.005399999999999995
3tier_nb,64,45,32,0.005399999999999995
3tier_os2,64,45,2,0.00959999999999997
3tier_os2,64,45,4,0.006949999999999986
3tier_os2,64,45,8,0.005399999999999995
3tier_os2,64,45,16,0.005399999999999995
3tier_os2,64,45,32,0.005399999999999995
3tier_os4,64,45,2,0.019100000000000034
3tier_os4,64,45,4,0.010499999999999964
3tier_os4,64,45,8,0.007249999999999984
3tier_os4,64,45,16,0.005799999999999993
3tier_os4,64,45,32,0.005599999999999994
2tier,64,45,2,0.010649999999999963
2tier,64,45,4,0.00789999999999998
2tier,64,45,8,0.006049999999999991
2tier,64,45,16,0.005399999999999995
2tier,64,45,32,0.005399999999999995
3tier_nb,16,46,2,0.005399999999999995
3tier_nb,16,46,4,0.005399999999999995
3tier_nb,16,46,8,0.005399999999999995
3tier_nb,16,46,16,0.005399999999999995
3tier_nb,16,46,32,0.005399999999999995
3tier_os2,16,46,2,0.005399999999999995
3tier_os2,16,46,4,0.005399999999999995
3tier_os2,16,46,8,0.005399999999999995
3tier_os2,16,46,16,0.005399999999999995
3tier_os2,16,46,32,0.005399999999999995
3tier_os4,16,46,2,0.010749999999999963
3tier_os4,16,46,4,0.007199999999999984
3tier_os4,16,46,8,0.005649999999999994
3tier_os4,16,46,16,0.005399999999999995
3tier_os4,16,46,32,0.005399999999999995
2tier,16,46,2,0.007549999999999982
2tier,16,46,4,0.005399999999999995
2tier,16,46,8,0.005399999999999995
2tier,16,46,16,0.005399999999999995
2tier,16,46,32,0.005399999999999995
3tier_nb,64,46,2,0.007549999999999982
3tier_nb,64,46,4,0.005399999999999995
3tier_nb,64,46,8,0.005399999999999995
3tier_nb,64,46,16,0.005399999999999995
3tier_nb,64,46,32,0.005399999999999995
3tier_os2,64,46,2,0.013449999999999946
3tier_os2,64,46,4,0.006449999999999989
3tier_os2,64,46,8,0.005699999999999993
3tier_os2,64,46,16,0.005399999999999995
3tier_os2,64,46,32,0.005399999999999995
3tier_os4,64,46,2,0.026900000000000257
3tier_os4,64,46,4,0.010449999999999965
3tier_os4,64,46,8,0.006699999999999987
3tier_os4,64,46,16,0.005899999999999992
3tier_os4,64,46,32,0.005449999999999995
2tier,64,46,2,0.008999999999999973
2tier,64,46,4,0.0077999999999999806
2tier,64,46,8,0.0059999999999999915
2tier,64,46,16,0.005399999999999995
2tier,64,46,32,0.005399999999999995
3tier_nb,16,47,2,0.005399999999999995
3tier_nb,16,47,4,0.005399999999999995
3tier_nb,16,47,8,0.005399999999999995
3tier_nb,16,47,16,0.005399999999999995
3tier_nb,16,47,32,0.005399999999999995
3tier_os2,16,47,2,0.005399999999999995
3tier_os2,16,47,4,0.005399999999999995
3tier_os2,16,47,8,0.005399999999999995
3tier_os2,16,47,16,0.005399999999999995
3tier_os2,16,47,32,0.005399999999999995
3tier_os4,16,47,2,0.010749999999999963
3tier_os4,16,47,4,0.0061499999999999905
3tier_os4,16,47,8,0.005399999999999995
3tier_os4,16,47,16,0.005399999999999995
3tier_os4,16,47,32,0.005399999999999995
2tier,16,47,2,0.007549999999999982
2tier,16,47,4,0.005399999999999995
2tier,16,47,8,0.005399999999999995
2tier,16,47,16,0.005399999999999995
2tier,16,47,32,0.005399999999999995
3tier_nb,64,47,2,0.007549999999999982
3tier_nb,64,47,4,0.006349999999999989
3tier_nb,64,47,8,0.005399999999999995
3tier_nb,64,47,16,0.005399999999999995
3tier_nb,64,47,32,0.005399999999999995
3tier_os2,64,47,2,0.010749999999999963
3tier_os2,64,47,4,0.006549999999999988
3tier_os2,64,47,8,0.005399999999999995
3tier_os2,64,47,16,0.005399999999999995
3tier_os2,64,47,32,0.005399999999999995
3tier_os4,64,47,2,0.021500000000000102
3tier_os4,64,47,4,0.010299999999999965
3tier_os4,64,47,8,0.006599999999999988
3tier_os4,64,47,16,0.005799999999999993
3tier_os4,64,47,32,0.005449999999999995
2tier,64,47,2,0.010749999999999963
2tier,64,47,4,0.00799999999999998
2tier,64,47,8,0.006449999999999989
2tier,64,47,16,0.005599999999999994
2tier,64,47,32,0.005449999999999995
3tier_nb,16,48,2,0.005399999999999995
3tier_nb,16,48,4,0.005399999999999995
3tier_nb,16,48,8,0.005399999999999995
3tier_nb,16,48,16,0.005399999999999995
3tier_nb,16,48,32,0.005399999999999995
3tier_os2,16,48,2,0.005399999999999995
3tier_os2,16,48,4,0.005399999999999995
3tier_os2,16,48,8,0.005399999999999995
3tier_os2,16,48,16,0.005399999999999995
3tier_os2,16,48,32,0.005399999999999995
3tier_os4,16,48,2,0.010749999999999963
3tier_os4,16,48,4,0.005399999999999995
3tier_os4,16,48,8,0.005399999999999995
3tier_os4,16,48,16,0.005399999999999995
3tier_os4,16,48,32,0.005399999999999995
2tier,16,48,2,0.005399999999999995
2tier,16,48,4,0.005399999999999995
2tier,16,48,8,0.005399999999999995
2tier,16,48,16,0.005399999999999995
2tier,16,48,32,0.005399999999999995
3tier_nb,64,48,2,0.005399999999999995
3tier_nb,64,48,4,0.005399999999999995
3tier_nb,64,48,8,0.005399999999999995
3tier_nb,64,48,16,0.005399999999999995
3tier_nb,64,48,32,0.005399999999999995
3tier_os2,64,48,2,0.00959999999999997
3tier_os2,64,48,4,0.006399999999999989
3tier_os2,64,48,8,0.005399999999999995
3tier_os2,64,48,16,0.005399999999999995
3tier_os2,64,48,32,0.005399999999999995
3tier_os4,64,48,2,0.019100000000000034
3tier_os4,64,48,4,0.009399999999999971
3tier_os4,64,48,8,0.006699999999999987
3tier_os4,64,48,16,0.005749999999999993
3tier_os4,64,48,32,0.005549999999999994
2tier,64,48,2,0.00944999999999997
2tier,64,48,4,0.008499999999999976
2tier,64,48,8,0.00619999999999999
2tier,64,48,16,0.005849999999999992
2tier,64,48,32,0.005449999999999995
3tier_nb,16,44,2,0.005399999999999995
3tier_nb,16,44,4,0.005399999999999995
3tier_nb,16,44,8,0.005399999999999995
3tier_nb,16,44,16,0.005399999999999995
3tier_nb,16,44,32,0.005399999999999995
3tier_os2,16,44,2,0.008999999999999973
3tier_os2,16,44,4,0.006399999999999989
3tier_os2,16,44,8,0.005399999999999995
3tier_os2,16,44,16,0.005399999999999995
3tier_os2,16,44,32,0.005399999999999995
3tier_os4,16,44,2,0.01795
3tier_os4,16,44,4,0.00789999999999998
3tier_os4,16,44,8,0.005849999999999992
3tier_os4,16,44,16,0.005399999999999995
3tier_os4,16,44,32,0.005399999999999995
2tier,16,44,2,0.007549999999999982
2tier,16,44,4,0.005399999999999995
2tier,16,44,8,0.005399999999999995
2tier,16,44,16,0.005399999999999995
2tier,16,44,32,0.005399999999999995
3tier_nb,64,44,2,0.012299999999999953
3tier_nb,64,44,4,0.006949999999999986
3tier_nb,64,44,8,0.005399999999999995
3tier_nb,64,44,16,0.005399999999999995
3tier_nb,64,44,32,0.005399999999999995
3tier_os2,64,44,2,0.012999999999999949
3tier_os2,64,44,4,0.006999999999999985
3tier_os2,64,44,8,0.005699999999999993
3tier_os2,64,44,16,0.005399999999999995
3tier_os2,64,44,32,0.005399999999999995
3tier_os4,64,44,2,0.021500000000000102
3tier_os4,64,44,4,0.009849999999999968
3tier_os4,64,44,8,0.006749999999999987
3tier_os4,64,44,16,0.005799999999999993
3tier_os4,64,44,32,0.005549999999999994
2tier,64,44,2,0.00799999999999998
2tier,64,44,4,0.007499999999999982
2tier,64,44,8,0.006499999999999988
2tier,64,44,16,0.0059999999999999915
2tier,64,44,32,0.005399999999999995
3tier_nb,16,49,2,0.005399999999999995
3tier_nb,16,49,4,0.005399999999999995
3tier_nb,16,49,8,0.005399999999999995
3tier_nb,16,49,16,0.005399999999999995
3tier_nb,16,49,32,0.005399999999999995
3tier_os2,16,49,2,0.007199999999999984
