run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
427,4260049305,8,4,0.0,0.021500000000000102
427,4260049305,8,4,0.1,0.021500000000000102
427,4260049305,8,4,0.3,0.021500000000000102
427,4260049305,8,4,0.5,0.021500000000000102
428,4270049306,1,4,0.0,0.021500000000000102
428,4270049306,1,4,0.1,0.021500000000000102
428,4270049306,1,4,0.3,0.021500000000000102
428,4270049306,1,4,0.5,0.021500000000000102
428,4270049306,1,8,0.0,0.021500000000000102
428,4270049306,1,8,0.1,0.021500000000000102
428,4270049306,1,8,0.3,0.021500000000000102
428,4270049306,1,8,0.5,0.021500000000000102
428,4270049306,1,16,0.0,0.021500000000000102
428,4270049306,1,16,0.1,0.021500000000000102
428,4270049306,1,16,0.3,0.05140000000000096
428,4270049306,1,16,0.5,0.022050000000000118
428,4270049306,1,32,0.0,0.021500000000000102
428,4270049306,1,32,0.1,0.050900000000000944
428,4270049306,1,32,0.3,0.040450000000000645
428,4270049306,1,32,0.5,0.052350000000000986
428,4270049306,2,8,0.0,0.021500000000000102
428,4270049306,2,8,0.1,0.021500000000000102
428,4270049306,2,8,0.3,0.021500000000000102
428,4270049306,2,8,0.5,0.021500000000000102
428,4270049306,2,16,0.0,0.021500000000000102
428,4270049306,2,16,0.1,0.03120000000000038
428,4270049306,2,16,0.3,0.03785000000000057
428,4270049306,2,16,0.5,0.04625000000000081
428,4270049306,1,64,0.0,0.021500000000000102
428,4270049306,1,64,0.1,0.06015000000000121
428,4270049306,1,64,0.3,0.05575000000000108
428,4270049306,1,64,0.5,0.06195000000000126
428,4270049306,2,4,0.0,0.021500000000000102
428,4270049306,2,4,0.1,0.021500000000000102
428,4270049306,2,4,0.3,0.021500000000000102
428,4270049306,2,4,0.5,0.021500000000000102
427,4260049305,8,32,0.0,0.021500000000000102
427,4260049305,8,32,0.1,0.021950000000000115
427,4260049305,8,32,0.3,0.023750000000000167
427,4260049305,8,32,0.5,0.026150000000000236
427,4260049305,8,64,0.0,0.021500000000000102
427,4260049305,8,64,0.1,0.02450000000000019
427,4260049305,8,64,0.3,0.02635000000000024
427,4260049305,8,64,0.5,0.028500000000000303
428,4270049306,4,4,0.0,0.021500000000000102
428,4270049306,4,4,0.1,0.021500000000000102
428,4270049306,4,4,0.3,0.021500000000000102
428,4270049306,4,4,0.5,0.021500000000000102
428,4270049306,4,8,0.0,0.021500000000000102
428,4270049306,4,8,0.1,0.021500000000000102
428,4270049306,4,8,0.3,0.021500000000000102
428,4270049306,4,8,0.5,0.021500000000000102
428,4270049306,2,32,0.0,0.021500000000000102
428,4270049306,2,32,0.1,0.03285000000000043
428,4270049306,2,32,0.3,0.030400000000000357
428,4270049306,2,32,0.5,0.047400000000000844
428,4270049306,2,64,0.0,0.021500000000000102
428,4270049306,2,64,0.1,0.0353000000000005
428,4270049306,2,64,0.3,0.03305000000000043
428,4270049306,2,64,0.5,0.047400000000000844
428,4270049306,4,16,0.0,0.021500000000000102
428,4270049306,4,16,0.1,0.021500000000000102
428,4270049306,4,16,0.3,0.0423500000000007
428,4270049306,4,16,0.5,0.033450000000000445
428,4270049306,4,32,0.0,0.021500000000000102
428,4270049306,4,32,0.1,0.033850000000000456
428,4270049306,4,32,0.3,0.02455000000000019
428,4270049306,4,32,0.5,0.03915000000000061
428,4270049306,4,64,0.0,0.021500000000000102
428,4270049306,4,64,0.1,0.02810000000000029
428,4270049306,4,64,0.3,0.03130000000000038
428,4270049306,4,64,0.5,0.03740000000000056
428,4270049306,8,4,0.0,0.021500000000000102
428,4270049306,8,4,0.1,0.021500000000000102
428,4270049306,8,4,0.3,0.021500000000000102
428,4270049306,8,4,0.5,0.021500000000000102
428,4270049306,8,8,0.0,0.021500000000000102
428,4270049306,8,8,0.1,0.021500000000000102
428,4270049306,8,8,0.3,0.021500000000000102
428,4270049306,8,8,0.5,0.021500000000000102
428,4270049306,8,16,0.0,0.021500000000000102
428,4270049306,8,16,0.1,0.03330000000000044
428,4270049306,8,16,0.3,0.038650000000000594
428,4270049306,8,16,0.5,0.05765000000000114
429,4280049307,1,4,0.0,0.021500000000000102
429,4280049307,1,4,0.1,0.021500000000000102
429,4280049307,1,4,0.3,0.021500000000000102
429,4280049307,1,4,0.5,0.021500000000000102
429,4280049307,1,8,0.0,0.021500000000000102
429,4280049307,1,8,0.1,0.021500000000000102
429,4280049307,1,8,0.3,0.021500000000000102
429,4280049307,1,8,0.5,0.021500000000000102
429,4280049307,2,8,0.0,0.021500000000000102
429,4280049307,2,8,0.1,0.021500000000000102
429,4280049307,2,8,0.3,0.021500000000000102
429,4280049307,2,8,0.5,0.021500000000000102
429,4280049307,2,16,0.0,0.021500000000000102
429,4280049307,2,16,0.1,0.025450000000000216
429,4280049307,2,16,0.3,0.033450000000000445
429,4280049307,2,16,0.5,0.04170000000000068
429,4280049307,1,64,0.0,0.021500000000000102
429,4280049307,1,64,0.1,0.04310000000000072
429,4280049307,1,64,0.3,0.07529999999999987
429,4280049307,1,64,0.5,0.07390000000000002
429,4280049307,2,4,0.0,0.021500000000000102
429,4280049307,2,4,0.1,0.021500000000000102
429,4280049307,2,4,0.3,0.021500000000000102
429,4280049307,2,4,0.5,0.021500000000000102
428,4270049306,8,32,0.0,0.021500000000000102
428,4270049306,8,32,0.1,0.024300000000000183
428,4270049306,8,32,0.3,0.02315000000000015
428,4270049306,8,32,0.5,0.02730000000000027
428,4270049306,8,64,0.0,0.021500000000000102
428,4270049306,8,64,0.1,0.02975000000000034
428,4270049306,8,64,0.3,0.02595000000000023
428,4270049306,8,64,0.5,0.02730000000000027
429,4280049307,1,16,0.0,0.021500000000000102
429,4280049307,1,16,0.1,0.022400000000000128
429,4280049307,1,16,0.3,0.03010000000000035
429,4280049307,1,16,0.5,0.09069999999999817
429,4280049307,1,32,0.0,0.021500000000000102
429,4280049307,1,32,0.1,0.04030000000000064
429,4280049307,1,32,0.3,0.04445000000000076
429,4280049307,1,32,0.5,0.09069999999999817
429,4280049307,4,4,0.0,0.021500000000000102
429,4280049307,4,4,0.1,0.021500000000000102
429,4280049307,4,4,0.3,0.021500000000000102
429,4280049307,4,4,0.5,0.021500000000000102
429,4280049307,4,8,0.0,0.021500000000000102
429,4280049307,4,8,0.1,0.021500000000000102
429,4280049307,4,8,0.3,0.021500000000000102
429,4280049307,4,8,0.5,0.021500000000000102
429,4280049307,2,32,0.0,0.021500000000000102
429,4280049307,2,32,0.1,0.03375000000000045
429,4280049307,2,32,0.3,0.04410000000000075
429,4280049307,2,32,0.5,0.04350000000000073
429,4280049307,2,64,0.0,0.021500000000000102
429,4280049307,2,64,0.1,0.03375000000000045
429,4280049307,2,64,0.3,0.04450000000000076
429,4280049307,2,64,0.5,0.04345000000000073
429,4280049307,4,16,0.0,0.021500000000000102
429,4280049307,4,16,0.1,0.03515000000000049
429,4280049307,4,16,0.3,0.023750000000000167
429,4280049307,4,16,0.5,0.04205000000000069
429,4280049307,4,32,0.0,0.021500000000000102
429,4280049307,4,32,0.1,0.034200000000000466
429,4280049307,4,32,0.3,0.037700000000000566
429,4280049307,4,32,0.5,0.028900000000000314
429,4280049307,4,64,0.0,0.021500000000000102
429,4280049307,4,64,0.1,0.025850000000000227
429,4280049307,4,64,0.3,0.0284500000000003
429,4280049307,4,64,0.5,0.03505000000000049
429,4280049307,8,4,0.0,0.021500000000000102
429,4280049307,8,4,0.1,0.021500000000000102
429,4280049307,8,4,0.3,0.021500000000000102
429,4280049307,8,4,0.5,0.021500000000000102
429,4280049307,8,8,0.0,0.021500000000000102
429,4280049307,8,8,0.1,0.021500000000000102
429,4280049307,8,8,0.3,0.021500000000000102
429,4280049307,8,8,0.5,0.021500000000000102
429,4280049307,8,16,0.0,0.021500000000000102
429,4280049307,8,16,0.1,0.02630000000000024
429,4280049307,8,16,0.3,0.02385000000000017
429,4280049307,8,16,0.5,0.0388500000000006
430,4290049308,1,4,0.0,0.021500000000000102
430,4290049308,1,4,0.1,0.021500000000000102
430,4290049308,1,4,0.3,0.021500000000000102
430,4290049308,1,4,0.5,0.021500000000000102
430,4290049308,1,8,0.0,0.021500000000000102
430,4290049308,1,8,0.1,0.021500000000000102
430,4290049308,1,8,0.3,0.021500000000000102
430,4290049308,1,8,0.5,0.021500000000000102
430,4290049308,2,8,0.0,0.021500000000000102
430,4290049308,2,8,0.1,0.021500000000000102
430,4290049308,2,8,0.3,0.021500000000000102
430,4290049308,2,8,0.5,0.021500000000000102
430,4290049308,2,16,0.0,0.021500000000000102
430,4290049308,2,16,0.1,0.021500000000000102
430,4290049308,2,16,0.3,0.03150000000000039
430,4290049308,2,16,0.5,0.03600000000000052
430,4290049308,1,16,0.0,0.021500000000000102
430,4290049308,1,16,0.1,0.021500000000000102
430,4290049308,1,16,0.3,0.03925000000000061
430,4290049308,1,16,0.5,0.041850000000000685
430,4290049308,1,32,0.0,0.021500000000000102
430,4290049308,1,32,0.1,0.021500000000000102
430,4290049308,1,32,0.3,0.04795000000000086
430,4290049308,1,32,0.5,0.08264999999999906
430,4290049308,1,64,0.0,0.021500000000000102
430,4290049308,1,64,0.1,0.021500000000000102
430,4290049308,1,64,0.3,0.0714000000000003
430,4290049308,1,64,0.5,0.08339999999999897
430,4290049308,2,4,0.0,0.021500000000000102
430,4290049308,2,4,0.1,0.021500000000000102
430,4290049308,2,4,0.3,0.021500000000000102
430,4290049308,2,4,0.5,0.021500000000000102
429,4280049307,8,32,0.0,0.021500000000000102
429,4280049307,8,32,0.1,0.02390000000000017
429,4280049307,8,32,0.3,0.02980000000000034
429,4280049307,8,32,0.5,0.02695000000000026
429,4280049307,8,64,0.0,0.021500000000000102
429,4280049307,8,64,0.1,0.02770000000000028
429,4280049307,8,64,0.3,0.027600000000000277
429,4280049307,8,64,0.5,0.026550000000000247
430,4290049308,4,4,0.0,0.021500000000000102
430,4290049308,4,4,0.1,0.021500000000000102
430,4290049308,4,4,0.3,0.021500000000000102
430,4290049308,4,4,0.5,0.021500000000000102
430,4290049308,4,8,0.0,0.021500000000000102
430,4290049308,4,8,0.1,0.021500000000000102
430,4290049308,4,8,0.3,0.021500000000000102
430,4290049308,4,8,0.5,0.021500000000000102
430,4290049308,4,16,0.0,0.021500000000000102
430,4290049308,4,16,0.1,0.021500000000000102
430,4290049308,4,16,0.3,0.027550000000000276
430,4290049308,4,16,0.5,0.03260000000000042
430,4290049308,4,32,0.0,0.021500000000000102
430,4290049308,4,32,0.1,0.023100000000000148
430,4290049308,4,32,0.3,0.027100000000000263
430,4290049308,4,32,0.5,0.03365000000000045
430,4290049308,2,32,0.0,0.021500000000000102
430,4290049308,2,32,0.1,0.021500000000000102
430,4290049308,2,32,0.3,0.03750000000000056
430,4290049308,2,32,0.5,0.0353000000000005
430,4290049308,2,64,0.0,0.021500000000000102
430,4290049308,2,64,0.1,0.03120000000000038
430,4290049308,2,64,0.3,0.03750000000000056
430,4290049308,2,64,0.5,0.03845000000000059
430,4290049308,8,8,0.0,0.021500000000000102
430,4290049308,8,8,0.1,0.021500000000000102
430,4290049308,8,8,0.3,0.021500000000000102
430,4290049308,8,8,0.5,0.021500000000000102
430,4290049308,8,16,0.0,0.021500000000000102
430,4290049308,8,16,0.1,0.021850000000000112
430,4290049308,8,16,0.3,0.025150000000000207
430,4290049308,8,16,0.5,0.036600000000000535
431,4300049309,1,4,0.0,0.021500000000000102
431,4300049309,1,4,0.1,0.021500000000000102
431,4300049309,1,4,0.3,0.021500000000000102
431,4300049309,1,4,0.5,0.021500000000000102
431,4300049309,1,8,0.0,0.021500000000000102
431,4300049309,1,8,0.1,0.021500000000000102
431,4300049309,1,8,0.3,0.021500000000000102
431,4300049309,1,8,0.5,0.021500000000000102
430,4290049308,4,64,0.0,0.021500000000000102
430,4290049308,4,64,0.1,0.026050000000000233
430,4290049308,4,64,0.3,0.037650000000000565
430,4290049308,4,64,0.5,0.033850000000000456
430,4290049308,8,4,0.0,0.021500000000000102
430,4290049308,8,4,0.1,0.021500000000000102
430,4290049308,8,4,0.3,0.021500000000000102
430,4290049308,8,4,0.5,0.021500000000000102
431,4300049309,2,8,0.0,0.021500000000000102
431,4300049309,2,8,0.1,0.021500000000000102
431,4300049309,2,8,0.3,0.021500000000000102
431,4300049309,2,8,0.5,0.021500000000000102
431,4300049309,2,16,0.0,0.021500000000000102
431,4300049309,2,16,0.1,0.021500000000000102
431,4300049309,2,16,0.3,0.0354500000000005
431,4300049309,2,16,0.5,0.025750000000000224
431,4300049309,1,16,0.0,0.021500000000000102
431,4300049309,1,16,0.1,0.021500000000000102
431,4300049309,1,16,0.3,0.03160000000000039
431,4300049309,1,16,0.5,0.038000000000000575
431,4300049309,1,32,0.0,0.021500000000000102
431,4300049309,1,32,0.1,0.021500000000000102
431,4300049309,1,32,0.3,0.053750000000001026
431,4300049309,1,32,0.5,0.0704000000000004
431,4300049309,1,64,0.0,0.021500000000000102
431,4300049309,1,64,0.1,0.04735000000000084
431,4300049309,1,64,0.3,0.043550000000000734
431,4300049309,1,64,0.5,0.07974999999999938
431,4300049309,2,4,0.0,0.021500000000000102
431,4300049309,2,4,0.1,0.021500000000000102
431,4300049309,2,4,0.3,0.021500000000000102
431,4300049309,2,4,0.5,0.021500000000000102
430,4290049308,8,32,0.0,0.021500000000000102
430,4290049308,8,32,0.1,0.02180000000000011
430,4290049308,8,32,0.3,0.027100000000000263
430,4290049308,8,32,0.5,0.02665000000000025
430,4290049308,8,64,0.0,0.021500000000000102
430,4290049308,8,64,0.1,0.0248500000000002
430,4290049308,8,64,0.3,0.027100000000000263
430,4290049308,8,64,0.5,0.02665000000000025
431,4300049309,4,4,0.0,0.021500000000000102
431,4300049309,4,4,0.1,0.021500000000000102
431,4300049309,4,4,0.3,0.021500000000000102
431,4300049309,4,4,0.5,0.021500000000000102
431,4300049309,4,8,0.0,0.021500000000000102
431,4300049309,4,8,0.1,0.021500000000000102
431,4300049309,4,8,0.3,0.021500000000000102
431,4300049309,4,8,0.5,0.021500000000000102
431,4300049309,2,32,0.0,0.021500000000000102
431,4300049309,2,32,0.1,0.021500000000000102
431,4300049309,2,32,0.3,0.02450000000000019
431,4300049309,2,32,0.5,0.04205000000000069
431,4300049309,2,64,0.0,0.021500000000000102
431,4300049309,2,64,0.1,0.03215000000000041
431,4300049309,2,64,0.3,0.02880000000000031
431,4300049309,2,64,0.5,0.04385000000000074
431,4300049309,4,16,0.0,0.021500000000000102
431,4300049309,4,16,0.1,0.021500000000000102
431,4300049309,4,16,0.3,0.02875000000000031
431,4300049309,4,16,0.5,0.03305000000000043
431,4300049309,4,32,0.0,0.021500000000000102
431,4300049309,4,32,0.1,0.02320000000000015
431,4300049309,4,32,0.3,0.039350000000000614
431,4300049309,4,32,0.5,0.028150000000000293
432,4310049310,1,4,0.0,0.021500000000000102
432,4310049310,1,4,0.1,0.021500000000000102
432,4310049310,1,4,0.3,0.021500000000000102
432,4310049310,1,4,0.5,0.021500000000000102
432,4310049310,1,8,0.0,0.021500000000000102
432,4310049310,1,8,0.1,0.021500000000000102
432,4310049310,1,8,0.3,0.021500000000000102
432,4310049310,1,8,0.5,0.021500000000000102
431,4300049309,8,8,0.0,0.021500000000000102
431,4300049309,8,8,0.1,0.021500000000000102
431,4300049309,8,8,0.3,0.021500000000000102
431,4300049309,8,8,0.5,0.021500000000000102
431,4300049309,8,16,0.0,0.021500000000000102
431,4300049309,8,16,0.1,0.021500000000000102
431,4300049309,8,16,0.3,0.028900000000000314
431,4300049309,8,16,0.5,0.04515000000000078
431,4300049309,4,64,0.0,0.021500000000000102
431,4300049309,4,64,0.1,0.03320000000000044
431,4300049309,4,64,0.3,0.04025000000000064
431,4300049309,4,64,0.5,0.03230000000000041
431,4300049309,8,4,0.0,0.021500000000000102
431,4300049309,8,4,0.1,0.021500000000000102
431,4300049309,8,4,0.3,0.021500000000000102
431,4300049309,8,4,0.5,0.021500000000000102
432,4310049310,2,8,0.0,0.021500000000000102
432,4310049310,2,8,0.1,0.021500000000000102
432,4310049310,2,8,0.3,0.021500000000000102
432,4310049310,2,8,0.5,0.021500000000000102
432,4310049310,2,16,0.0,0.021500000000000102
432,4310049310,2,16,0.1,0.021500000000000102
432,4310049310,2,16,0.3,0.029350000000000327
432,4310049310,2,16,0.5,0.04165000000000068
432,4310049310,1,64,0.0,0.021500000000000102
432,4310049310,1,64,0.1,0.02980000000000034
432,4310049310,1,64,0.3,0.053000000000001005
432,4310049310,1,64,0.5,0.05120000000000095
432,4310049310,2,4,0.0,0.021500000000000102
432,4310049310,2,4,0.1,0.021500000000000102
432,4310049310,2,4,0.3,0.021500000000000102
432,4310049310,2,4,0.5,0.021500000000000102
432,4310049310,1,16,0.0,0.021500000000000102
432,4310049310,1,16,0.1,0.021500000000000102
432,4310049310,1,16,0.3,0.021500000000000102
432,4310049310,1,16,0.5,0.040050000000000634
432,4310049310,1,32,0.0,0.021500000000000102
432,4310049310,1,32,0.1,0.021500000000000102
432,4310049310,1,32,0.3,0.021500000000000102
432,4310049310,1,32,0.5,0.08454999999999885
431,4300049309,8,32,0.0,0.021500000000000102
431,4300049309,8,32,0.1,0.022750000000000138
431,4300049309,8,32,0.3,0.026800000000000254
431,4300049309,8,32,0.5,0.02770000000000028
431,4300049309,8,64,0.0,0.021500000000000102
431,4300049309,8,64,0.1,0.023700000000000165
431,4300049309,8,64,0.3,0.026800000000000254
431,4300049309,8,64,0.5,0.03270000000000042
432,4310049310,4,4,0.0,0.021500000000000102
432,4310049310,4,4,0.1,0.021500000000000102
432,4310049310,4,4,0.3,0.021500000000000102
432,4310049310,4,4,0.5,0.021500000000000102
432,4310049310,4,8,0.0,0.021500000000000102
432,4310049310,4,8,0.1,0.021500000000000102
432,4310049310,4,8,0.3,0.021500000000000102
432,4310049310,4,8,0.5,0.021500000000000102
432,4310049310,2,32,0.0,0.021500000000000102
432,4310049310,2,32,0.1,0.021500000000000102
432,4310049310,2,32,0.3,0.021500000000000102
432,4310049310,2,32,0.5,0.041850000000000685
432,4310049310,2,64,0.0,0.021500000000000102
432,4310049310,2,64,0.1,0.0284000000000003
432,4310049310,2,64,0.3,0.035600000000000506
432,4310049310,2,64,0.5,0.041850000000000685
432,4310049310,4,16,0.0,0.021500000000000102
432,4310049310,4,16,0.1,0.021500000000000102
432,4310049310,4,16,0.3,0.028650000000000307
432,4310049310,4,16,0.5,0.0283500000000003
432,4310049310,4,32,0.0,0.021500000000000102
432,4310049310,4,32,0.1,0.022350000000000127
432,4310049310,4,32,0.3,0.03145000000000039
432,4310049310,4,32,0.5,0.030300000000000354
432,4310049310,8,8,0.0,0.021500000000000102
432,4310049310,8,8,0.1,0.021500000000000102
432,4310049310,8,8,0.3,0.021500000000000102
432,4310049310,8,8,0.5,0.021500000000000102
432,4310049310,8,16,0.0,0.021500000000000102
432,4310049310,8,16,0.1,0.021500000000000102
432,4310049310,8,16,0.3,0.03465000000000048
432,4310049310,8,16,0.5,0.0283500000000003
433,4320049311,1,4,0.0,0.021500000000000102
433,4320049311,1,4,0.1,0.021500000000000102
433,4320049311,1,4,0.3,0.021500000000000102
433,4320049311,1,4,0.5,0.021500000000000102
433,4320049311,1,8,0.0,0.021500000000000102
433,4320049311,1,8,0.1,0.021500000000000102
433,4320049311,1,8,0.3,0.021500000000000102
433,4320049311,1,8,0.5,0.021500000000000102
432,4310049310,4,64,0.0,0.021500000000000102
432,4310049310,4,64,0.1,0.03225000000000041
432,4310049310,4,64,0.3,0.042500000000000704
432,4310049310,4,64,0.5,0.03645000000000053
432,4310049310,8,4,0.0,0.021500000000000102
432,4310049310,8,4,0.1,0.021500000000000102
432,4310049310,8,4,0.3,0.021500000000000102
432,4310049310,8,4,0.5,0.021500000000000102
433,4320049311,2,8,0.0,0.021500000000000102
433,4320049311,2,8,0.1,0.021500000000000102
433,4320049311,2,8,0.3,0.021500000000000102
433,4320049311,2,8,0.5,0.021500000000000102
433,4320049311,2,16,0.0,0.021500000000000102
433,4320049311,2,16,0.1,0.021500000000000102
433,4320049311,2,16,0.3,0.025350000000000213
433,4320049311,2,16,0.5,0.02355000000000016
433,4320049311,1,16,0.0,0.021500000000000102
433,4320049311,1,16,0.1,0.021500000000000102
433,4320049311,1,16,0.3,0.04260000000000071
433,4320049311,1,16,0.5,0.04410000000000075
433,4320049311,1,32,0.0,0.021500000000000102
433,4320049311,1,32,0.1,0.04100000000000066
433,4320049311,1,32,0.3,0.04545000000000079
433,4320049311,1,32,0.5,0.08089999999999925
433,4320049311,1,64,0.0,0.021500000000000102
433,4320049311,1,64,0.1,0.05250000000000099
433,4320049311,1,64,0.3,0.06470000000000103
433,4320049311,1,64,0.5,0.08389999999999892
433,4320049311,2,4,0.0,0.021500000000000102
433,4320049311,2,4,0.1,0.021500000000000102
433,4320049311,2,4,0.3,0.021500000000000102
433,4320049311,2,4,0.5,0.021500000000000102
432,4310049310,8,32,0.0,0.021500000000000102
432,4310049310,8,32,0.1,0.032050000000000405
432,4310049310,8,32,0.3,0.024750000000000195
432,4310049310,8,32,0.5,0.027200000000000266
432,4310049310,8,64,0.0,0.021500000000000102
432,4310049310,8,64,0.1,0.024100000000000177
432,4310049310,8,64,0.3,0.025000000000000203
432,4310049310,8,64,0.5,0.027200000000000266
433,4320049311,4,4,0.0,0.021500000000000102
433,4320049311,4,4,0.1,0.021500000000000102
433,4320049311,4,4,0.3,0.021500000000000102
433,4320049311,4,4,0.5,0.021500000000000102
433,4320049311,4,8,0.0,0.021500000000000102
433,4320049311,4,8,0.1,0.021500000000000102
433,4320049311,4,8,0.3,0.021500000000000102
433,4320049311,4,8,0.5,0.021500000000000102
433,4320049311,2,32,0.0,0.021500000000000102
433,4320049311,2,32,0.1,0.03355000000000045
433,4320049311,2,32,0.3,0.03120000000000038
433,4320049311,2,32,0.5,0.04765000000000085
433,4320049311,2,64,0.0,0.021500000000000102
433,4320049311,2,64,0.1,0.03355000000000045
433,4320049311,2,64,0.3,0.041500000000000675
433,4320049311,2,64,0.5,0.04765000000000085
433,4320049311,4,16,0.0,0.021500000000000102
433,4320049311,4,16,0.1,0.024650000000000193
433,4320049311,4,16,0.3,0.023100000000000148
433,4320049311,4,16,0.5,0.037300000000000555
433,4320049311,4,32,0.0,0.021500000000000102
433,4320049311,4,32,0.1,0.028250000000000296
433,4320049311,4,32,0.3,0.03290000000000043
433,4320049311,4,32,0.5,0.028250000000000296
433,4320049311,8,8,0.0,0.021500000000000102
433,4320049311,8,8,0.1,0.021500000000000102
433,4320049311,8,8,0.3,0.021500000000000102
433,4320049311,8,8,0.5,0.021500000000000102
433,4320049311,8,16,0.0,0.021500000000000102
433,4320049311,8,16,0.1,0.022300000000000125
433,4320049311,8,16,0.3,0.02600000000000023
433,4320049311,8,16,0.5,0.02625000000000024
434,4330049312,1,4,0.0,0.021500000000000102
434,4330049312,1,4,0.1,0.021500000000000102
434,4330049312,1,4,0.3,0.021500000000000102
434,4330049312,1,4,0.5,0.021500000000000102
434,4330049312,1,8,0.0,0.021500000000000102
434,4330049312,1,8,0.1,0.021500000000000102
434,4330049312,1,8,0.3,0.021500000000000102
434,4330049312,1,8,0.5,0.021500000000000102
433,4320049311,4,64,0.0,0.021500000000000102
433,4320049311,4,64,0.1,0.030350000000000356
433,4320049311,4,64,0.3,0.02525000000000021
433,4320049311,4,64,0.5,0.03565000000000051
433,4320049311,8,4,0.0,0.021500000000000102
433,4320049311,8,4,0.1,0.021500000000000102
433,4320049311,8,4,0.3,0.021500000000000102
433,4320049311,8,4,0.5,0.021500000000000102
434,4330049312,2,8,0.0,0.021500000000000102
434,4330049312,2,8,0.1,0.021500000000000102
434,4330049312,2,8,0.3,0.021500000000000102
434,4330049312,2,8,0.5,0.021500000000000102
434,4330049312,2,16,0.0,0.021500000000000102
434,4330049312,2,16,0.1,0.021500000000000102
434,4330049312,2,16,0.3,0.031750000000000396
434,4330049312,2,16,0.5,0.03410000000000046
434,4330049312,1,16,0.0,0.021500000000000102
434,4330049312,1,16,0.1,0.021500000000000102
434,4330049312,1,16,0.3,0.038400000000000586
434,4330049312,1,16,0.5,0.030350000000000356
434,4330049312,1,32,0.0,0.021500000000000102
434,4330049312,1,32,0.1,0.0319500000000004
434,4330049312,1,32,0.3,0.04000000000000063
434,4330049312,1,32,0.5,0.07335000000000008
434,4330049312,1,64,0.0,0.021500000000000102
434,4330049312,1,64,0.1,0.05705000000000112
434,4330049312,1,64,0.3,0.06180000000000126
434,4330049312,1,64,0.5,0.06895000000000057
434,4330049312,2,4,0.0,0.021500000000000102
434,4330049312,2,4,0.1,0.021500000000000102
434,4330049312,2,4,0.3,0.021500000000000102
434,4330049312,2,4,0.5,0.021500000000000102
433,4320049311,8,32,0.0,0.021500000000000102
433,4320049311,8,32,0.1,0.02250000000000013
433,4320049311,8,32,0.3,0.025050000000000204
433,4320049311,8,32,0.5,0.027850000000000284
433,4320049311,8,64,0.0,0.021500000000000102
433,4320049311,8,64,0.1,0.024100000000000177
433,4320049311,8,64,0.3,0.025800000000000226
433,4320049311,8,64,0.5,0.027900000000000286
434,4330049312,4,4,0.0,0.021500000000000102
434,4330049312,4,4,0.1,0.021500000000000102
434,4330049312,4,4,0.3,0.021500000000000102
434,4330049312,4,4,0.5,0.021500000000000102
434,4330049312,4,8,0.0,0.021500000000000102
434,4330049312,4,8,0.1,0.021500000000000102
434,4330049312,4,8,0.3,0.021500000000000102
434,4330049312,4,8,0.5,0.021500000000000102
434,4330049312,2,32,0.0,0.021500000000000102
434,4330049312,2,32,0.1,0.0388000000000006
434,4330049312,2,32,0.3,0.038050000000000576
434,4330049312,2,32,0.5,0.05120000000000095
434,4330049312,2,64,0.0,0.021500000000000102
434,4330049312,2,64,0.1,0.03825000000000058
434,4330049312,2,64,0.3,0.040400000000000644
434,4330049312,2,64,0.5,0.04295000000000072
434,4330049312,4,16,0.0,0.021500000000000102
434,4330049312,4,16,0.1,0.024450000000000187
434,4330049312,4,16,0.3,0.02555000000000022
434,4330049312,4,16,0.5,0.02350000000000016
434,4330049312,4,32,0.0,0.021500000000000102
434,4330049312,4,32,0.1,0.027800000000000283
434,4330049312,4,32,0.3,0.033450000000000445
434,4330049312,4,32,0.5,0.035250000000000496
434,4330049312,8,8,0.0,0.021500000000000102
434,4330049312,8,8,0.1,0.021500000000000102
434,4330049312,8,8,0.3,0.021500000000000102
434,4330049312,8,8,0.5,0.021500000000000102
434,4330049312,8,16,0.0,0.021500000000000102
434,4330049312,8,16,0.1,0.022000000000000117
434,4330049312,8,16,0.3,0.02350000000000016
434,4330049312,8,16,0.5,0.03440000000000047
434,4330049312,4,64,0.0,0.021500000000000102
434,4330049312,4,64,0.1,0.024700000000000194
434,4330049312,4,64,0.3,0.02630000000000024
434,4330049312,4,64,0.5,0.039050000000000605
434,4330049312,8,4,0.0,0.021500000000000102
434,4330049312,8,4,0.1,0.021500000000000102
434,4330049312,8,4,0.3,0.021500000000000102
434,4330049312,8,4,0.5,0.021500000000000102
435,4340049313,1,4,0.0,0.021500000000000102
435,4340049313,1,4,0.1,0.021500000000000102
435,4340049313,1,4,0.3,0.021500000000000102
435,4340049313,1,4,0.5,0.021500000000000102
435,4340049313,1,8,0.0,0.021500000000000102
435,4340049313,1,8,0.1,0.021500000000000102
435,4340049313,1,8,0.3,0.021500000000000102
435,4340049313,1,8,0.5,0.021500000000000102
435,4340049313,2,8,0.0,0.021500000000000102
435,4340049313,2,8,0.1,0.021500000000000102
435,4340049313,2,8,0.3,0.021500000000000102
435,4340049313,2,8,0.5,0.021500000000000102
435,4340049313,2,16,0.0,0.021500000000000102
435,4340049313,2,16,0.1,0.03435000000000047
435,4340049313,2,16,0.3,0.02775000000000028
435,4340049313,2,16,0.5,0.03230000000000041
435,4340049313,1,16,0.0,0.021500000000000102
