fabric,P,k,seed,condition,flows,lower_bound_violations,strict_flow_fraction,mean_rate_ratio,max_rate_ratio,sum_rate_ratio,placement_digest,capacity_digest,route_digest
3tier_os2,16,8,5,none,128,0,0.0,1.0,1.0,1.0,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,825487cc4e6ee2686b224547a8be10f65debd2358ef6bcb066ecc3982e7f1c89
3tier_os2,16,8,5,hot_spot,128,0,0.515625,1.2011007757830185,4.000000000000001,1.263632864377833,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,825487cc4e6ee2686b224547a8be10f65debd2358ef6bcb066ecc3982e7f1c89
3tier_os2,16,8,6,none,128,0,0.0,1.0,1.0,1.0,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9250431dd22ac6776961718cfc761eff239d7c2253f52324e186c457b958e41e
3tier_os2,16,8,6,hot_spot,128,0,0.515625,1.2332267515368354,1.9242810908673096,1.2998386491881546,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9250431dd22ac6776961718cfc761eff239d7c2253f52324e186c457b958e41e
3tier_os2,16,8,7,none,128,0,0.0,1.0,1.0,1.0,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8cb61dea6c12fd9555eb5508a4b15d2c50d090ce5b3f675cb5ecac726ef5a040
3tier_os2,16,8,7,hot_spot,128,0,0.4921875,1.1814614587566987,4.66676796978365,1.2249502794531846,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8cb61dea6c12fd9555eb5508a4b15d2c50d090ce5b3f675cb5ecac726ef5a040
3tier_os2,16,8,8,none,128,0,0.0,1.0,1.0,1.0,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,24b9c0c692809abd69a3ae6f006365ef6f8d772e39d1dff3bd7439b1c4af3604
3tier_os2,16,8,8,hot_spot,128,0,0.578125,1.1972403941495469,3.794133434040443,1.24135434042623,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,24b9c0c692809abd69a3ae6f006365ef6f8d772e39d1dff3bd7439b1c4af3604
3tier_os2,16,8,9,none,128,0,0.0,1.0,1.0,1.0,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,59181d39ba918fd4ac7d5b7daa96360b1f0ea8c28a8590f29c07c86b09be5048
3tier_os2,16,8,9,hot_spot,128,0,0.515625,1.2071578450305762,3.59593387698019,1.268156361196992,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,59181d39ba918fd4ac7d5b7daa96360b1f0ea8c28a8590f29c07c86b09be5048
3tier_os2,16,16,0,none,256,0,0.0,1.0,1.0,1.0,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a0690b31638b0498f47c87d90821781f38de3427b8a0bbc5614a68fdbb33e45f
3tier_os2,16,16,0,hot_spot,256,0,0.6796875,1.0966387279180563,1.3049681075410187,1.1069397081301227,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a0690b31638b0498f47c87d90821781f38de3427b8a0bbc5614a68fdbb33e45f
3tier_os2,16,16,1,none,256,0,0.0,1.0,1.0,1.0,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,29c1a5303f48054acc4442c2b4a175fbf54f8b3ca16318c4619c547aff3a4c48
3tier_os2,16,16,1,hot_spot,256,0,0.66796875,1.0982425664085342,1.3960660463914152,1.1075646722793744,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,29c1a5303f48054acc4442c2b4a175fbf54f8b3ca16318c4619c547aff3a4c48
3tier_os2,16,16,2,none,256,0,0.0,1.0,1.0,1.0,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a0a144e8d55c195bf605c5b51ceb0422306e945870e02c4268120eaa48079bfd
3tier_os2,16,16,2,hot_spot,256,0,0.73828125,1.1027338462799383,3.936908427760873,1.1142163146345048,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a0a144e8d55c195bf605c5b51ceb0422306e945870e02c4268120eaa48079bfd
3tier_os2,16,16,3,none,256,0,0.0,1.0,1.0,1.0,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4c648c92423d5b63dd087f5c7d4a96283afbe3b5f5adacedff7b8de1e61d0d44
3tier_os2,16,16,3,hot_spot,256,0,0.73046875,1.1109226802990675,1.7004689261414345,1.1231418711534722,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4c648c92423d5b63dd087f5c7d4a96283afbe3b5f5adacedff7b8de1e61d0d44
3tier_os2,16,16,4,none,256,0,0.0,1.0,1.0,1.0,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,aa56b89076b717bcfa47525f70cac9fc9cc6a07ccbe883bafacabb332a63ff96
3tier_os2,16,16,4,hot_spot,256,0,0.640625,1.1282326546281698,1.8095630934786298,1.1448326918179517,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,aa56b89076b717bcfa47525f70cac9fc9cc6a07ccbe883bafacabb332a63ff96
3tier_os2,16,16,5,none,256,0,0.0,1.0,1.0,1.0,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a2da32921bd27a588638c4cb8a3e88e99a9dedc8531e9a2a7b3bc5fb7dc8bba5
3tier_os2,16,16,5,hot_spot,256,0,0.6171875,1.1794321771711247,2.312346912830609,1.2119070018524434,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a2da32921bd27a588638c4cb8a3e88e99a9dedc8531e9a2a7b3bc5fb7dc8bba5
3tier_os2,16,16,6,none,256,0,0.0,1.0,1.0,1.0,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,274bad8df9e376342ed48180ea134c2d976681d2af02048180e049f6abb72bba
3tier_os2,16,16,6,hot_spot,256,0,0.6640625,1.1296967097553305,1.4833101711927361,1.1487903224862355,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,274bad8df9e376342ed48180ea134c2d976681d2af02048180e049f6abb72bba
3tier_os2,16,16,7,none,256,0,0.0,1.0,1.0,1.0,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,71b7806e14591cff9486f16625dfe4eff9e697671d9989006023c5c0c00b61d2
3tier_os2,16,16,7,hot_spot,256,0,0.6640625,1.1083932205650433,2.9330678592575694,1.1209838240842984,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,71b7806e14591cff9486f16625dfe4eff9e697671d9989006023c5c0c00b61d2
3tier_os2,16,16,8,none,256,0,0.0,1.0,1.0,1.0,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,83dd010788d1ce92f9195331316282511fd88507862fadf40603211e0487bf45
3tier_os2,16,16,8,hot_spot,256,0,0.6640625,1.1143784636272325,1.7244076907364734,1.126548763231855,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,83dd010788d1ce92f9195331316282511fd88507862fadf40603211e0487bf45
3tier_os2,16,16,9,none,256,0,0.0,1.0,1.0,1.0,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a660fb7776afe78268113046637711af0b0d292d4505f3b71f72c606b2dac852
3tier_os2,16,16,9,hot_spot,256,0,0.6484375,1.1366458116205087,2.4604044084442265,1.1556619467621525,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a660fb7776afe78268113046637711af0b0d292d4505f3b71f72c606b2dac852
3tier_os2,64,2,0,none,128,0,0.0,1.0,1.0,1.0,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5c7fa563057c55cefb32d1b76629882864edf6816f8c089c70ab53824eb1afe1
3tier_os2,64,2,0,hot_spot,128,0,0.0625,1.0203686716586398,1.6499978303825538,1.0211193164211019,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5c7fa563057c55cefb32d1b76629882864edf6816f8c089c70ab53824eb1afe1
3tier_os2,64,2,1,none,128,0,0.015625,1.0078125,1.5,1.005730659025788,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9dfc4256be34758cba93aec8a548addb799e76ac8ee90a0ad12f99e1aa07da47
3tier_os2,64,2,1,hot_spot,128,0,0.0390625,1.0216959794154075,1.7119878171420184,1.0164869295769532,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9dfc4256be34758cba93aec8a548addb799e76ac8ee90a0ad12f99e1aa07da47
3tier_os2,64,2,2,none,128,0,0.0390625,1.0123697916666667,1.5,1.0107692307692306,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,d3140801c0f621e8c7e94c8ad5d16bc0faef6e6fc6e600cc917b58414f05206b
3tier_os2,64,2,2,hot_spot,128,0,0.0859375,1.0520810838634636,2.390984245198463,1.0600063072759662,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,d3140801c0f621e8c7e94c8ad5d16bc0faef6e6fc6e600cc917b58414f05206b
3tier_os2,64,2,3,none,128,0,0.0,1.0,1.0,1.0,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,ccbe7ada9357ffef40f9985511a9db70872124dd508ffb8f5e5e02ca50997b8c
3tier_os2,64,2,3,hot_spot,128,0,0.0703125,1.0252411753154929,1.6308236311191333,1.0187831272391654,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,ccbe7ada9357ffef40f9985511a9db70872124dd508ffb8f5e5e02ca50997b8c
3tier_os2,64,2,4,none,128,0,0.0,1.0,1.0,1.0,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,0f922e136db6e44314fefd47a7a7b4b058ebc3e68ca55d418daac4f0705b945e
3tier_os2,64,2,4,hot_spot,128,0,0.0625,1.0233343066296507,1.5673860102281718,1.0253448079277514,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,0f922e136db6e44314fefd47a7a7b4b058ebc3e68ca55d418daac4f0705b945e
3tier_os2,64,2,5,none,128,0,0.0,1.0,1.0,1.0,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9c8c419e7c517239b99aa88929fee4a039e62e4e43b24ebffb8931cd27d2e0af
3tier_os2,64,2,5,hot_spot,128,0,0.078125,1.0310892864140877,1.7968029324482664,1.033130760923134,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9c8c419e7c517239b99aa88929fee4a039e62e4e43b24ebffb8931cd27d2e0af
3tier_os2,64,2,6,none,128,0,0.015625,1.001953125,1.125,1.0014326647564469,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,697aebd1337e8888978ba6ff844ffbdf56117370782580fd824d8ea96fe5b6d5
3tier_os2,64,2,6,hot_spot,128,0,0.0625,1.014064680730975,1.5977514845121399,1.0166356247177366,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,697aebd1337e8888978ba6ff844ffbdf56117370782580fd824d8ea96fe5b6d5
3tier_os2,64,2,7,none,128,0,0.03125,1.0078125,1.5,1.0066964285714286,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5960be78dd82ec0464a9716bf8ca567c3858995a220499ba3f4b78a118481295
3tier_os2,64,2,7,hot_spot,128,0,0.109375,1.0372357417971718,1.8524339325848724,1.0458273829460591,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5960be78dd82ec0464a9716bf8ca567c3858995a220499ba3f4b78a118481295
3tier_os2,64,2,8,none,128,0,0.0,1.0,1.0,1.0,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8c1b1674eefe9c2682c2d2affc75d030c8caddedbb0b320d42bc01f44d3215c2
3tier_os2,64,2,8,hot_spot,128,0,0.0703125,1.0244404678965815,1.566565937483256,1.0225394220270154,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8c1b1674eefe9c2682c2d2affc75d030c8caddedbb0b320d42bc01f44d3215c2
3tier_os2,64,2,9,none,128,0,0.0078125,1.00390625,1.5,1.0029455081001473,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,779e5b8924ea3ed60dd47d207f0146f4c85bae8fac293c00d134a9f2dd2655b7
3tier_os2,64,2,9,hot_spot,128,0,0.1015625,1.0429323387031864,2.0,1.0570606208920375,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,779e5b8924ea3ed60dd47d207f0146f4c85bae8fac293c00d134a9f2dd2655b7
3tier_os2,64,8,0,none,512,0,0.0,1.0,1.0,1.0,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,fb8820a2536a77f6774dc6e773f5e159b2c85f7a9f5f7e9327e5e1c1426bc0c9
3tier_os2,64,8,0,hot_spot,512,0,0.501953125,1.2142421305072866,4.0000000000000036,1.27791499545877,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,fb8820a2536a77f6774dc6e773f5e159b2c85f7a9f5f7e9327e5e1c1426bc0c9
3tier_os2,64,8,1,none,512,0,0.0,1.0,1.0,1.0,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f748835133c00337711d218f23c5e9ed7e9e69f27ee9c607291670684d8feaee
3tier_os2,64,8,1,hot_spot,512,0,0.5234375,1.2166528703526698,3.764041251966991,1.2821002904809797,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f748835133c00337711d218f23c5e9ed7e9e69f27ee9c607291670684d8feaee
3tier_os2,64,8,2,none,512,0,0.107421875,1.005859375,1.111111111111111,1.005893909626719,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,1ce1f9081712214f7515bfa233fd4e4b31ebf315542c5ee42f108312fe8ae196
3tier_os2,64,8,2,hot_spot,512,0,0.5234375,1.2284274310785912,3.9999999999999987,1.3037179763532585,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,1ce1f9081712214f7515bfa233fd4e4b31ebf315542c5ee42f108312fe8ae196
3tier_os2,64,8,3,none,512,0,0.091796875,1.005859375,1.1851851851851851,1.005893909626719,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4186797cd81db3d0ab8deb7f6f2f77c360d390b82641a5674cb2e40767561ce1
3tier_os2,64,8,3,hot_spot,512,0,0.4921875,1.2302717559327387,3.999999999999997,1.3035264659979353,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4186797cd81db3d0ab8deb7f6f2f77c360d390b82641a5674cb2e40767561ce1
3tier_os2,64,8,4,none,512,0,0.0,1.0,1.0,1.0,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8edbcd98ab42c61e205dac3ac3bd490b6156a0c31ce52e141d955d4c32daf19e
3tier_os2,64,8,4,hot_spot,512,0,0.546875,1.1932657509929938,3.9999999999999987,1.2376503855952947,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8edbcd98ab42c61e205dac3ac3bd490b6156a0c31ce52e141d955d4c32daf19e
3tier_os2,64,8,5,none,512,0,0.0,1.0,1.0,1.0,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5d4f8e07862dbcece22ad678c67173be216b883601976db51ee0c741d232ee2a
3tier_os2,64,8,5,hot_spot,512,0,0.4765625,1.2333315083976018,3.769457089487083,1.3129331771721955,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,5d4f8e07862dbcece22ad678c67173be216b883601976db51ee0c741d232ee2a
3tier_os2,64,8,6,none,512,0,0.0,1.0,1.0,1.0,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,6d035d8d3cbef2e46d4d773bbbe8513b3714dcbcbf06c71d4ecd5077180179cf
3tier_os2,64,8,6,hot_spot,512,0,0.51171875,1.2340882938884072,4.000000000000001,1.3152071070068112,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,6d035d8d3cbef2e46d4d773bbbe8513b3714dcbcbf06c71d4ecd5077180179cf
3tier_os2,64,8,7,none,512,0,0.0,1.0,1.0,1.0,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9855762cbc81b8d17f70e65087cd22100c6ad2b5efdf5752a3826fc84939b611
3tier_os2,64,8,7,hot_spot,512,0,0.49609375,1.1880674537547486,4.666767969783646,1.238910858645722,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9855762cbc81b8d17f70e65087cd22100c6ad2b5efdf5752a3826fc84939b611
3tier_os2,64,8,8,none,512,0,0.03125,1.001953125,1.1333333333333333,1.0019569471624266,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,08b4e571816f3e3943d36a069976a3a3653219f0641b9d1d3589776a875b6ff2
3tier_os2,64,8,8,hot_spot,512,0,0.5234375,1.225562859462175,4.000000000000001,1.2935618482628342,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,08b4e571816f3e3943d36a069976a3a3653219f0641b9d1d3589776a875b6ff2
3tier_os2,64,8,9,none,512,0,0.02734375,1.001953125,1.1481481481481481,1.0019569471624266,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,05152159213a5995421562f67c75e6e3780d6380dcee77836e2a129ace8e4588
3tier_os2,64,8,9,hot_spot,512,0,0.447265625,1.2113620480334168,4.000000000000005,1.2764325106279086,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,05152159213a5995421562f67c75e6e3780d6380dcee77836e2a129ace8e4588
3tier_os2,64,16,0,none,1024,0,0.0,1.0,1.0,1.0,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,659442d1d28acfbfdcd24f5042bb7d305051c7c2daeb94dd8621531ebb5b02a7
3tier_os2,64,16,0,hot_spot,1024,0,0.64453125,1.1722738908253758,3.6505621316616907,1.2029767633746367,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,659442d1d28acfbfdcd24f5042bb7d305051c7c2daeb94dd8621531ebb5b02a7
3tier_os2,64,16,1,none,1024,0,0.0,1.0,1.0,1.0,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,094d3d4638e73eb7f83baee8c10d6e3cc6956fc747d94ac532c0c93b8473935c
3tier_os2,64,16,1,hot_spot,1024,0,0.642578125,1.1952323735136103,4.43176300695084,1.2348647500324603,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,094d3d4638e73eb7f83baee8c10d6e3cc6956fc747d94ac532c0c93b8473935c
3tier_os2,64,16,2,none,1024,0,0.1005859375,1.0009765625,1.0158730158730158,1.0009775171065494,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,b182089b8248fdb3cd193d861419cf5354685718ee542b8207c682ed2934a121
3tier_os2,64,16,2,hot_spot,1024,0,0.6171875,1.2028793629495904,6.384854846436311,1.2489984935915301,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,b182089b8248fdb3cd193d861419cf5354685718ee542b8207c682ed2934a121
3tier_os2,64,16,3,none,1024,0,0.0,1.0,1.0,1.0,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8d20d174887534422c9426f7b15d92231d8ab95b0bcc616f119198c8260e3a1d
3tier_os2,64,16,3,hot_spot,1024,0,0.673828125,1.1922084433744093,4.539996215876708,1.2298577190102786,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8d20d174887534422c9426f7b15d92231d8ab95b0bcc616f119198c8260e3a1d
